tch,stduuid,stdextuserid,classttile,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200625-211715_51,a6b0d0d9-b700-11ea-840b-0242ac110002,std_1593102416361_51,class_20200625-211715_51,MDG3-P6kh,2953db6c-761a-4953-b0bd-7cbedaf2546b,7732b928-d35c-40d7-8a9b-5ec7f170b5d2,2c788292-ea0a-4799-952c-b39a2d083bbf,d4d57b2f-a905-4ace-beb5-93d65812d086,88d07ab5-fcb0-4bc5-b9cc-096c15502bed
tch_20200625-211715_41,a35fa9ee-b700-11ea-840b-0242ac110002,std_1593102410802_41,class_20200625-211715_41,xf4Z-H978,788d23a3-fb77-4292-90d6-22e4a34b7be3,336d2cb1-f75c-439c-b85a-0b4e946e5be1,9c87cf4d-df39-4eb2-bd8a-b41e65473a04,607ff89e-85fc-441f-9216-f6af1a5d71be,8d261ca3-90e5-43db-bc3f-3fd4c3967be8
tch_20200625-211715_32,a6130a45-b700-11ea-94cc-0242ac110002,std_1593102415310_32,class_20200625-211715_32,EVg2-4LqA,f96e76d7-514d-43be-9212-2bf36acda01d,73161d61-c5e3-4881-837b-c0bd20ef50a3,5d4fb56b-a892-4ff0-9165-4c9699ff29aa,e3037c10-72a2-48b0-87d4-86ceed4a4887,26e1980f-0aa6-4187-aeb9-4ce70e3b67c3
tch_20200625-211715_54,ab81450e-b700-11ea-840b-0242ac110002,std_1593102424426_54,class_20200625-211715_54,X9RF-G4au,985bf4b0-e2fc-4a81-858a-b3b266ed7f91,420efebb-2f30-457a-90b6-26a335d255bc,0c151124-4dc5-410b-acf7-455b1832921a,994c2179-59bb-413e-9e85-4fd14229dbdb,0aba9eeb-2ab7-47bb-8507-70cd38317628
tch_20200625-211715_35,ae20324d-b700-11ea-840b-0242ac110002,std_1593102428842_35,class_20200625-211715_35,LJ3z-6Nr3,63c9aa98-76c8-4db7-8605-4ad9bda97a0a,994e4ff2-3a04-4383-90b2-bf3abc6ddd20,ec17b853-01b2-4dca-a3a1-ecce246cf488,160aa259-f2b5-4040-88e0-de2bd87c58b2,4934c614-79ec-491e-ab17-dd37d5cb1ae1
tch_20200625-211715_52,af0d78ff-b700-11ea-840b-0242ac110002,std_1593102430368_52,class_20200625-211715_52,QKk6-A3P9,6405865c-0228-46bf-af0a-652a29e784dd,9681a861-55a0-4810-8bd3-1612783b14e1,0b660a7a-53cf-4a1e-bdc3-f944e8dc7822,abb88180-1281-463a-8d71-f782bf72558c,2a95cea7-0e33-404a-b47f-49f457ca660f
tch_20200625-211715_34,a4f0d0fc-b700-11ea-840b-0242ac110002,std_1593102413367_34,class_20200625-211715_34,W4zC-6v3q,c6b6fd02-f36d-46af-92a1-b82526b02c91,fbd4b9fa-9671-4f8d-bf93-945bfdf14715,47cd4ac0-3f2c-4fa7-a2bc-b14972171e00,cb83bd3d-d698-4375-a6fc-45d3178b962f,3da2d42a-5d2a-4e9c-8b43-a6d3a6a9fcaf
tch_20200625-211715_50,ac472c7c-b700-11ea-840b-0242ac110002,std_1593102425725_50,class_20200625-211715_50,h2z6-Jb4v,60aa9b73-0286-4fa5-8131-ebd38a286c5a,ddc4ff18-fbcb-4852-8c2d-c14a3d130b45,5e269f7f-3e10-4072-9c1e-7198d562df5a,26a1b27b-ba12-4220-8e32-04e8939fe561,c69acd70-e05e-4e60-a2be-063d00faa153
tch_20200625-211715_45,a738ec6c-b700-11ea-840b-0242ac110002,std_1593102417259_45,class_20200625-211715_45,9C4T-H9tv,6ba93e8d-9d20-4e53-9ea4-491997ed8739,06ffd2f2-af5f-476a-93e3-8e90c355122f,f49141a1-0d91-4e64-bf1f-28e1cf90ba5d,4bff39a3-17a4-4624-a943-c6c14a651484,a1367737-0e55-4668-a7a9-0a970cd5bfd6
tch_20200625-211715_58,a51b8b36-b700-11ea-94cc-0242ac110002,std_1593102413665_58,class_20200625-211715_58,A8e2-yU6Q,0e0f00f2-1cf3-4aef-b3f4-6eded5f39a60,16bcbf4a-2b4e-488c-878b-d71379d07e52,54ec2f8f-3a2d-4e38-8a5e-e4decf20805f,be9a17da-5137-4d5d-9613-b924a09afa20,5803174c-7ccb-4fea-9e8e-994920d752b8
tch_20200625-211715_39,ac30490a-b700-11ea-94cc-0242ac110002,std_1593102425582_39,class_20200625-211715_39,CBC9-xc72,2b92ff83-897a-4861-995c-c0dd54469a23,859eb817-1947-4f5c-b5b5-0a28f9f2b9b4,61e39716-77fe-4f25-ad32-5524192f3bd5,189e96a5-ee12-42e7-88d8-c943797ce452,56b35fff-cc21-4172-a66e-1aaadd7666f1
tch_20200625-211715_36,b5f90479-b700-11ea-840b-0242ac110002,std_1593102441961_36,class_20200625-211715_36,2yoE-9me6,d472a388-8662-49d2-9674-8abfb1746fe3,67de61e6-17db-48f2-92ee-d998bae91bfd,6ed5099c-688f-415e-89b8-b5f9be3f2f38,5c458a76-cb05-4cfb-91b6-f93b6c570263,5af1a41c-0018-414f-b24c-06682ff821e8
tch_20200625-211715_44,a470cbe1-b700-11ea-94cc-0242ac110002,std_1593102412583_44,class_20200625-211715_44,9Y7q-6mfP,ac24d70e-2161-4f65-bcdb-8d1b66390a3a,703a297f-0a2f-47cb-8239-9d0dac71c478,a341c18a-2bc9-4749-bb18-02f5045912c1,77e48567-ad4c-4382-92c8-96e4ff232627,63a0a703-b99e-4516-8b3c-9a75b2c08d2a
tch_20200625-211715_38,b3e5dc44-b700-11ea-94cc-0242ac110002,std_1593102438507_38,class_20200625-211715_38,PbL8-D9Pm,32ce4876-a34b-4af9-ba91-54198cb4134d,b22c2e23-ed8e-43cd-aa76-6be8e2edd591,ca69d82c-ba51-4102-abe6-7e81673918b9,c30aba9e-49b2-4c92-9693-007388ecd121,a4fee37a-c1df-4517-894b-af9eef387a08
tch_20200625-211715_59,bb8993f4-b700-11ea-94cc-0242ac110002,std_1593102451312_59,class_20200625-211715_59,kKvc-Rvx4,44ed20bf-28ee-4da7-af7b-d3eb8800bbe8,7f845d6e-8e7b-4c35-9c86-70b15a3de4b9,3a66df4a-3f44-47a9-a0a0-6b0ff5e3b7be,3ae61073-3d9a-4cdd-a8c3-8e4743596167,c5892200-5b9a-4df3-a1ca-f5259eec5a6e
tch_20200625-211715_46,bf38925d-b700-11ea-94cc-0242ac110002,std_1593102457511_46,class_20200625-211715_46,gMKf-EsJ6,dfdb7ad2-d982-4b34-a208-d68f8430753e,9f79b9a0-a97f-418e-97ad-0c9023a4a9e8,e6208ccd-a9ba-42b8-a157-64d6f4330abe,21cb85d9-37d7-4743-86ba-5960bea1a882,3639aca3-c2e9-4643-92ae-d261b0ff6184
tch_20200625-211715_53,b636340b-b700-11ea-840b-0242ac110002,std_1593102442398_53,class_20200625-211715_53,WfE2-mpFT,cf7d7309-81f6-4a63-be57-6aed73c6bf98,32309943-636b-4394-a951-0c09ae7f58ac,53b24815-8495-4613-b4d6-0636b4c7424b,452cbf89-0c39-46c9-b517-c6c13dd62475,6818a294-6c56-4df8-b504-f4133900dd3f
tch_20200625-211715_48,afad143f-b700-11ea-840b-0242ac110002,std_1593102431412_48,class_20200625-211715_48,jn6f-7r9t,42dcbbff-d959-4077-be37-359c30ef4b5f,44324abf-4021-4841-99d2-22fb2ad58bf5,66335f05-3202-4343-a405-6da272db3c42,40a65cfa-766d-4189-9278-fe6af8be7504,c2be39cb-7faf-48ae-ab2f-4a39004498c0
tch_20200625-211715_56,acffa78e-b700-11ea-94cc-0242ac110002,std_1593102426913_56,class_20200625-211715_56,w8Ur-H8Fa,b60c78b7-323a-4ef9-a33f-7dcb729c3148,9679c9e0-2944-4493-9984-9f8e770dbdc1,c2b8021b-a6d0-49ca-8728-0224bda94db4,8527969d-ee59-40ea-8168-a56d3a2c224d,e79ca7c2-5591-45be-8941-da9e73f1efc3
tch_20200625-211715_42,bf4a6ccb-b700-11ea-840b-0242ac110002,std_1593102457545_42,class_20200625-211715_42,X9TB-r7J9,635ce013-85a6-4637-8aa3-1ce3499b689a,16137a97-b040-4b85-a6cf-73db08a7c32c,96a53a55-9818-4185-a9b0-b70b70dcafe8,99bad83c-5e04-4839-ad2c-17424c6a2a26,f8dafbab-92ae-4eca-96b0-1905e73aafdb
tch_20200625-211715_57,bbfd6485-b700-11ea-840b-0242ac110002,std_1593102452092_57,class_20200625-211715_57,y64o-6zQi,c769fbfc-3d9e-4ed2-ae7d-60f2a45457be,56810c1d-2773-4be3-a730-52ae95451de8,7f0c454b-8881-4540-89d1-207455ae46b7,6f1c9082-7144-40a0-bcdc-9e3b3fc2760b,d983028c-bef1-4756-9d20-c148bd652658
tch_20200625-211715_40,bcef176c-b700-11ea-94cc-0242ac110002,std_1593102453671_40,class_20200625-211715_40,v2rZ-87G6,9624a6bd-20a2-44ea-9ee9-4c44f5c13072,52a05732-5683-4287-b4bf-0058226916c8,a967f1e5-c4db-41b9-b4f2-b239435cf8f6,9e1e24ba-4cb2-4e3b-a811-4200a1a46c20,7bf88675-a86a-4f7f-afdf-fee136d3e0a5
tch_20200625-211715_61,bc55bdf9-b700-11ea-94cc-0242ac110002,std_1593102452671_61,class_20200625-211715_61,fA6K-yXLt,783d3225-d9a4-4fd2-a280-6bfece74669f,6d291951-57bf-4b27-b321-f898cb917030,4d3029cd-8380-439b-a6c6-38aa8b5f1e0e,0c574d6b-b964-40ce-b6de-870e5e6447cb,74d42aaa-8098-4dc3-a49a-4b9faad8dfec
tch_20200625-211715_49,b370fa48-b700-11ea-840b-0242ac110002,std_1593102437725_49,class_20200625-211715_49,yBVi-uow4,bef0addb-434f-4991-9b4a-9f87d9e7dc2a,b2f0d881-8718-400f-b111-1f162ece3a91,fd580695-0883-4727-8424-ca1d4df98a7a,f1919a9a-a3cb-4b6a-8476-e226454838f7,6cb1d1ff-da38-4fe8-8feb-8e9af8007882
tch_20200625-211715_60,c0bdab21-b700-11ea-840b-0242ac110002,std_1593102460065_60,class_20200625-211715_60,6zyt-KkHR,cba7f380-f09a-4257-8781-ef8d4a7f2d11,8f035a38-ae1f-4d6b-b5cc-49646dbbe224,b24fe0ea-c3a7-4fa7-bee2-4ecfaf188d50,a47d3ee4-272d-436c-8311-d1f5ee2587de,60b53f7f-3726-48b4-b193-c39c7e783131
tch_20200625-211715_43,c1c704fa-b700-11ea-840b-0242ac110002,std_1593102461801_43,class_20200625-211715_43,E2N2-oBQ2,f72e78e1-102d-406f-97f8-6615d1aba923,201b4e77-49f5-4c5b-ad73-52682fbb2a3b,4f22a54f-9109-4775-8cfd-4443fd03c32e,ff71189b-8bd7-4b6f-98f3-7a1d99091977,366886b3-f669-49e7-9bb0-fa23c4a762e9
tch_20200625-211715_33,b58cae55-b700-11ea-840b-0242ac110002,std_1593102441272_33,class_20200625-211715_33,aFdw-gXp7,e22857c6-38ba-4c23-b4e5-737f04f2a934,bb5f091b-2033-4654-bc66-24ad20f6bdac,8c17ddd0-b657-479d-ab57-f20ef8fd3c98,d2bfc70e-4836-4ce3-8e14-9afb5835b685,ce5b59b7-74ad-48b5-aaca-004ee97b4a1b
tch_20200625-211715_31,b6f1e3c6-b700-11ea-94cc-0242ac110002,std_1593102443624_31,class_20200625-211715_31,jgFu-6Fb9,9e8e6fb1-7340-49bf-abee-f64b9822df2b,8379da8d-62ab-4974-9219-638cfc5d1e12,c8d4efda-92ee-452d-a892-a426cf4f4133,64628b36-eec1-4c77-966d-0ca391e49373,066a21e6-f367-45a7-9276-6000dfe05630
tch_20200625-211715_55,c15b4ac7-b700-11ea-94cc-0242ac110002,std_1593102461095_55,class_20200625-211715_55,62tk-CmTp,ad6c4e91-c69d-4990-9e40-b589405b5f9d,74adf585-dfff-4b95-abe9-ac0949d54ccf,6dd653d5-e062-4d21-ad3e-6b32f39ab7c4,cce08148-6194-49f3-840a-ea3d59451286,5f07c401-d759-432e-acab-1a4aa3e4397b
tch_20200625-211715_34,c9df9ea2-b700-11ea-840b-0242ac110002,std_1593102475379_34,class_20200625-211715_34,W4zC-6v3q,c6b6fd02-f36d-46af-92a1-b82526b02c91,fbd4b9fa-9671-4f8d-bf93-945bfdf14715,47cd4ac0-3f2c-4fa7-a2bc-b14972171e00,cb83bd3d-d698-4375-a6fc-45d3178b962f,3da2d42a-5d2a-4e9c-8b43-a6d3a6a9fcaf
tch_20200625-211715_58,ca98b66b-b700-11ea-94cc-0242ac110002,std_1593102476602_58,class_20200625-211715_58,A8e2-yU6Q,0e0f00f2-1cf3-4aef-b3f4-6eded5f39a60,16bcbf4a-2b4e-488c-878b-d71379d07e52,54ec2f8f-3a2d-4e38-8a5e-e4decf20805f,be9a17da-5137-4d5d-9613-b924a09afa20,5803174c-7ccb-4fea-9e8e-994920d752b8
tch_20200625-211715_47,bcce493c-b700-11ea-840b-0242ac110002,std_1593102453460_47,class_20200625-211715_47,PYux-wi2E,782aa670-4e28-4e0a-9f97-9cd6a0a4cfac,6821033f-40fc-4904-a04d-a65024e2a4ec,f97ab4d9-d603-4919-84d6-5716a0d682d1,c137605e-cbfe-4f21-bac9-4b5b75489dc6,5235b4fc-6f90-4078-8c2d-2d12e30f85c1
tch_20200625-211715_37,bb44c2db-b700-11ea-840b-0242ac110002,std_1593102450878_37,class_20200625-211715_37,mHBJ-rKwo,ea8eb256-a037-4cb1-b489-ff332c196326,585a5987-6c61-4f18-ae0f-fa3568ce148f,b95ae9aa-7777-4665-a542-d7fa00ecdda2,b1ff549a-fefb-4f1f-9e57-146a0324f093,36717e61-ac83-410b-8429-f42971ed5d05
tch_20200625-211715_63,c094c6ba-b700-11ea-94cc-0242ac110002,std_1593102459518_63,class_20200625-211715_63,UDQs-wBC2,174f2948-3074-4bdc-9239-f3cd360add5b,c370fc39-3534-41c7-a2c6-d30d808c4758,c1629d7c-5b03-4734-9ba1-b01048ad4f8d,3de3e7f7-2a9d-481b-9fe9-d9648cd99de2,c5d26f0a-060f-412b-b077-fbd6306be10d
tch_20200625-211715_30,bc7e7b2a-b700-11ea-94cc-0242ac110002,std_1593102452937_30,class_20200625-211715_30,L3PT-3dVm,6c621a18-69d4-410d-a559-b2d74a077e8f,f420121d-7061-4d77-989e-14674d181141,92c42e4d-8eb3-4f8b-8eed-6554af45a9fd,505dc861-477d-4963-bb81-bbc48e2a149b,5a75eda5-8923-4e4b-a619-8256de358470
tch_20200625-211715_51,c2d010a2-b700-11ea-94cc-0242ac110002,std_1593102463525_51,class_20200625-211715_51,MDG3-P6kh,2953db6c-761a-4953-b0bd-7cbedaf2546b,7732b928-d35c-40d7-8a9b-5ec7f170b5d2,2c788292-ea0a-4799-952c-b39a2d083bbf,d4d57b2f-a905-4ace-beb5-93d65812d086,88d07ab5-fcb0-4bc5-b9cc-096c15502bed
tch_20200625-211715_32,c5633e7d-b700-11ea-840b-0242ac110002,std_1593102467835_32,class_20200625-211715_32,EVg2-4LqA,f96e76d7-514d-43be-9212-2bf36acda01d,73161d61-c5e3-4881-837b-c0bd20ef50a3,5d4fb56b-a892-4ff0-9165-4c9699ff29aa,e3037c10-72a2-48b0-87d4-86ceed4a4887,26e1980f-0aa6-4187-aeb9-4ce70e3b67c3
tch_20200625-211715_62,ba391ea3-b700-11ea-94cc-0242ac110002,std_1593102448849_62,class_20200625-211715_62,rDR9-v8gR,062ca352-1462-4e0f-8101-1f51ed0d6163,cf80f013-d8ac-4e8d-81cd-d3d96593d256,6fbc6cfb-fe33-4bdf-b2b0-1fe65ca40570,3b8b3b84-14a9-4d36-83a6-afb96cedad48,487277ee-408f-49eb-af84-e11510e18908
tch_20200625-211715_38,ce436e85-b700-11ea-840b-0242ac110002,std_1593102482746_38,class_20200625-211715_38,PbL8-D9Pm,32ce4876-a34b-4af9-ba91-54198cb4134d,b22c2e23-ed8e-43cd-aa76-6be8e2edd591,ca69d82c-ba51-4102-abe6-7e81673918b9,c30aba9e-49b2-4c92-9693-007388ecd121,a4fee37a-c1df-4517-894b-af9eef387a08
tch_20200625-211715_54,c5bc5b37-b700-11ea-94cc-0242ac110002,std_1593102468444_54,class_20200625-211715_54,X9RF-G4au,985bf4b0-e2fc-4a81-858a-b3b266ed7f91,420efebb-2f30-457a-90b6-26a335d255bc,0c151124-4dc5-410b-acf7-455b1832921a,994c2179-59bb-413e-9e85-4fd14229dbdb,0aba9eeb-2ab7-47bb-8507-70cd38317628
tch_20200625-211715_44,cd92e33c-b700-11ea-94cc-0242ac110002,std_1593102481575_44,class_20200625-211715_44,9Y7q-6mfP,ac24d70e-2161-4f65-bcdb-8d1b66390a3a,703a297f-0a2f-47cb-8239-9d0dac71c478,a341c18a-2bc9-4749-bb18-02f5045912c1,77e48567-ad4c-4382-92c8-96e4ff232627,63a0a703-b99e-4516-8b3c-9a75b2c08d2a
tch_20200625-211715_36,cd53b787-b700-11ea-94cc-0242ac110002,std_1593102481182_36,class_20200625-211715_36,2yoE-9me6,d472a388-8662-49d2-9674-8abfb1746fe3,67de61e6-17db-48f2-92ee-d998bae91bfd,6ed5099c-688f-415e-89b8-b5f9be3f2f38,5c458a76-cb05-4cfb-91b6-f93b6c570263,5af1a41c-0018-414f-b24c-06682ff821e8
tch_20200625-211715_52,c8e5d5f6-b700-11ea-840b-0242ac110002,std_1593102473734_52,class_20200625-211715_52,QKk6-A3P9,6405865c-0228-46bf-af0a-652a29e784dd,9681a861-55a0-4810-8bd3-1612783b14e1,0b660a7a-53cf-4a1e-bdc3-f944e8dc7822,abb88180-1281-463a-8d71-f782bf72558c,2a95cea7-0e33-404a-b47f-49f457ca660f
tch_20200625-211715_50,ca0c7bd1-b700-11ea-840b-0242ac110002,std_1593102475684_50,class_20200625-211715_50,h2z6-Jb4v,60aa9b73-0286-4fa5-8131-ebd38a286c5a,ddc4ff18-fbcb-4852-8c2d-c14a3d130b45,5e269f7f-3e10-4072-9c1e-7198d562df5a,26a1b27b-ba12-4220-8e32-04e8939fe561,c69acd70-e05e-4e60-a2be-063d00faa153
tch_20200625-211715_35,c5e20b49-b700-11ea-94cc-0242ac110002,std_1593102468692_35,class_20200625-211715_35,LJ3z-6Nr3,63c9aa98-76c8-4db7-8605-4ad9bda97a0a,994e4ff2-3a04-4383-90b2-bf3abc6ddd20,ec17b853-01b2-4dca-a3a1-ecce246cf488,160aa259-f2b5-4040-88e0-de2bd87c58b2,4934c614-79ec-491e-ab17-dd37d5cb1ae1
tch_20200625-211715_39,caa18f58-b700-11ea-94cc-0242ac110002,std_1593102476660_39,class_20200625-211715_39,CBC9-xc72,2b92ff83-897a-4861-995c-c0dd54469a23,859eb817-1947-4f5c-b5b5-0a28f9f2b9b4,61e39716-77fe-4f25-ad32-5524192f3bd5,189e96a5-ee12-42e7-88d8-c943797ce452,56b35fff-cc21-4172-a66e-1aaadd7666f1
tch_20200625-211715_45,ca4b0ac6-b700-11ea-94cc-0242ac110002,std_1593102476087_45,class_20200625-211715_45,9C4T-H9tv,6ba93e8d-9d20-4e53-9ea4-491997ed8739,06ffd2f2-af5f-476a-93e3-8e90c355122f,f49141a1-0d91-4e64-bf1f-28e1cf90ba5d,4bff39a3-17a4-4624-a943-c6c14a651484,a1367737-0e55-4668-a7a9-0a970cd5bfd6
tch_20200625-211715_41,c4fcdbd3-b700-11ea-840b-0242ac110002,std_1593102467188_41,class_20200625-211715_41,xf4Z-H978,788d23a3-fb77-4292-90d6-22e4a34b7be3,336d2cb1-f75c-439c-b85a-0b4e946e5be1,9c87cf4d-df39-4eb2-bd8a-b41e65473a04,607ff89e-85fc-441f-9216-f6af1a5d71be,8d261ca3-90e5-43db-bc3f-3fd4c3967be8
tch_20200625-211715_42,d5f3a99c-b700-11ea-840b-0242ac110002,std_1593102495609_42,class_20200625-211715_42,X9TB-r7J9,635ce013-85a6-4637-8aa3-1ce3499b689a,16137a97-b040-4b85-a6cf-73db08a7c32c,96a53a55-9818-4185-a9b0-b70b70dcafe8,99bad83c-5e04-4839-ad2c-17424c6a2a26,f8dafbab-92ae-4eca-96b0-1905e73aafdb
tch_20200625-211715_43,dbc9a69c-b700-11ea-94cc-0242ac110002,std_1593102505428_43,class_20200625-211715_43,E2N2-oBQ2,f72e78e1-102d-406f-97f8-6615d1aba923,201b4e77-49f5-4c5b-ad73-52682fbb2a3b,4f22a54f-9109-4775-8cfd-4443fd03c32e,ff71189b-8bd7-4b6f-98f3-7a1d99091977,366886b3-f669-49e7-9bb0-fa23c4a762e9
tch_20200625-211715_56,d5b8759e-b700-11ea-94cc-0242ac110002,std_1593102495240_56,class_20200625-211715_56,w8Ur-H8Fa,b60c78b7-323a-4ef9-a33f-7dcb729c3148,9679c9e0-2944-4493-9984-9f8e770dbdc1,c2b8021b-a6d0-49ca-8728-0224bda94db4,8527969d-ee59-40ea-8168-a56d3a2c224d,e79ca7c2-5591-45be-8941-da9e73f1efc3
tch_20200625-211715_46,d3b0e586-b700-11ea-840b-0242ac110002,std_1593102491859_46,class_20200625-211715_46,gMKf-EsJ6,dfdb7ad2-d982-4b34-a208-d68f8430753e,9f79b9a0-a97f-418e-97ad-0c9023a4a9e8,e6208ccd-a9ba-42b8-a157-64d6f4330abe,21cb85d9-37d7-4743-86ba-5960bea1a882,3639aca3-c2e9-4643-92ae-d261b0ff6184
tch_20200625-211715_59,d1b69bb7-b700-11ea-840b-0242ac110002,std_1593102488533_59,class_20200625-211715_59,kKvc-Rvx4,44ed20bf-28ee-4da7-af7b-d3eb8800bbe8,7f845d6e-8e7b-4c35-9c86-70b15a3de4b9,3a66df4a-3f44-47a9-a0a0-6b0ff5e3b7be,3ae61073-3d9a-4cdd-a8c3-8e4743596167,c5892200-5b9a-4df3-a1ca-f5259eec5a6e
tch_20200625-211715_58,dedb2c14-b700-11ea-840b-0242ac110002,std_1593102510586_58,class_20200625-211715_58,A8e2-yU6Q,0e0f00f2-1cf3-4aef-b3f4-6eded5f39a60,16bcbf4a-2b4e-488c-878b-d71379d07e52,54ec2f8f-3a2d-4e38-8a5e-e4decf20805f,be9a17da-5137-4d5d-9613-b924a09afa20,5803174c-7ccb-4fea-9e8e-994920d752b8
tch_20200625-211715_49,dad44993-b700-11ea-94cc-0242ac110002,std_1593102503809_49,class_20200625-211715_49,yBVi-uow4,bef0addb-434f-4991-9b4a-9f87d9e7dc2a,b2f0d881-8718-400f-b111-1f162ece3a91,fd580695-0883-4727-8424-ca1d4df98a7a,f1919a9a-a3cb-4b6a-8476-e226454838f7,6cb1d1ff-da38-4fe8-8feb-8e9af8007882
tch_20200625-211715_61,da9d5b72-b700-11ea-94cc-0242ac110002,std_1593102503451_61,class_20200625-211715_61,fA6K-yXLt,783d3225-d9a4-4fd2-a280-6bfece74669f,6d291951-57bf-4b27-b321-f898cb917030,4d3029cd-8380-439b-a6c6-38aa8b5f1e0e,0c574d6b-b964-40ce-b6de-870e5e6447cb,74d42aaa-8098-4dc3-a49a-4b9faad8dfec
tch_20200625-211715_57,d6fc8ddc-b700-11ea-94cc-0242ac110002,std_1593102497378_57,class_20200625-211715_57,y64o-6zQi,c769fbfc-3d9e-4ed2-ae7d-60f2a45457be,56810c1d-2773-4be3-a730-52ae95451de8,7f0c454b-8881-4540-89d1-207455ae46b7,6f1c9082-7144-40a0-bcdc-9e3b3fc2760b,d983028c-bef1-4756-9d20-c148bd652658
tch_20200625-211715_53,d4207000-b700-11ea-94cc-0242ac110002,std_1593102492585_53,class_20200625-211715_53,WfE2-mpFT,cf7d7309-81f6-4a63-be57-6aed73c6bf98,32309943-636b-4394-a951-0c09ae7f58ac,53b24815-8495-4613-b4d6-0636b4c7424b,452cbf89-0c39-46c9-b517-c6c13dd62475,6818a294-6c56-4df8-b504-f4133900dd3f
tch_20200625-211715_55,dd393c1b-b700-11ea-840b-0242ac110002,std_1593102507832_55,class_20200625-211715_55,62tk-CmTp,ad6c4e91-c69d-4990-9e40-b589405b5f9d,74adf585-dfff-4b95-abe9-ac0949d54ccf,6dd653d5-e062-4d21-ad3e-6b32f39ab7c4,cce08148-6194-49f3-840a-ea3d59451286,5f07c401-d759-432e-acab-1a4aa3e4397b
tch_20200625-211715_63,e06fd652-b700-11ea-94cc-0242ac110002,std_1593102513253_63,class_20200625-211715_63,UDQs-wBC2,174f2948-3074-4bdc-9239-f3cd360add5b,c370fc39-3534-41c7-a2c6-d30d808c4758,c1629d7c-5b03-4734-9ba1-b01048ad4f8d,3de3e7f7-2a9d-481b-9fe9-d9648cd99de2,c5d26f0a-060f-412b-b077-fbd6306be10d
tch_20200625-211715_40,d798cdec-b700-11ea-94cc-0242ac110002,std_1593102498407_40,class_20200625-211715_40,v2rZ-87G6,9624a6bd-20a2-44ea-9ee9-4c44f5c13072,52a05732-5683-4287-b4bf-0058226916c8,a967f1e5-c4db-41b9-b4f2-b239435cf8f6,9e1e24ba-4cb2-4e3b-a811-4200a1a46c20,7bf88675-a86a-4f7f-afdf-fee136d3e0a5
tch_20200625-211715_48,d582e646-b700-11ea-840b-0242ac110002,std_1593102494899_48,class_20200625-211715_48,jn6f-7r9t,42dcbbff-d959-4077-be37-359c30ef4b5f,44324abf-4021-4841-99d2-22fb2ad58bf5,66335f05-3202-4343-a405-6da272db3c42,40a65cfa-766d-4189-9278-fe6af8be7504,c2be39cb-7faf-48ae-ab2f-4a39004498c0
tch_20200625-211715_64,d9ead4b1-b700-11ea-840b-0242ac110002,std_1593102502026_64,class_20200625-211715_64,Fb6i-KCrd,05c60d6e-41d7-4a91-a39e-77200a8e9fca,d4f6aaa6-8039-4b78-80e4-e4f5bfc4822a,a4898007-83e9-4072-ab0e-49119b2cce20,ccb2904f-cfa7-4285-aa86-9052ed3e26ec,406e50d9-3d91-4c98-88f8-2b66894f248d
tch_20200625-211715_36,e7f0eb06-b700-11ea-94cc-0242ac110002,std_1593102525804_36,class_20200625-211715_36,2yoE-9me6,d472a388-8662-49d2-9674-8abfb1746fe3,67de61e6-17db-48f2-92ee-d998bae91bfd,6ed5099c-688f-415e-89b8-b5f9be3f2f38,5c458a76-cb05-4cfb-91b6-f93b6c570263,5af1a41c-0018-414f-b24c-06682ff821e8
tch_20200625-211715_50,ea89be84-b700-11ea-840b-0242ac110002,std_1593102530192_50,class_20200625-211715_50,h2z6-Jb4v,60aa9b73-0286-4fa5-8131-ebd38a286c5a,ddc4ff18-fbcb-4852-8c2d-c14a3d130b45,5e269f7f-3e10-4072-9c1e-7198d562df5a,26a1b27b-ba12-4220-8e32-04e8939fe561,c69acd70-e05e-4e60-a2be-063d00faa153
tch_20200625-211715_62,e40817a4-b700-11ea-94cc-0242ac110002,std_1593102519263_62,class_20200625-211715_62,rDR9-v8gR,062ca352-1462-4e0f-8101-1f51ed0d6163,cf80f013-d8ac-4e8d-81cd-d3d96593d256,6fbc6cfb-fe33-4bdf-b2b0-1fe65ca40570,3b8b3b84-14a9-4d36-83a6-afb96cedad48,487277ee-408f-49eb-af84-e11510e18908
tch_20200625-211715_39,eb75cbee-b700-11ea-840b-0242ac110002,std_1593102531711_39,class_20200625-211715_39,CBC9-xc72,2b92ff83-897a-4861-995c-c0dd54469a23,859eb817-1947-4f5c-b5b5-0a28f9f2b9b4,61e39716-77fe-4f25-ad32-5524192f3bd5,189e96a5-ee12-42e7-88d8-c943797ce452,56b35fff-cc21-4172-a66e-1aaadd7666f1
tch_20200625-211715_47,dfa951ab-b700-11ea-94cc-0242ac110002,std_1593102511910_47,class_20200625-211715_47,PYux-wi2E,782aa670-4e28-4e0a-9f97-9cd6a0a4cfac,6821033f-40fc-4904-a04d-a65024e2a4ec,f97ab4d9-d603-4919-84d6-5716a0d682d1,c137605e-cbfe-4f21-bac9-4b5b75489dc6,5235b4fc-6f90-4078-8c2d-2d12e30f85c1
