tchextid,stduserid,extuserid,groupid
tch_20201213-235944_88,6bf79e95-3d75-11eb-90a7-0242ac110003,std_1607886009430_88,089bcace-d219-4b8d-af90-3cbc02eacdae
tch_20201213-235944_90,ba7a5804-3d75-11eb-a47c-0242ac110003,std_1607886141153_90,a80595d3-cb02-45e1-92d0-082cf76ba6b3
tch_20201213-235944_92,ea618719-3d75-11eb-a47c-0242ac110003,std_1607886221520_92,72d24b59-aeb6-4c4a-9ad7-2e0a0cb7a06c
tch_20201213-235944_89,93907d24-3d75-11eb-90a7-0242ac110003,std_1607886075856_89,89b9975f-b243-4862-bee2-f406386dcb2d
tch_20201213-235944_91,eac88644-3d75-11eb-90a7-0242ac110003,std_1607886222185_91,3e1a8c7e-d50e-4046-9f76-8c5fc003c527
tch_20201213-235944_88,66a35436-3d75-11eb-a47c-0242ac110003,std_1607886000503_88,089bcace-d219-4b8d-af90-3cbc02eacdae
tch_20201213-235944_87,5f64039d-3d75-11eb-a47c-0242ac110003,std_1607885988293_87,8d674fd0-eef0-4453-8d8a-6d65ace6023d
tch_20201213-235944_92,e58f3de4-3d75-11eb-90a7-0242ac110003,std_1607886213414_92,72d24b59-aeb6-4c4a-9ad7-2e0a0cb7a06c
tch_20201213-235944_90,b5bc0c47-3d75-11eb-90a7-0242ac110003,std_1607886133182_90,a80595d3-cb02-45e1-92d0-082cf76ba6b3
tch_20201213-235944_89,8dcf8f90-3d75-11eb-90a7-0242ac110003,std_1607886066229_89,89b9975f-b243-4862-bee2-f406386dcb2d
tch_20201213-235944_91,e436b347-3d75-11eb-a47c-0242ac110003,std_1607886211178_91,3e1a8c7e-d50e-4046-9f76-8c5fc003c527
tch_20201213-235944_88,60f8fc04-3d75-11eb-90a7-0242ac110003,std_1607885991000_88,089bcace-d219-4b8d-af90-3cbc02eacdae
tch_20201213-235944_87,59754f0e-3d75-11eb-90a7-0242ac110003,std_1607885978314_87,8d674fd0-eef0-4453-8d8a-6d65ace6023d
tch_20201213-235944_90,af0217d0-3d75-11eb-a47c-0242ac110003,std_1607886121916_90,a80595d3-cb02-45e1-92d0-082cf76ba6b3
tch_20201213-235944_92,e0b88928-3d75-11eb-90a7-0242ac110003,std_1607886205312_92,72d24b59-aeb6-4c4a-9ad7-2e0a0cb7a06c
tch_20201213-235944_89,88a4ed03-3d75-11eb-a47c-0242ac110003,std_1607886057547_89,89b9975f-b243-4862-bee2-f406386dcb2d
tch_20201213-235944_88,5c78077e-3d75-11eb-90a7-0242ac110003,std_1607885983152_88,089bcace-d219-4b8d-af90-3cbc02eacdae
tch_20201213-235944_91,dd13c42b-3d75-11eb-90a7-0242ac110003,std_1607886199198_91,3e1a8c7e-d50e-4046-9f76-8c5fc003c527
tch_20201213-235944_87,54906843-3d75-11eb-a47c-0242ac110003,std_1607885969854_87,8d674fd0-eef0-4453-8d8a-6d65ace6023d
tch_20201213-235944_90,a84bf4bf-3d75-11eb-90a7-0242ac110003,std_1607886110650_90,148119fc-4fa6-4b9f-893f-1f839d4fadb8
tch_20201213-235944_91,d62e0475-3d75-11eb-90a7-0242ac110003,std_1607886187620_91,c810d288-9bd8-4fc1-a6f3-39ba831aa09f
tch_20201213-235944_92,dacedd2f-3d75-11eb-90a7-0242ac110003,std_1607886195402_92,80e8ade0-fac8-4e90-95e7-58ef26002e32
tch_20201213-235944_89,836d5399-3d75-11eb-90a7-0242ac110003,std_1607886048739_89,0385a818-ea72-4882-98a5-67a40c32355f
tch_20201213-235944_90,a3dade8a-3d75-11eb-90a7-0242ac110003,std_1607886103190_90,148119fc-4fa6-4b9f-893f-1f839d4fadb8
tch_20201213-235944_91,cf207273-3d75-11eb-a47c-0242ac110003,std_1607886175799_91,c810d288-9bd8-4fc1-a6f3-39ba831aa09f
tch_20201213-235944_92,d6059566-3d75-11eb-90a7-0242ac110003,std_1607886187352_92,80e8ade0-fac8-4e90-95e7-58ef26002e32
tch_20201213-235944_89,7cb97947-3d75-11eb-a47c-0242ac110003,std_1607886037558_89,0385a818-ea72-4882-98a5-67a40c32355f
tch_20201213-235944_90,9d50ad3b-3d75-11eb-a47c-0242ac110003,std_1607886092237_90,148119fc-4fa6-4b9f-893f-1f839d4fadb8
tch_20201213-235944_91,ca271990-3d75-11eb-90a7-0242ac110003,std_1607886167443_91,c810d288-9bd8-4fc1-a6f3-39ba831aa09f
tch_20201213-235944_92,d07f3ea0-3d75-11eb-90a7-0242ac110003,std_1607886178100_92,80e8ade0-fac8-4e90-95e7-58ef26002e32
tch_20201213-235944_89,775ddcc8-3d75-11eb-a47c-0242ac110003,std_1607886028571_89,0385a818-ea72-4882-98a5-67a40c32355f
tch_20201213-235944_93,0c1a7e34-3d76-11eb-90a7-0242ac110003,std_1607886278096_93,b4c1575f-07b4-4a15-99a6-89eb3106733a
tch_20201213-235944_90,9789078d-3d75-11eb-90a7-0242ac110003,std_1607886082513_90,148119fc-4fa6-4b9f-893f-1f839d4fadb8
tch_20201213-235944_91,c408c8a6-3d75-11eb-90a7-0242ac110003,std_1607886157188_91,c810d288-9bd8-4fc1-a6f3-39ba831aa09f
tch_20201213-235944_92,cafb32ae-3d75-11eb-90a7-0242ac110003,std_1607886168848_92,80e8ade0-fac8-4e90-95e7-58ef26002e32
tch_20201213-235944_89,71193f57-3d75-11eb-a47c-0242ac110003,std_1607886018029_89,0385a818-ea72-4882-98a5-67a40c32355f
tch_20201213-235944_93,077c3d76-3d76-11eb-90a7-0242ac110003,std_1607886270328_93,b4c1575f-07b4-4a15-99a6-89eb3106733a
tch_20201213-235944_90,92da4d56-3d75-11eb-a47c-0242ac110003,std_1607886074660_90,148119fc-4fa6-4b9f-893f-1f839d4fadb8
tch_20201213-235944_92,c6563bcc-3d75-11eb-a47c-0242ac110003,std_1607886161052_92,80e8ade0-fac8-4e90-95e7-58ef26002e32
tch_20201213-235944_91,bedacc0b-3d75-11eb-a47c-0242ac110003,std_1607886148487_91,c810d288-9bd8-4fc1-a6f3-39ba831aa09f
tch_20201213-235944_89,6b411fe7-3d75-11eb-90a7-0242ac110003,std_1607886007939_89,0385a818-ea72-4882-98a5-67a40c32355f
tch_20201213-235944_93,0196d6fb-3d76-11eb-90a7-0242ac110003,std_1607886260442_93,b4c1575f-07b4-4a15-99a6-89eb3106733a
tch_20201213-235944_93,fc97da03-3d75-11eb-90a7-0242ac110003,std_1607886252078_93,b4c1575f-07b4-4a15-99a6-89eb3106733a
tch_20201213-235944_94,11f3af18-3d76-11eb-a47c-0242ac110003,std_1607886287909_94,a5c0550a-a16e-4265-8149-05a8e1892c5f
tch_20201213-235944_93,f79c3701-3d75-11eb-90a7-0242ac110003,std_1607886243718_93,b4c1575f-07b4-4a15-99a6-89eb3106733a
tch_20201213-235944_90,8c602086-3d75-11eb-a47c-0242ac110003,std_1607886063790_90,5d5f431c-8370-496b-96c4-b7f2fbf6066a
tch_20201213-235944_91,b9f103f3-3d75-11eb-90a7-0242ac110003,std_1607886140208_91,f69d4f12-d3ad-4177-aeac-4f6bec68ea45
tch_20201213-235944_92,c06897ab-3d75-11eb-90a7-0242ac110003,std_1607886151104_92,81c62d9c-c6e5-444c-816d-1e8b87de2243
tch_20201213-235944_94,0b27e0c2-3d76-11eb-90a7-0242ac110003,std_1607886276517_94,a5c0550a-a16e-4265-8149-05a8e1892c5f
tch_20201213-235944_90,86dcfe42-3d75-11eb-a47c-0242ac110003,std_1607886054548_90,5d5f431c-8370-496b-96c4-b7f2fbf6066a
tch_20201213-235944_91,b33a6a69-3d75-11eb-90a7-0242ac110003,std_1607886128909_91,f69d4f12-d3ad-4177-aeac-4f6bec68ea45
tch_20201213-235944_92,bbb3e946-3d75-11eb-90a7-0242ac110003,std_1607886143185_92,81c62d9c-c6e5-444c-816d-1e8b87de2243
tch_20201213-235944_94,04248717-3d76-11eb-90a7-0242ac110003,std_1607886264749_94,a5c0550a-a16e-4265-8149-05a8e1892c5f
tch_20201213-235944_90,81109f23-3d75-11eb-90a7-0242ac110003,std_1607886044816_90,5d5f431c-8370-496b-96c4-b7f2fbf6066a
tch_20201213-235944_91,adabd6b2-3d75-11eb-a47c-0242ac110003,std_1607886119665_91,f69d4f12-d3ad-4177-aeac-4f6bec68ea45
tch_20201213-235944_92,b5c29c20-3d75-11eb-a47c-0242ac110003,std_1607886133245_92,81c62d9c-c6e5-444c-816d-1e8b87de2243
tch_20201213-235944_94,fe7fd3c7-3d75-11eb-a47c-0242ac110003,std_1607886255287_94,a5c0550a-a16e-4265-8149-05a8e1892c5f
tch_20201213-235944_90,7c25c519-3d75-11eb-a47c-0242ac110003,std_1607886036589_90,5d5f431c-8370-496b-96c4-b7f2fbf6066a
tch_20201213-235944_93,f160c1f6-3d75-11eb-90a7-0242ac110003,std_1607886233258_93,197a1dc8-788e-4679-9965-1fa87c6ec980
tch_20201213-235944_91,a857b3e3-3d75-11eb-90a7-0242ac110003,std_1607886110671_91,f69d4f12-d3ad-4177-aeac-4f6bec68ea45
tch_20201213-235944_92,aef399a1-3d75-11eb-a47c-0242ac110003,std_1607886121813_92,81c62d9c-c6e5-444c-816d-1e8b87de2243
tch_20201213-235944_94,fa1bb597-3d75-11eb-a47c-0242ac110003,std_1607886247892_94,a5c0550a-a16e-4265-8149-05a8e1892c5f
tch_20201213-235944_90,75f0b7be-3d75-11eb-90a7-0242ac110003,std_1607886025896_90,5d5f431c-8370-496b-96c4-b7f2fbf6066a
tch_20201213-235944_93,eb7f7991-3d75-11eb-a47c-0242ac110003,std_1607886223406_93,197a1dc8-788e-4679-9965-1fa87c6ec980
tch_20201213-235944_91,a23125e5-3d75-11eb-90a7-0242ac110003,std_1607886100393_91,f69d4f12-d3ad-4177-aeac-4f6bec68ea45
tch_20201213-235944_92,aa6a67b9-3d75-11eb-a47c-0242ac110003,std_1607886114189_92,81c62d9c-c6e5-444c-816d-1e8b87de2243
tch_20201213-235944_93,e6940471-3d75-11eb-a47c-0242ac110003,std_1607886215135_93,197a1dc8-788e-4679-9965-1fa87c6ec980
tch_20201213-235944_93,df9f295b-3d75-11eb-a47c-0242ac110003,std_1607886203472_93,197a1dc8-788e-4679-9965-1fa87c6ec980
tch_20201213-235944_94,f39b4894-3d75-11eb-90a7-0242ac110003,std_1607886236998_94,0b4a3c21-ca0d-4ab8-8148-18c095989cf5
tch_20201213-235944_93,d9ab6bf6-3d75-11eb-90a7-0242ac110003,std_1607886193470_93,197a1dc8-788e-4679-9965-1fa87c6ec980
tch_20201213-235944_92,a3d9f423-3d75-11eb-90a7-0242ac110003,std_1607886103195_92,2173049f-f68f-405f-a9ba-95beaf7be4e9
tch_20201213-235944_94,ed7a86fe-3d75-11eb-a47c-0242ac110003,std_1607886226723_94,0b4a3c21-ca0d-4ab8-8148-18c095989cf5
tch_20201213-235944_91,9c823913-3d75-11eb-90a7-0242ac110003,std_1607886090852_91,8c9bece9-3404-4e09-82e9-6fa7ae248cc2
tch_20201213-235944_92,9ed15919-3d75-11eb-90a7-0242ac110003,std_1607886094760_92,2173049f-f68f-405f-a9ba-95beaf7be4e9
tch_20201213-235944_94,e7a8a84a-3d75-11eb-90a7-0242ac110003,std_1607886216944_94,0b4a3c21-ca0d-4ab8-8148-18c095989cf5
tch_20201213-235944_95,25642f6c-3d76-11eb-90a7-0242ac110003,std_1607886320498_95,867428b0-cc7e-4344-9256-d56592f9b2d7
tch_20201213-235944_91,957a4c21-3d75-11eb-90a7-0242ac110003,std_1607886079090_91,8c9bece9-3404-4e09-82e9-6fa7ae248cc2
tch_20201213-235944_92,98fc46e5-3d75-11eb-a47c-0242ac110003,std_1607886084973_92,2173049f-f68f-405f-a9ba-95beaf7be4e9
tch_20201213-235944_94,e27776f7-3d75-11eb-90a7-0242ac110003,std_1607886208259_94,0b4a3c21-ca0d-4ab8-8148-18c095989cf5
tch_20201213-235944_95,20d99e56-3d76-11eb-90a7-0242ac110003,std_1607886312863_95,867428b0-cc7e-4344-9256-d56592f9b2d7
tch_20201213-235944_91,90d92558-3d75-11eb-90a7-0242ac110003,std_1607886071310_91,8c9bece9-3404-4e09-82e9-6fa7ae248cc2
tch_20201213-235944_93,d3632459-3d75-11eb-a47c-0242ac110003,std_1607886182941_93,3dde5000-c506-449f-9247-686ddf7eff4d
tch_20201213-235944_92,94853da1-3d75-11eb-90a7-0242ac110003,std_1607886077469_92,2173049f-f68f-405f-a9ba-95beaf7be4e9
tch_20201213-235944_94,de03c8ee-3d75-11eb-90a7-0242ac110003,std_1607886200777_94,0b4a3c21-ca0d-4ab8-8148-18c095989cf5
tch_20201213-235944_96,2a4f2fe7-3d76-11eb-a47c-0242ac110003,std_1607886328779_96,89272b3a-bf1b-42c8-a796-89bdbc6e1c71
tch_20201213-235944_95,1bf52d12-3d76-11eb-a47c-0242ac110003,std_1607886304665_95,867428b0-cc7e-4344-9256-d56592f9b2d7
tch_20201213-235944_91,8b6daa3b-3d75-11eb-a47c-0242ac110003,std_1607886062207_91,8c9bece9-3404-4e09-82e9-6fa7ae248cc2
tch_20201213-235944_93,ceec1ba3-3d75-11eb-90a7-0242ac110003,std_1607886175446_93,3dde5000-c506-449f-9247-686ddf7eff4d
tch_20201213-235944_92,8fa7f84e-3d75-11eb-90a7-0242ac110003,std_1607886068993_92,2173049f-f68f-405f-a9ba-95beaf7be4e9
tch_20201213-235944_95,1509c931-3d76-11eb-90a7-0242ac110003,std_1607886293037_95,867428b0-cc7e-4344-9256-d56592f9b2d7
tch_20201213-235944_96,23ad09f6-3d76-11eb-a47c-0242ac110003,std_1607886317641_96,89272b3a-bf1b-42c8-a796-89bdbc6e1c71
tch_20201213-235944_91,850ece80-3d75-11eb-90a7-0242ac110003,std_1607886051222_91,8c9bece9-3404-4e09-82e9-6fa7ae248cc2
tch_20201213-235944_93,c84a1c37-3d75-11eb-90a7-0242ac110003,std_1607886164325_93,3dde5000-c506-449f-9247-686ddf7eff4d
tch_20201213-235944_95,0e05abd0-3d76-11eb-a47c-0242ac110003,std_1607886281311_95,867428b0-cc7e-4344-9256-d56592f9b2d7
tch_20201213-235944_96,1c70c606-3d76-11eb-a47c-0242ac110003,std_1607886305498_96,89272b3a-bf1b-42c8-a796-89bdbc6e1c71
tch_20201213-235944_93,c185a0ce-3d75-11eb-a47c-0242ac110003,std_1607886152970_93,3dde5000-c506-449f-9247-686ddf7eff4d
tch_20201213-235944_96,16a96f87-3d76-11eb-90a7-0242ac110003,std_1607886295814_96,89272b3a-bf1b-42c8-a796-89bdbc6e1c71
tch_20201213-235944_94,d8ecafdd-3d75-11eb-a47c-0242ac110003,std_1607886192235_94,1448cc8e-2a45-4b47-94b9-593b9c5e83f6
tch_20201213-235944_93,baf1f8cb-3d75-11eb-90a7-0242ac110003,std_1607886141943_93,3dde5000-c506-449f-9247-686ddf7eff4d
tch_20201213-235944_96,0f8d5d7f-3d76-11eb-a47c-0242ac110003,std_1607886283888_96,89272b3a-bf1b-42c8-a796-89bdbc6e1c71
tch_20201213-235944_94,d2fc9a66-3d75-11eb-a47c-0242ac110003,std_1607886182250_94,1448cc8e-2a45-4b47-94b9-593b9c5e83f6
tch_20201213-235944_95,081d5f58-3d76-11eb-a47c-0242ac110003,std_1607886271386_95,5da91c04-9760-4c1b-87d9-4a1a7a2b02b9
tch_20201213-235944_94,ccb62919-3d75-11eb-90a7-0242ac110003,std_1607886171729_94,1448cc8e-2a45-4b47-94b9-593b9c5e83f6
tch_20201213-235944_95,0262171c-3d76-11eb-90a7-0242ac110003,std_1607886261783_95,5da91c04-9760-4c1b-87d9-4a1a7a2b02b9
tch_20201213-235944_94,c77d2fa7-3d75-11eb-90a7-0242ac110003,std_1607886162991_94,1448cc8e-2a45-4b47-94b9-593b9c5e83f6
tch_20201213-235944_93,b40b764b-3d75-11eb-90a7-0242ac110003,std_1607886130360_93,35b03ce3-c94f-43ae-9508-ed17de8dd51c
tch_20201213-235944_95,fd0f5359-3d75-11eb-90a7-0242ac110003,std_1607886252837_95,5da91c04-9760-4c1b-87d9-4a1a7a2b02b9
tch_20201213-235944_94,c29bcb10-3d75-11eb-90a7-0242ac110003,std_1607886154778_94,1448cc8e-2a45-4b47-94b9-593b9c5e83f6
tch_20201213-235944_93,adc663b0-3d75-11eb-90a7-0242ac110003,std_1607886119823_93,35b03ce3-c94f-43ae-9508-ed17de8dd51c
tch_20201213-235944_95,f69f87c9-3d75-11eb-a47c-0242ac110003,std_1607886242006_95,5da91c04-9760-4c1b-87d9-4a1a7a2b02b9
tch_20201213-235944_96,0a44d3de-3d76-11eb-90a7-0242ac110003,std_1607886275006_96,942f9789-af74-4fcb-86bd-f8d643c5c607
tch_20201213-235944_93,a8562d36-3d75-11eb-90a7-0242ac110003,std_1607886110667_93,35b03ce3-c94f-43ae-9508-ed17de8dd51c
tch_20201213-235944_95,f089e959-3d75-11eb-90a7-0242ac110003,std_1607886231837_95,5da91c04-9760-4c1b-87d9-4a1a7a2b02b9
tch_20201213-235944_96,05e7e207-3d76-11eb-90a7-0242ac110003,std_1607886267678_96,942f9789-af74-4fcb-86bd-f8d643c5c607
tch_20201213-235944_93,a2ca8038-3d75-11eb-a47c-0242ac110003,std_1607886101422_93,35b03ce3-c94f-43ae-9508-ed17de8dd51c
tch_20201213-235944_96,00a3c50c-3d76-11eb-a47c-0242ac110003,std_1607886258866_96,942f9789-af74-4fcb-86bd-f8d643c5c607
tch_20201213-235944_93,9b8d794f-3d75-11eb-90a7-0242ac110003,std_1607886088983_93,35b03ce3-c94f-43ae-9508-ed17de8dd51c
tch_20201213-235944_96,fad89cf6-3d75-11eb-90a7-0242ac110003,std_1607886249090_96,942f9789-af74-4fcb-86bd-f8d643c5c607
tch_20201213-235944_94,bcf39542-3d75-11eb-90a7-0242ac110003,std_1607886145280_94,27b187c9-2bfd-46d4-a6a1-b5d824fb91e1
tch_20201213-235944_96,f5613b2f-3d75-11eb-90a7-0242ac110003,std_1607886239974_96,942f9789-af74-4fcb-86bd-f8d643c5c607
tch_20201213-235944_94,b8396822-3d75-11eb-a47c-0242ac110003,std_1607886137372_94,27b187c9-2bfd-46d4-a6a1-b5d824fb91e1
tch_20201213-235944_95,ea4413a7-3d75-11eb-a47c-0242ac110003,std_1607886221334_95,4f32b917-8db0-416e-a8a6-3cda2d9978a1
tch_20201213-235944_97,459f399e-3d76-11eb-a47c-0242ac110003,std_1607886374549_97,74a65240-6350-42b1-af5c-6c683c9c6abc
tch_20201213-235944_94,b26e4155-3d75-11eb-90a7-0242ac110003,std_1607886127628_94,27b187c9-2bfd-46d4-a6a1-b5d824fb91e1
tch_20201213-235944_95,e472d239-3d75-11eb-90a7-0242ac110003,std_1607886211531_95,4f32b917-8db0-416e-a8a6-3cda2d9978a1
tch_20201213-235944_97,3eeb1132-3d76-11eb-a47c-0242ac110003,std_1607886363353_97,74a65240-6350-42b1-af5c-6c683c9c6abc
tch_20201213-235944_94,acec7f20-3d75-11eb-90a7-0242ac110003,std_1607886118356_94,27b187c9-2bfd-46d4-a6a1-b5d824fb91e1
tch_20201213-235944_98,467267bb-3d76-11eb-a47c-0242ac110003,std_1607886375989_98,1041c2bb-ddce-4af8-bf70-52a14b6ad948
tch_20201213-235944_95,dd1ee724-3d75-11eb-a47c-0242ac110003,std_1607886199269_95,4f32b917-8db0-416e-a8a6-3cda2d9978a1
tch_20201213-235944_97,3918be1b-3d76-11eb-90a7-0242ac110003,std_1607886353566_97,74a65240-6350-42b1-af5c-6c683c9c6abc
tch_20201213-235944_94,a666ba17-3d75-11eb-90a7-0242ac110003,std_1607886107189_94,27b187c9-2bfd-46d4-a6a1-b5d824fb91e1
tch_20201213-235944_96,f0d17a20-3d75-11eb-a47c-0242ac110003,std_1607886232319_96,414ce829-749d-4c67-a138-c565a12fbb20
tch_20201213-235944_98,40d88934-3d76-11eb-90a7-0242ac110003,std_1607886366586_98,1041c2bb-ddce-4af8-bf70-52a14b6ad948
tch_20201213-235944_95,d7827167-3d75-11eb-90a7-0242ac110003,std_1607886189843_95,4f32b917-8db0-416e-a8a6-3cda2d9978a1
tch_20201213-235944_97,342139fa-3d76-11eb-a47c-0242ac110003,std_1607886345180_97,74a65240-6350-42b1-af5c-6c683c9c6abc
tch_20201213-235944_96,ec73c57c-3d75-11eb-90a7-0242ac110003,std_1607886224988_96,414ce829-749d-4c67-a138-c565a12fbb20
tch_20201213-235944_97,2db42cde-3d76-11eb-a47c-0242ac110003,std_1607886334486_97,74a65240-6350-42b1-af5c-6c683c9c6abc
tch_20201213-235944_96,e69a944c-3d75-11eb-a47c-0242ac110003,std_1607886215181_96,414ce829-749d-4c67-a138-c565a12fbb20
tch_20201213-235944_98,35deefeb-3d76-11eb-a47c-0242ac110003,std_1607886348156_98,1041c2bb-ddce-4af8-bf70-52a14b6ad948
tch_20201213-235944_96,e04ad341-3d75-11eb-90a7-0242ac110003,std_1607886204613_96,414ce829-749d-4c67-a138-c565a12fbb20
tch_20201213-235944_98,3057395c-3d76-11eb-a47c-0242ac110003,std_1607886338897_98,1041c2bb-ddce-4af8-bf70-52a14b6ad948
tch_20201213-235944_96,db0f413b-3d75-11eb-a47c-0242ac110003,std_1607886195815_96,414ce829-749d-4c67-a138-c565a12fbb20
tch_20201213-235944_95,cc0f1373-3d75-11eb-90a7-0242ac110003,std_1607886170630_95,87ea70f3-cd0b-4bee-84b5-9f9d09313a0e
tch_20201213-235944_99,527a64a0-3d76-11eb-a47c-0242ac110003,std_1607886396166_99,c748c90c-f3f4-450a-aa9b-621b309456c8
tch_20201213-235944_95,c5b42ea1-3d75-11eb-a47c-0242ac110003,std_1607886159992_95,87ea70f3-cd0b-4bee-84b5-9f9d09313a0e
tch_20201213-235944_97,27a4d08c-3d76-11eb-90a7-0242ac110003,std_1607886324311_97,7f774288-d5a6-4e61-85aa-6dd74452ed9f
tch_20201213-235944_99,4c2fd3df-3d76-11eb-a47c-0242ac110003,std_1607886385598_99,c748c90c-f3f4-450a-aa9b-621b309456c8
tch_20201213-235944_95,bf8b7e49-3d75-11eb-90a7-0242ac110003,std_1607886149661_95,87ea70f3-cd0b-4bee-84b5-9f9d09313a0e
tch_20201213-235944_97,226d8517-3d76-11eb-a47c-0242ac110003,std_1607886315542_97,7f774288-d5a6-4e61-85aa-6dd74452ed9f
tch_20201213-235944_98,2b29ff7e-3d76-11eb-a47c-0242ac110003,std_1607886330207_98,3b14706d-206d-400f-a269-5fd7161fdb3e
tch_20201213-235944_99,463c8a97-3d76-11eb-90a7-0242ac110003,std_1607886375621_99,c748c90c-f3f4-450a-aa9b-621b309456c8
tch_20201213-235944_95,bab4efc0-3d75-11eb-90a7-0242ac110003,std_1607886141551_95,87ea70f3-cd0b-4bee-84b5-9f9d09313a0e
tch_20201213-235944_97,1c93b72e-3d76-11eb-90a7-0242ac110003,std_1607886305723_97,7f774288-d5a6-4e61-85aa-6dd74452ed9f
tch_20201213-235944_98,246b77aa-3d76-11eb-90a7-0242ac110003,std_1607886318876_98,3b14706d-206d-400f-a269-5fd7161fdb3e
tch_20201213-235944_96,d4150f85-3d75-11eb-a47c-0242ac110003,std_1607886184095_96,1ca6d72c-9440-417d-92bc-65f1089f4025
tch_20201213-235944_99,40a9ff6a-3d76-11eb-90a7-0242ac110003,std_1607886366265_99,c748c90c-f3f4-450a-aa9b-621b309456c8
tch_20201213-235944_95,b485af7a-3d75-11eb-90a7-0242ac110003,std_1607886130849_95,87ea70f3-cd0b-4bee-84b5-9f9d09313a0e
tch_20201213-235944_97,16afb047-3d76-11eb-90a7-0242ac110003,std_1607886295814_97,7f774288-d5a6-4e61-85aa-6dd74452ed9f
tch_20201213-235944_98,1f28b9cc-3d76-11eb-a47c-0242ac110003,std_1607886310030_98,3b14706d-206d-400f-a269-5fd7161fdb3e
tch_20201213-235944_99,3ab61a60-3d76-11eb-90a7-0242ac110003,std_1607886356293_99,c748c90c-f3f4-450a-aa9b-621b309456c8
tch_20201213-235944_96,cf57d5b2-3d75-11eb-a47c-0242ac110003,std_1607886176154_96,1ca6d72c-9440-417d-92bc-65f1089f4025
tch_20201213-235944_97,1035840c-3d76-11eb-90a7-0242ac110003,std_1607886284984_97,7f774288-d5a6-4e61-85aa-6dd74452ed9f
tch_20201213-235944_96,caf62991-3d75-11eb-a47c-0242ac110003,std_1607886168734_96,1ca6d72c-9440-417d-92bc-65f1089f4025
tch_20201213-235944_98,1879c1c5-3d76-11eb-90a7-0242ac110003,std_1607886298831_98,3b14706d-206d-400f-a269-5fd7161fdb3e
tch_20201213-235944_96,c567bcab-3d75-11eb-90a7-0242ac110003,std_1607886159492_96,1ca6d72c-9440-417d-92bc-65f1089f4025
tch_20201213-235944_98,12df482f-3d76-11eb-90a7-0242ac110003,std_1607886289410_98,3b14706d-206d-400f-a269-5fd7161fdb3e
tch_20201213-235944_96,be9b03ad-3d75-11eb-90a7-0242ac110003,std_1607886147790_96,1ca6d72c-9440-417d-92bc-65f1089f4025
tch_20201213-235944_99,34074908-3d76-11eb-a47c-0242ac110003,std_1607886345075_99,5dd752c2-3012-4fe5-993c-94ea58399584
tch_20201213-235944_100,62de8f47-3d76-11eb-90a7-0242ac110003,std_1607886423674_100,caa9a281-18b5-4470-87b2-889f6689a7bc
tch_20201213-235944_99,2f522564-3d76-11eb-90a7-0242ac110003,std_1607886337164_99,5dd752c2-3012-4fe5-993c-94ea58399584
tch_20201213-235944_100,5bb8b938-3d76-11eb-a47c-0242ac110003,std_1607886411671_100,caa9a281-18b5-4470-87b2-889f6689a7bc
tch_20201213-235944_97,0957184d-3d76-11eb-90a7-0242ac110003,std_1607886273434_97,9e5cd7e9-e661-498f-8ed5-9b29a0e90709
tch_20201213-235944_98,0c9839d6-3d76-11eb-90a7-0242ac110003,std_1607886278930_98,90c564ca-303a-4f65-8bdb-92c71f4299a0
tch_20201213-235944_99,293b00e3-3d76-11eb-90a7-0242ac110003,std_1607886326935_99,5dd752c2-3012-4fe5-993c-94ea58399584
tch_20201213-235944_100,54d19b0a-3d76-11eb-a47c-0242ac110003,std_1607886400104_100,caa9a281-18b5-4470-87b2-889f6689a7bc
tch_20201213-235944_97,031ab807-3d76-11eb-a47c-0242ac110003,std_1607886262996_97,9e5cd7e9-e661-498f-8ed5-9b29a0e90709
tch_20201213-235944_98,064a2621-3d76-11eb-90a7-0242ac110003,std_1607886268333_98,90c564ca-303a-4f65-8bdb-92c71f4299a0
tch_20201213-235944_100,50447179-3d76-11eb-90a7-0242ac110003,std_1607886392443_100,caa9a281-18b5-4470-87b2-889f6689a7bc
tch_20201213-235944_99,230b99c8-3d76-11eb-a47c-0242ac110003,std_1607886316593_99,5dd752c2-3012-4fe5-993c-94ea58399584
tch_20201213-235944_97,fc762076-3d75-11eb-90a7-0242ac110003,std_1607886251831_97,9e5cd7e9-e661-498f-8ed5-9b29a0e90709
tch_20201213-235944_98,ff76dd53-3d75-11eb-90a7-0242ac110003,std_1607886256888_98,90c564ca-303a-4f65-8bdb-92c71f4299a0
tch_20201213-235944_100,4a4baa0f-3d76-11eb-90a7-0242ac110003,std_1607886382430_100,caa9a281-18b5-4470-87b2-889f6689a7bc
tch_20201213-235944_99,1bd9b5b0-3d76-11eb-90a7-0242ac110003,std_1607886304507_99,5dd752c2-3012-4fe5-993c-94ea58399584
tch_20201213-235944_97,f7f74f10-3d75-11eb-90a7-0242ac110003,std_1607886244314_97,9e5cd7e9-e661-498f-8ed5-9b29a0e90709
tch_20201213-235944_98,f8746e62-3d75-11eb-90a7-0242ac110003,std_1607886245133_98,90c564ca-303a-4f65-8bdb-92c71f4299a0
tch_20201213-235944_97,f0b7d724-3d75-11eb-a47c-0242ac110003,std_1607886232153_97,9e5cd7e9-e661-498f-8ed5-9b29a0e90709
