tchextid,stduserid,extuserid,groupid
tch_20201213-125859_83,e19a3082-3d18-11eb-a47c-0242ac110003,std_1607846265530_83,d6f0980a-3579-4738-b334-6ae7c27e20f7
tch_20201213-125859_86,47ba240a-3d19-11eb-a47c-0242ac110003,std_1607846436875_86,888e59f7-4ca4-4fd2-897b-32a2f8bceaf1
tch_20201213-125859_83,e727163f-3d18-11eb-90a7-0242ac110003,std_1607846274865_83,d6f0980a-3579-4738-b334-6ae7c27e20f7
tch_20201213-125859_87,60382128-3d19-11eb-a47c-0242ac110003,std_1607846477953_87,63230bbe-3693-4f5f-90f0-6886dfb4d838
tch_20201213-125859_86,4c2c99a4-3d19-11eb-90a7-0242ac110003,std_1607846444346_86,888e59f7-4ca4-4fd2-897b-32a2f8bceaf1
tch_20201213-125859_83,ebdf6ef3-3d18-11eb-a47c-0242ac110003,std_1607846282761_83,d6f0980a-3579-4738-b334-6ae7c27e20f7
tch_20201213-125859_87,6570a64d-3d19-11eb-90a7-0242ac110003,std_1607846486748_87,63230bbe-3693-4f5f-90f0-6886dfb4d838
tch_20201213-125859_85,31b00d3a-3d19-11eb-a47c-0242ac110003,std_1607846399880_85,6d9b49fa-0a73-4d07-a100-9bf49fc46e76
tch_20201213-125859_87,6ab7f778-3d19-11eb-a47c-0242ac110003,std_1607846495583_87,63230bbe-3693-4f5f-90f0-6886dfb4d838
tch_20201213-125859_85,36a40ef1-3d19-11eb-a47c-0242ac110003,std_1607846408224_85,6d9b49fa-0a73-4d07-a100-9bf49fc46e76
tch_20201213-125859_87,7169d4f5-3d19-11eb-a47c-0242ac110003,std_1607846506808_87,63230bbe-3693-4f5f-90f0-6886dfb4d838
tch_20201213-125859_84,2781da28-3d19-11eb-a47c-0242ac110003,std_1607846382837_84,770decdc-369f-463e-aed0-d05f3514040f
tch_20201213-125859_85,3b79d990-3d19-11eb-a47c-0242ac110003,std_1607846416325_85,6d9b49fa-0a73-4d07-a100-9bf49fc46e76
tch_20201213-125859_82,cd872ef3-3d18-11eb-a47c-0242ac110003,std_1607846231881_82,f450ca5a-12fb-485f-89b9-a5b43b426d35
tch_20201213-125859_84,2be61dfe-3d19-11eb-a47c-0242ac110003,std_1607846390180_84,770decdc-369f-463e-aed0-d05f3514040f
tch_20201213-125859_86,558617f5-3d19-11eb-a47c-0242ac110003,std_1607846460039_86,095286c2-e026-4da2-bd79-3fea4b089476
tch_20201213-125859_82,d2e478f6-3d18-11eb-a47c-0242ac110003,std_1607846240871_82,f450ca5a-12fb-485f-89b9-a5b43b426d35
tch_20201213-125859_85,417909c6-3d19-11eb-90a7-0242ac110003,std_1607846426389_85,6d9b49fa-0a73-4d07-a100-9bf49fc46e76
tch_20201213-125859_84,32cd3d44-3d19-11eb-90a7-0242ac110003,std_1607846401735_84,770decdc-369f-463e-aed0-d05f3514040f
tch_20201213-125859_83,f7cdc8ac-3d18-11eb-a47c-0242ac110003,std_1607846302797_83,ef83573c-cbe6-4fb9-aaf0-c159d7b3f40c
tch_20201213-125859_82,d745625d-3d18-11eb-a47c-0242ac110003,std_1607846248202_82,f450ca5a-12fb-485f-89b9-a5b43b426d35
tch_20201213-125859_86,5ae8444b-3d19-11eb-a47c-0242ac110003,std_1607846469076_86,095286c2-e026-4da2-bd79-3fea4b089476
tch_20201213-125859_83,ff032ed8-3d18-11eb-90a7-0242ac110003,std_1607846314887_83,ef83573c-cbe6-4fb9-aaf0-c159d7b3f40c
tch_20201213-125859_84,38c2a85a-3d19-11eb-90a7-0242ac110003,std_1607846411776_84,770decdc-369f-463e-aed0-d05f3514040f
tch_20201213-125859_82,de46bfe1-3d18-11eb-a47c-0242ac110003,std_1607846259969_82,f450ca5a-12fb-485f-89b9-a5b43b426d35
tch_20201213-125859_86,5fc27bdc-3d19-11eb-a47c-0242ac110003,std_1607846477201_86,095286c2-e026-4da2-bd79-3fea4b089476
tch_20201213-125859_83,0542c27c-3d19-11eb-a47c-0242ac110003,std_1607846325392_83,ef83573c-cbe6-4fb9-aaf0-c159d7b3f40c
tch_20201213-125859_86,65ded093-3d19-11eb-90a7-0242ac110003,std_1607846487466_86,095286c2-e026-4da2-bd79-3fea4b089476
tch_20201213-125859_83,0a5ac705-3d19-11eb-90a7-0242ac110003,std_1607846333913_83,ef83573c-cbe6-4fb9-aaf0-c159d7b3f40c
tch_20201213-125859_85,4b576f71-3d19-11eb-90a7-0242ac110003,std_1607846442947_85,ade19a0f-f5ec-4b53-8da6-778c69815c21
tch_20201213-125859_85,52920518-3d19-11eb-a47c-0242ac110003,std_1607846455078_85,ade19a0f-f5ec-4b53-8da6-778c69815c21
tch_20201213-125859_84,46241a68-3d19-11eb-90a7-0242ac110003,std_1607846434230_84,e4b26d24-113c-4ea9-95e5-e10374db45df
tch_20201213-125859_85,595c9b2b-3d19-11eb-90a7-0242ac110003,std_1607846466483_85,ade19a0f-f5ec-4b53-8da6-778c69815c21
tch_20201213-125859_82,eae7ef3f-3d18-11eb-a47c-0242ac110003,std_1607846281158_82,ee80c5db-eb88-4e32-8fba-df78b635ddbb
tch_20201213-125859_84,4cbdb647-3d19-11eb-a47c-0242ac110003,std_1607846445309_84,e4b26d24-113c-4ea9-95e5-e10374db45df
tch_20201213-125859_85,5e502794-3d19-11eb-90a7-0242ac110003,std_1607846474737_85,ade19a0f-f5ec-4b53-8da6-778c69815c21
tch_20201213-125859_82,f03d23b6-3d18-11eb-90a7-0242ac110003,std_1607846290114_82,ee80c5db-eb88-4e32-8fba-df78b635ddbb
tch_20201213-125859_84,525040c6-3d19-11eb-90a7-0242ac110003,std_1607846454646_84,e4b26d24-113c-4ea9-95e5-e10374db45df
tch_20201213-125859_81,bf69bfe3-3d18-11eb-a47c-0242ac110003,std_1607846208191_81,7be59c70-5630-4d54-b9ae-9a10ebea99ff
tch_20201213-125859_83,1671b77b-3d19-11eb-a47c-0242ac110003,std_1607846354176_83,e1c6d7c7-4e6f-42d9-a330-b2f212ae00ac
tch_20201213-125859_82,f5077c7e-3d18-11eb-a47c-0242ac110003,std_1607846298159_82,ee80c5db-eb88-4e32-8fba-df78b635ddbb
tch_20201213-125859_84,589c7f73-3d19-11eb-a47c-0242ac110003,std_1607846465208_84,e4b26d24-113c-4ea9-95e5-e10374db45df
tch_20201213-125859_81,c55ae549-3d18-11eb-90a7-0242ac110003,std_1607846218164_81,7be59c70-5630-4d54-b9ae-9a10ebea99ff
tch_20201213-125859_83,1b1cc970-3d19-11eb-90a7-0242ac110003,std_1607846362002_83,e1c6d7c7-4e6f-42d9-a330-b2f212ae00ac
tch_20201213-125859_82,fa649fc6-3d18-11eb-a47c-0242ac110003,std_1607846307148_82,ee80c5db-eb88-4e32-8fba-df78b635ddbb
tch_20201213-125859_81,cbb813e8-3d18-11eb-90a7-0242ac110003,std_1607846228838_81,7be59c70-5630-4d54-b9ae-9a10ebea99ff
tch_20201213-125859_83,2091ba63-3d19-11eb-90a7-0242ac110003,std_1607846371201_83,e1c6d7c7-4e6f-42d9-a330-b2f212ae00ac
tch_20201213-125859_81,d2948488-3d18-11eb-a47c-0242ac110003,std_1607846240351_81,7be59c70-5630-4d54-b9ae-9a10ebea99ff
tch_20201213-125859_83,27eb97b0-3d19-11eb-a47c-0242ac110003,std_1607846383513_83,e1c6d7c7-4e6f-42d9-a330-b2f212ae00ac
tch_20201213-125859_80,b4de7828-3d18-11eb-90a7-0242ac110003,std_1607846190503_80,97a98dc5-4e67-4809-96b6-d1f8f4b9bfd8
tch_20201213-125859_82,082f0d28-3d19-11eb-90a7-0242ac110003,std_1607846330230_82,fc89b21d-7d12-4300-9bb8-6e9183c5f7ba
tch_20201213-125859_80,b9eb318a-3d18-11eb-90a7-0242ac110003,std_1607846198947_80,97a98dc5-4e67-4809-96b6-d1f8f4b9bfd8
tch_20201213-125859_82,0f5fb83d-3d19-11eb-90a7-0242ac110003,std_1607846342338_82,fc89b21d-7d12-4300-9bb8-6e9183c5f7ba
tch_20201213-125859_80,bebed9dd-3d18-11eb-90a7-0242ac110003,std_1607846207080_80,97a98dc5-4e67-4809-96b6-d1f8f4b9bfd8
tch_20201213-125859_83,3195a6f9-3d19-11eb-a47c-0242ac110003,std_1607846399745_83,fd8029f0-4462-4e0d-97d1-73d9e1733f00
tch_20201213-125859_82,14bbca2c-3d19-11eb-90a7-0242ac110003,std_1607846351340_82,fc89b21d-7d12-4300-9bb8-6e9183c5f7ba
tch_20201213-125859_81,de636f67-3d18-11eb-90a7-0242ac110003,std_1607846260156_81,7995da97-0d4a-4a3e-82fd-6efac48761df
tch_20201213-125859_80,c5c0d31b-3d18-11eb-a47c-0242ac110003,std_1607846218794_80,97a98dc5-4e67-4809-96b6-d1f8f4b9bfd8
tch_20201213-125859_83,386ce77f-3d19-11eb-a47c-0242ac110003,std_1607846411229_83,fd8029f0-4462-4e0d-97d1-73d9e1733f00
tch_20201213-125859_82,1ae5da38-3d19-11eb-a47c-0242ac110003,std_1607846361654_82,fc89b21d-7d12-4300-9bb8-6e9183c5f7ba
tch_20201213-125859_81,e3d9c056-3d18-11eb-90a7-0242ac110003,std_1607846269331_81,7995da97-0d4a-4a3e-82fd-6efac48761df
tch_20201213-125859_79,abf2d634-3d18-11eb-90a7-0242ac110003,std_1607846175510_79,cd84b21c-857e-4b1d-a35f-d80e03b9ffea
tch_20201213-125859_83,3fa0786b-3d19-11eb-90a7-0242ac110003,std_1607846423301_83,fd8029f0-4462-4e0d-97d1-73d9e1733f00
tch_20201213-125859_81,e90f10d5-3d18-11eb-a47c-0242ac110003,std_1607846278072_81,7995da97-0d4a-4a3e-82fd-6efac48761df
tch_20201213-125859_78,a01768c7-3d18-11eb-90a7-0242ac110003,std_1607846155623_78,f7dd871b-bb48-49e9-8041-33986daa3c3c
tch_20201213-125859_79,b163a937-3d18-11eb-a47c-0242ac110003,std_1607846184635_79,cd84b21c-857e-4b1d-a35f-d80e03b9ffea
tch_20201213-125859_83,45974422-3d19-11eb-90a7-0242ac110003,std_1607846433316_83,fd8029f0-4462-4e0d-97d1-73d9e1733f00
tch_20201213-125859_81,ee755c00-3d18-11eb-90a7-0242ac110003,std_1607846287091_81,7995da97-0d4a-4a3e-82fd-6efac48761df
tch_20201213-125859_78,a48a79e0-3d18-11eb-90a7-0242ac110003,std_1607846163094_78,f7dd871b-bb48-49e9-8041-33986daa3c3c
tch_20201213-125859_79,b6b0036f-3d18-11eb-90a7-0242ac110003,std_1607846193526_79,cd84b21c-857e-4b1d-a35f-d80e03b9ffea
tch_20201213-125859_78,ab622f0a-3d18-11eb-a47c-0242ac110003,std_1607846174584_78,f7dd871b-bb48-49e9-8041-33986daa3c3c
tch_20201213-125859_79,bb3d53e4-3d18-11eb-90a7-0242ac110003,std_1607846201200_79,cd84b21c-857e-4b1d-a35f-d80e03b9ffea
tch_20201213-125859_80,cf76f0d0-3d18-11eb-90a7-0242ac110003,std_1607846235107_80,1f8368ae-62e9-4c33-9e05-03c6f0430c1a
tch_20201213-125859_78,b20121ac-3d18-11eb-90a7-0242ac110003,std_1607846185696_78,f7dd871b-bb48-49e9-8041-33986daa3c3c
tch_20201213-125859_80,d579a2ae-3d18-11eb-90a7-0242ac110003,std_1607846245187_80,1f8368ae-62e9-4c33-9e05-03c6f0430c1a
tch_20201213-125859_82,25f2fbee-3d19-11eb-90a7-0242ac110003,std_1607846380222_82,920cbb28-b8a4-49e9-af93-1edc71caa54d
tch_20201213-125859_80,dbcda9fe-3d18-11eb-90a7-0242ac110003,std_1607846255836_80,1f8368ae-62e9-4c33-9e05-03c6f0430c1a
tch_20201213-125859_82,2d2c0c2d-3d19-11eb-90a7-0242ac110003,std_1607846392335_82,920cbb28-b8a4-49e9-af93-1edc71caa54d
tch_20201213-125859_81,f7fb6825-3d18-11eb-a47c-0242ac110003,std_1607846303087_81,47d2417a-d9a0-4078-8f56-07cf85054e43
tch_20201213-125859_80,e27d3d2f-3d18-11eb-90a7-0242ac110003,std_1607846267027_80,1f8368ae-62e9-4c33-9e05-03c6f0430c1a
tch_20201213-125859_82,324a29dc-3d19-11eb-a47c-0242ac110003,std_1607846400918_82,920cbb28-b8a4-49e9-af93-1edc71caa54d
tch_20201213-125859_81,fcc7bd33-3d18-11eb-90a7-0242ac110003,std_1607846311141_81,47d2417a-d9a0-4078-8f56-07cf85054e43
tch_20201213-125859_79,c6713773-3d18-11eb-a47c-0242ac110003,std_1607846219991_79,0fbdabf0-ee89-444a-b094-d7060a5bff2e
tch_20201213-125859_82,387af1aa-3d19-11eb-90a7-0242ac110003,std_1607846411308_82,920cbb28-b8a4-49e9-af93-1edc71caa54d
tch_20201213-125859_81,01b99b8d-3d19-11eb-a47c-0242ac110003,std_1607846319385_81,47d2417a-d9a0-4078-8f56-07cf85054e43
tch_20201213-125859_79,cb88519c-3d18-11eb-90a7-0242ac110003,std_1607846228540_79,0fbdabf0-ee89-444a-b094-d7060a5bff2e
tch_20201213-125859_81,0725170a-3d19-11eb-90a7-0242ac110003,std_1607846328561_81,47d2417a-d9a0-4078-8f56-07cf85054e43
tch_20201213-125859_78,be7e9cad-3d18-11eb-90a7-0242ac110003,std_1607846206662_78,65dd007a-9fe4-4d6f-83a8-d7f16b6fbf16
tch_20201213-125859_77,917deb75-3d18-11eb-90a7-0242ac110003,std_1607846131148_77,e9aebb34-98fd-4647-bb42-66b97524560f
tch_20201213-125859_79,d0dd5e30-3d18-11eb-90a7-0242ac110003,std_1607846237471_79,0fbdabf0-ee89-444a-b094-d7060a5bff2e
tch_20201213-125859_77,985070b8-3d18-11eb-a47c-0242ac110003,std_1607846142575_77,e9aebb34-98fd-4647-bb42-66b97524560f
tch_20201213-125859_78,c4773c4a-3d18-11eb-90a7-0242ac110003,std_1607846216664_78,65dd007a-9fe4-4d6f-83a8-d7f16b6fbf16
tch_20201213-125859_79,d5eefa25-3d18-11eb-a47c-0242ac110003,std_1607846245986_79,0fbdabf0-ee89-444a-b094-d7060a5bff2e
tch_20201213-125859_80,eca8ffce-3d18-11eb-a47c-0242ac110003,std_1607846284107_80,1dc529bb-9758-4e0a-a236-8de0d8c1569e
tch_20201213-125859_78,cb03429d-3d18-11eb-a47c-0242ac110003,std_1607846227670_78,65dd007a-9fe4-4d6f-83a8-d7f16b6fbf16
tch_20201213-125859_77,9ef35a88-3d18-11eb-90a7-0242ac110003,std_1607846153732_77,e9aebb34-98fd-4647-bb42-66b97524560f
tch_20201213-125859_80,f3f8a45b-3d18-11eb-a47c-0242ac110003,std_1607846296356_80,1dc529bb-9758-4e0a-a236-8de0d8c1569e
tch_20201213-125859_77,a5224c93-3d18-11eb-90a7-0242ac110003,std_1607846164106_77,e9aebb34-98fd-4647-bb42-66b97524560f
tch_20201213-125859_78,cfbcacc1-3d18-11eb-a47c-0242ac110003,std_1607846235592_78,65dd007a-9fe4-4d6f-83a8-d7f16b6fbf16
tch_20201213-125859_80,f94cc7be-3d18-11eb-a47c-0242ac110003,std_1607846305320_80,1dc529bb-9758-4e0a-a236-8de0d8c1569e
tch_20201213-125859_81,12ca0c00-3d19-11eb-90a7-0242ac110003,std_1607846348036_81,3fe43ff0-7440-4f77-a500-bb194ab30a64
tch_20201213-125859_80,fdc186bc-3d18-11eb-a47c-0242ac110003,std_1607846312785_80,1dc529bb-9758-4e0a-a236-8de0d8c1569e
tch_20201213-125859_81,1988bb03-3d19-11eb-a47c-0242ac110003,std_1607846359392_81,3fe43ff0-7440-4f77-a500-bb194ab30a64
tch_20201213-125859_81,20dec930-3d19-11eb-a47c-0242ac110003,std_1607846371693_81,3fe43ff0-7440-4f77-a500-bb194ab30a64
tch_20201213-125859_79,e301b030-3d18-11eb-90a7-0242ac110003,std_1607846267908_79,e8b005aa-fb9a-4ae1-a051-8e6ad03a429e
tch_20201213-125859_79,ea4630ec-3d18-11eb-90a7-0242ac110003,std_1607846280075_79,e8b005aa-fb9a-4ae1-a051-8e6ad03a429e
tch_20201213-125859_81,28198629-3d19-11eb-a47c-0242ac110003,std_1607846383823_81,3fe43ff0-7440-4f77-a500-bb194ab30a64
tch_20201213-125859_77,b2d69a3f-3d18-11eb-a47c-0242ac110003,std_1607846187093_77,f754d218-6ca3-4cdf-b0ce-3872e94253f2
tch_20201213-125859_79,efd86e7f-3d18-11eb-a47c-0242ac110003,std_1607846289381_79,e8b005aa-fb9a-4ae1-a051-8e6ad03a429e
tch_20201213-125859_77,b7a930be-3d18-11eb-a47c-0242ac110003,std_1607846195177_77,f754d218-6ca3-4cdf-b0ce-3872e94253f2
tch_20201213-125859_76,8504de07-3d18-11eb-90a7-0242ac110003,std_1607846110218_76,f1c31dd8-ea22-49b9-a1a1-52b13fc8a293
tch_20201213-125859_78,dcaa748c-3d18-11eb-a47c-0242ac110003,std_1607846257245_78,b40151ff-6663-4eee-871f-26b96ba8523e
tch_20201213-125859_79,f56ca715-3d18-11eb-90a7-0242ac110003,std_1607846298805_79,e8b005aa-fb9a-4ae1-a051-8e6ad03a429e
tch_20201213-125859_80,09bdea40-3d19-11eb-a47c-0242ac110003,std_1607846332896_80,90a8f0bd-a833-4491-8ef2-87e24cfca6ac
tch_20201213-125859_77,be484a4d-3d18-11eb-a47c-0242ac110003,std_1607846206299_77,f754d218-6ca3-4cdf-b0ce-3872e94253f2
tch_20201213-125859_78,e3fc6324-3d18-11eb-90a7-0242ac110003,std_1607846269524_78,b40151ff-6663-4eee-871f-26b96ba8523e
tch_20201213-125859_76,8aaac9ce-3d18-11eb-90a7-0242ac110003,std_1607846119690_76,f1c31dd8-ea22-49b9-a1a1-52b13fc8a293
tch_20201213-125859_80,100a76c6-3d19-11eb-a47c-0242ac110003,std_1607846343465_80,90a8f0bd-a833-4491-8ef2-87e24cfca6ac
tch_20201213-125859_77,c39e8fd2-3d18-11eb-a47c-0242ac110003,std_1607846215166_77,f754d218-6ca3-4cdf-b0ce-3872e94253f2
tch_20201213-125859_76,9163fb32-3d18-11eb-a47c-0242ac110003,std_1607846130981_76,f1c31dd8-ea22-49b9-a1a1-52b13fc8a293
tch_20201213-125859_78,eab03d54-3d18-11eb-a47c-0242ac110003,std_1607846280714_78,b40151ff-6663-4eee-871f-26b96ba8523e
tch_20201213-125859_80,1477e39b-3d19-11eb-a47c-0242ac110003,std_1607846350897_80,90a8f0bd-a833-4491-8ef2-87e24cfca6ac
tch_20201213-125859_78,f0fe024b-3d18-11eb-90a7-0242ac110003,std_1607846291364_78,b40151ff-6663-4eee-871f-26b96ba8523e
tch_20201213-125859_76,988e63b4-3d18-11eb-90a7-0242ac110003,std_1607846143001_76,f1c31dd8-ea22-49b9-a1a1-52b13fc8a293
tch_20201213-125859_80,1aeae314-3d19-11eb-90a7-0242ac110003,std_1607846361726_80,90a8f0bd-a833-4491-8ef2-87e24cfca6ac
tch_20201213-125859_75,7b688a04-3d18-11eb-a47c-0242ac110003,std_1607846094054_75,e26f595d-0985-42a3-8f39-6cb949d62e3b
tch_20201213-125859_75,82158623-3d18-11eb-90a7-0242ac110003,std_1607846105290_75,e26f595d-0985-42a3-8f39-6cb949d62e3b
tch_20201213-125859_79,0233874f-3d19-11eb-90a7-0242ac110003,std_1607846320247_79,2ad11195-0d94-48db-8de5-83d222ce4c4a
tch_20201213-125859_79,0800aa7c-3d19-11eb-90a7-0242ac110003,std_1607846329971_79,2ad11195-0d94-48db-8de5-83d222ce4c4a
tch_20201213-125859_75,894aeb3a-3d18-11eb-a47c-0242ac110003,std_1607846117375_75,e26f595d-0985-42a3-8f39-6cb949d62e3b
tch_20201213-125859_79,0d4f9c5b-3d19-11eb-a47c-0242ac110003,std_1607846338884_79,2ad11195-0d94-48db-8de5-83d222ce4c4a
tch_20201213-125859_77,d1295b7e-3d18-11eb-90a7-0242ac110003,std_1607846237910_77,999ec02a-9b2f-41da-8d41-55ccb41a384d
tch_20201213-125859_75,8f64f659-3d18-11eb-90a7-0242ac110003,std_1607846127623_75,e26f595d-0985-42a3-8f39-6cb949d62e3b
tch_20201213-125859_79,14438c6c-3d19-11eb-a47c-0242ac110003,std_1607846350526_79,2ad11195-0d94-48db-8de5-83d222ce4c4a
tch_20201213-125859_78,fc5f1034-3d18-11eb-a47c-0242ac110003,std_1607846310470_78,1be36d40-4cf1-49b5-8ccc-b63d7471d62b
tch_20201213-125859_77,d7d76928-3d18-11eb-a47c-0242ac110003,std_1607846249182_77,999ec02a-9b2f-41da-8d41-55ccb41a384d
tch_20201213-125859_76,a3cf4081-3d18-11eb-a47c-0242ac110003,std_1607846161880_76,a6db2a09-5d6c-4a08-81d4-63a2fa4cd742
tch_20201213-125859_77,dede92d4-3d18-11eb-90a7-0242ac110003,std_1607846260963_77,999ec02a-9b2f-41da-8d41-55ccb41a384d
tch_20201213-125859_78,00f1b7ec-3d19-11eb-a47c-0242ac110003,std_1607846318122_78,1be36d40-4cf1-49b5-8ccc-b63d7471d62b
tch_20201213-125859_76,a8d8294e-3d18-11eb-a47c-0242ac110003,std_1607846170335_76,a6db2a09-5d6c-4a08-81d4-63a2fa4cd742
tch_20201213-125859_77,e591343c-3d18-11eb-90a7-0242ac110003,std_1607846272202_77,999ec02a-9b2f-41da-8d41-55ccb41a384d
tch_20201213-125859_78,08245e86-3d19-11eb-a47c-0242ac110003,std_1607846330223_78,1be36d40-4cf1-49b5-8ccc-b63d7471d62b
tch_20201213-125859_76,adf24fed-3d18-11eb-90a7-0242ac110003,std_1607846178864_76,a6db2a09-5d6c-4a08-81d4-63a2fa4cd742
tch_20201213-125859_78,0c99455a-3d19-11eb-90a7-0242ac110003,std_1607846337683_78,1be36d40-4cf1-49b5-8ccc-b63d7471d62b
tch_20201213-125859_76,b38a59a9-3d18-11eb-90a7-0242ac110003,std_1607846188266_76,a6db2a09-5d6c-4a08-81d4-63a2fa4cd742
tch_20201213-125859_75,99d1448f-3d18-11eb-90a7-0242ac110003,std_1607846145108_75,78212bad-e1c5-47f1-bc9d-d7886bdd9d36
tch_20201213-125859_75,9fab3941-3d18-11eb-a47c-0242ac110003,std_1607846154935_75,78212bad-e1c5-47f1-bc9d-d7886bdd9d36
tch_20201213-125859_74,6f342668-3d18-11eb-90a7-0242ac110003,std_1607846073618_74,d1231413-48ef-495c-b0ef-0dca581bf75d
tch_20201213-125859_75,a6e18982-3d18-11eb-90a7-0242ac110003,std_1607846167013_75,78212bad-e1c5-47f1-bc9d-d7886bdd9d36
tch_20201213-125859_74,740ed2bb-3d18-11eb-a47c-0242ac110003,std_1607846081728_74,d1231413-48ef-495c-b0ef-0dca581bf75d
tch_20201213-125859_75,ae0ba4a8-3d18-11eb-90a7-0242ac110003,std_1607846179066_75,78212bad-e1c5-47f1-bc9d-d7886bdd9d36
tch_20201213-125859_73,64f306e3-3d18-11eb-90a7-0242ac110003,std_1607846056414_73,a812494a-10c6-485a-b2a1-7afc6bcc0ad2
tch_20201213-125859_77,eefbf0b9-3d18-11eb-90a7-0242ac110003,std_1607846287994_77,5b4343b6-3a58-49c0-8b7f-e98ce0586043
tch_20201213-125859_74,78edc624-3d18-11eb-a47c-0242ac110003,std_1607846089938_74,d1231413-48ef-495c-b0ef-0dca581bf75d
tch_20201213-125859_77,f3d7fd4e-3d18-11eb-a47c-0242ac110003,std_1607846296140_77,5b4343b6-3a58-49c0-8b7f-e98ce0586043
tch_20201213-125859_73,6964dfa4-3d18-11eb-a47c-0242ac110003,std_1607846063853_73,a812494a-10c6-485a-b2a1-7afc6bcc0ad2
tch_20201213-125859_76,bf0bc191-3d18-11eb-90a7-0242ac110003,std_1607846207581_76,1c96a91e-977c-4fb0-9b4f-3b745a0665ad
tch_20201213-125859_74,7fdd21f4-3d18-11eb-a47c-0242ac110003,std_1607846101552_74,d1231413-48ef-495c-b0ef-0dca581bf75d
tch_20201213-125859_77,f9a6599e-3d18-11eb-90a7-0242ac110003,std_1607846305903_77,5b4343b6-3a58-49c0-8b7f-e98ce0586043
tch_20201213-125859_73,6e56229b-3d18-11eb-90a7-0242ac110003,std_1607846072155_73,a812494a-10c6-485a-b2a1-7afc6bcc0ad2
tch_20201213-125859_76,c5938251-3d18-11eb-90a7-0242ac110003,std_1607846218536_76,1c96a91e-977c-4fb0-9b4f-3b745a0665ad
tch_20201213-125859_77,00dc0cf6-3d19-11eb-90a7-0242ac110003,std_1607846317998_77,5b4343b6-3a58-49c0-8b7f-e98ce0586043
tch_20201213-125859_73,758916a5-3d18-11eb-90a7-0242ac110003,std_1607846084240_73,a812494a-10c6-485a-b2a1-7afc6bcc0ad2
tch_20201213-125859_76,ca3fcbfb-3d18-11eb-a47c-0242ac110003,std_1607846226373_76,1c96a91e-977c-4fb0-9b4f-3b745a0665ad
tch_20201213-125859_76,cfab952a-3d18-11eb-a47c-0242ac110003,std_1607846235448_76,1c96a91e-977c-4fb0-9b4f-3b745a0665ad
tch_20201213-125859_75,ba31fed3-3d18-11eb-90a7-0242ac110003,std_1607846199440_75,3f30788c-f144-4f4f-9f3a-7555f161a79a
tch_20201213-125859_72,5af04fc1-3d18-11eb-a47c-0242ac110003,std_1607846039601_72,75cc74e2-db43-49d7-a375-12028ff365f7
tch_20201213-125859_74,8951c92d-3d18-11eb-90a7-0242ac110003,std_1607846117393_74,aff66d09-b14b-4630-a371-fca524fab864
tch_20201213-125859_75,c0e87074-3d18-11eb-90a7-0242ac110003,std_1607846210702_75,3f30788c-f144-4f4f-9f3a-7555f161a79a
tch_20201213-125859_72,612b01e1-3d18-11eb-90a7-0242ac110003,std_1607846050055_72,75cc74e2-db43-49d7-a375-12028ff365f7
tch_20201213-125859_74,9026c019-3d18-11eb-a47c-0242ac110003,std_1607846128901_74,aff66d09-b14b-4630-a371-fca524fab864
tch_20201213-125859_75,c7fb8134-3d18-11eb-90a7-0242ac110003,std_1607846222558_75,3f30788c-f144-4f4f-9f3a-7555f161a79a
tch_20201213-125859_72,65975d35-3d18-11eb-a47c-0242ac110003,std_1607846057442_72,75cc74e2-db43-49d7-a375-12028ff365f7
tch_20201213-125859_73,8331a41b-3d18-11eb-90a7-0242ac110003,std_1607846107161_73,a4054f55-a7cf-4570-b77c-9573531e68bc
tch_20201213-125859_74,95a5eaa1-3d18-11eb-a47c-0242ac110003,std_1607846138102_74,aff66d09-b14b-4630-a371-fca524fab864
tch_20201213-125859_75,cc66a3cb-3d18-11eb-90a7-0242ac110003,std_1607846229971_75,3f30788c-f144-4f4f-9f3a-7555f161a79a
tch_20201213-125859_72,6a960c85-3d18-11eb-90a7-0242ac110003,std_1607846065860_72,75cc74e2-db43-49d7-a375-12028ff365f7
tch_20201213-125859_73,87a970e0-3d18-11eb-a47c-0242ac110003,std_1607846114661_73,a4054f55-a7cf-4570-b77c-9573531e68bc
tch_20201213-125859_76,db9d2391-3d18-11eb-a47c-0242ac110003,std_1607846255467_76,8138d235-0335-45c3-bb1b-56a3c2d89c5b
tch_20201213-125859_74,9a80e50a-3d18-11eb-90a7-0242ac110003,std_1607846146275_74,aff66d09-b14b-4630-a371-fca524fab864
tch_20201213-125859_73,8dd8ff30-3d18-11eb-a47c-0242ac110003,std_1607846125036_73,a4054f55-a7cf-4570-b77c-9573531e68bc
tch_20201213-125859_76,e2ef876d-3d18-11eb-90a7-0242ac110003,std_1607846267754_76,8138d235-0335-45c3-bb1b-56a3c2d89c5b
tch_20201213-125859_73,9322252e-3d18-11eb-a47c-0242ac110003,std_1607846133908_73,a4054f55-a7cf-4570-b77c-9573531e68bc
tch_20201213-125859_76,e9126c4e-3d18-11eb-a47c-0242ac110003,std_1607846278070_76,8138d235-0335-45c3-bb1b-56a3c2d89c5b
tch_20201213-125859_76,ed9f952f-3d18-11eb-90a7-0242ac110003,std_1607846285722_76,8138d235-0335-45c3-bb1b-56a3c2d89c5b
