student,classcode
4b9bc100c44e44c68453c14cc8ce1418,
4b9bc100c44e44c68453c14cc8ce1419,
4b9bc100c44e44c68453c14cc8ce1420,
4b9bc100c44e44c68453c14cc8ce1421,
4b9bc100c44e44c68453c14cc8ce1422,
4b9bc100c44e44c68453c14cc8ce1423,
4b9bc100c44e44c68453c14cc8ce1424,
4b9bc100c44e44c68453c14cc8ce1425,
4b9bc100c44e44c68453c14cc8ce1426,
4b9bc100c44e44c68453c14cc8ce1427,
4b9bc100c44e44c68453c14cc8ce1428,
4b9bc100c44e44c68453c14cc8ce1429,
4b9bc100c44e44c68453c14cc8ce1430,
4b9bc100c44e44c68453c14cc8ce1431,
4b9bc100c44e44c68453c14cc8ce1432,
4b9bc100c44e44c68453c14cc8ce1433,
4b9bc100c44e44c68453c14cc8ce1434,
4b9bc100c44e44c68453c14cc8ce1435,
4b9bc100c44e44c68453c14cc8ce1436,
4b9bc100c44e44c68453c14cc8ce1437,
4b9bc100c44e44c68453c14cc8ce1438,
4b9bc100c44e44c68453c14cc8ce1439,
4b9bc100c44e44c68453c14cc8ce1440,
4b9bc100c44e44c68453c14cc8ce1441,
4b9bc100c44e44c68453c14cc8ce1442,
4b9bc100c44e44c68453c14cc8ce1443,
4b9bc100c44e44c68453c14cc8ce1444,
4b9bc100c44e44c68453c14cc8ce1445,
4b9bc100c44e44c68453c14cc8ce1446,
4b9bc100c44e44c68453c14cc8ce1447,
4b9bc100c44e44c68453c14cc8ce1448,
4b9bc100c44e44c68453c14cc8ce1449,
4b9bc100c44e44c68453c14cc8ce1450,
4b9bc100c44e44c68453c14cc8ce1451,
4b9bc100c44e44c68453c14cc8ce1452,
4b9bc100c44e44c68453c14cc8ce1453,
4b9bc100c44e44c68453c14cc8ce1454,
4b9bc100c44e44c68453c14cc8ce1455,
4b9bc100c44e44c68453c14cc8ce1456,
4b9bc100c44e44c68453c14cc8ce1457,
4b9bc100c44e44c68453c14cc8ce1458,
4b9bc100c44e44c68453c14cc8ce1459,
4b9bc100c44e44c68453c14cc8ce1460,
4b9bc100c44e44c68453c14cc8ce1461,
4b9bc100c44e44c68453c14cc8ce1462,
4b9bc100c44e44c68453c14cc8ce1463,
4b9bc100c44e44c68453c14cc8ce1464,
4b9bc100c44e44c68453c14cc8ce1465,
4b9bc100c44e44c68453c14cc8ce1466,
4b9bc100c44e44c68453c14cc8ce1467,
4b9bc100c44e44c68453c14cc8ce1468,
4b9bc100c44e44c68453c14cc8ce1469,
4b9bc100c44e44c68453c14cc8ce1470,
4b9bc100c44e44c68453c14cc8ce1471,
4b9bc100c44e44c68453c14cc8ce1472,
4b9bc100c44e44c68453c14cc8ce1473,
4b9bc100c44e44c68453c14cc8ce1474,
4b9bc100c44e44c68453c14cc8ce1475,
4b9bc100c44e44c68453c14cc8ce1476,
4b9bc100c44e44c68453c14cc8ce1477,
4b9bc100c44e44c68453c14cc8ce1478,
4b9bc100c44e44c68453c14cc8ce1479,
4b9bc100c44e44c68453c14cc8ce1480,
4b9bc100c44e44c68453c14cc8ce1481,
4b9bc100c44e44c68453c14cc8ce1482,
4b9bc100c44e44c68453c14cc8ce1483,
4b9bc100c44e44c68453c14cc8ce1484,
4b9bc100c44e44c68453c14cc8ce1485,
4b9bc100c44e44c68453c14cc8ce1486,
4b9bc100c44e44c68453c14cc8ce1487,
4b9bc100c44e44c68453c14cc8ce1488,
4b9bc100c44e44c68453c14cc8ce1489,
4b9bc100c44e44c68453c14cc8ce1490,
4b9bc100c44e44c68453c14cc8ce1491,
4b9bc100c44e44c68453c14cc8ce1492,
4b9bc100c44e44c68453c14cc8ce1493,
4b9bc100c44e44c68453c14cc8ce1494,
4b9bc100c44e44c68453c14cc8ce1495,
4b9bc100c44e44c68453c14cc8ce1496,
4b9bc100c44e44c68453c14cc8ce1497,
4b9bc100c44e44c68453c14cc8ce1498,
4b9bc100c44e44c68453c14cc8ce1499,
4b9bc100c44e44c68453c14cc8ce1500,
4b9bc100c44e44c68453c14cc8ce1501,
4b9bc100c44e44c68453c14cc8ce1502,
4b9bc100c44e44c68453c14cc8ce1503,
4b9bc100c44e44c68453c14cc8ce1504,
4b9bc100c44e44c68453c14cc8ce1505,
4b9bc100c44e44c68453c14cc8ce1506,
4b9bc100c44e44c68453c14cc8ce1507,
4b9bc100c44e44c68453c14cc8ce1508,
4b9bc100c44e44c68453c14cc8ce1509,
4b9bc100c44e44c68453c14cc8ce1510,
4b9bc100c44e44c68453c14cc8ce1511,
4b9bc100c44e44c68453c14cc8ce1512,
4b9bc100c44e44c68453c14cc8ce1513,
4b9bc100c44e44c68453c14cc8ce1514,
4b9bc100c44e44c68453c14cc8ce1515,
4b9bc100c44e44c68453c14cc8ce1516,
4b9bc100c44e44c68453c14cc8ce1517,
4b9bc100c44e44c68453c14cc8ce1518,
4b9bc100c44e44c68453c14cc8ce1519,
4b9bc100c44e44c68453c14cc8ce1520,
4b9bc100c44e44c68453c14cc8ce1521,
4b9bc100c44e44c68453c14cc8ce1522,
4b9bc100c44e44c68453c14cc8ce1523,
4b9bc100c44e44c68453c14cc8ce1524,
4b9bc100c44e44c68453c14cc8ce1525,
4b9bc100c44e44c68453c14cc8ce1526,
4b9bc100c44e44c68453c14cc8ce1527,
4b9bc100c44e44c68453c14cc8ce1528,
4b9bc100c44e44c68453c14cc8ce1529,
4b9bc100c44e44c68453c14cc8ce1530,
4b9bc100c44e44c68453c14cc8ce1531,
4b9bc100c44e44c68453c14cc8ce1532,
4b9bc100c44e44c68453c14cc8ce1533,
4b9bc100c44e44c68453c14cc8ce1534,
4b9bc100c44e44c68453c14cc8ce1535,
4b9bc100c44e44c68453c14cc8ce1536,
4b9bc100c44e44c68453c14cc8ce1537,
4b9bc100c44e44c68453c14cc8ce1538,
4b9bc100c44e44c68453c14cc8ce1539,
4b9bc100c44e44c68453c14cc8ce1540,
4b9bc100c44e44c68453c14cc8ce1541,
4b9bc100c44e44c68453c14cc8ce1542,
4b9bc100c44e44c68453c14cc8ce1543,
4b9bc100c44e44c68453c14cc8ce1544,
4b9bc100c44e44c68453c14cc8ce1545,
4b9bc100c44e44c68453c14cc8ce1546,
4b9bc100c44e44c68453c14cc8ce1547,
4b9bc100c44e44c68453c14cc8ce1548,
4b9bc100c44e44c68453c14cc8ce1549,
4b9bc100c44e44c68453c14cc8ce1550,
4b9bc100c44e44c68453c14cc8ce1551,
4b9bc100c44e44c68453c14cc8ce1552,
4b9bc100c44e44c68453c14cc8ce1553,
4b9bc100c44e44c68453c14cc8ce1554,
4b9bc100c44e44c68453c14cc8ce1555,
4b9bc100c44e44c68453c14cc8ce1556,
4b9bc100c44e44c68453c14cc8ce1557,
4b9bc100c44e44c68453c14cc8ce1558,
4b9bc100c44e44c68453c14cc8ce1559,
4b9bc100c44e44c68453c14cc8ce1560,
4b9bc100c44e44c68453c14cc8ce1561,
4b9bc100c44e44c68453c14cc8ce1562,
4b9bc100c44e44c68453c14cc8ce1563,
4b9bc100c44e44c68453c14cc8ce1564,
4b9bc100c44e44c68453c14cc8ce1565,
4b9bc100c44e44c68453c14cc8ce1566,
4b9bc100c44e44c68453c14cc8ce1567,
4b9bc100c44e44c68453c14cc8ce1568,
4b9bc100c44e44c68453c14cc8ce1569,
4b9bc100c44e44c68453c14cc8ce1570,
4b9bc100c44e44c68453c14cc8ce1571,
4b9bc100c44e44c68453c14cc8ce1572,
4b9bc100c44e44c68453c14cc8ce1573,
4b9bc100c44e44c68453c14cc8ce1574,
4b9bc100c44e44c68453c14cc8ce1575,
4b9bc100c44e44c68453c14cc8ce1576,
4b9bc100c44e44c68453c14cc8ce1577,
4b9bc100c44e44c68453c14cc8ce1578,
4b9bc100c44e44c68453c14cc8ce1579,
4b9bc100c44e44c68453c14cc8ce1580,
4b9bc100c44e44c68453c14cc8ce1581,
4b9bc100c44e44c68453c14cc8ce1582,
4b9bc100c44e44c68453c14cc8ce1583,
4b9bc100c44e44c68453c14cc8ce1584,
4b9bc100c44e44c68453c14cc8ce1585,
4b9bc100c44e44c68453c14cc8ce1586,
4b9bc100c44e44c68453c14cc8ce1587,
4b9bc100c44e44c68453c14cc8ce1588,
4b9bc100c44e44c68453c14cc8ce1589,
4b9bc100c44e44c68453c14cc8ce1590,
4b9bc100c44e44c68453c14cc8ce1591,
4b9bc100c44e44c68453c14cc8ce1592,
4b9bc100c44e44c68453c14cc8ce1593,
4b9bc100c44e44c68453c14cc8ce1594,
4b9bc100c44e44c68453c14cc8ce1595,
4b9bc100c44e44c68453c14cc8ce1596,
4b9bc100c44e44c68453c14cc8ce1597,
4b9bc100c44e44c68453c14cc8ce1598,
4b9bc100c44e44c68453c14cc8ce1599,
4b9bc100c44e44c68453c14cc8ce1600,
4b9bc100c44e44c68453c14cc8ce1601,
4b9bc100c44e44c68453c14cc8ce1602,
4b9bc100c44e44c68453c14cc8ce1603,
4b9bc100c44e44c68453c14cc8ce1604,
4b9bc100c44e44c68453c14cc8ce1605,
4b9bc100c44e44c68453c14cc8ce1606,
4b9bc100c44e44c68453c14cc8ce1607,
4b9bc100c44e44c68453c14cc8ce1608,
4b9bc100c44e44c68453c14cc8ce1609,
4b9bc100c44e44c68453c14cc8ce1610,
4b9bc100c44e44c68453c14cc8ce1611,
4b9bc100c44e44c68453c14cc8ce1612,
4b9bc100c44e44c68453c14cc8ce1613,
4b9bc100c44e44c68453c14cc8ce1614,
4b9bc100c44e44c68453c14cc8ce1615,
4b9bc100c44e44c68453c14cc8ce1616,
4b9bc100c44e44c68453c14cc8ce1617,
4b9bc100c44e44c68453c14cc8ce1618,
4b9bc100c44e44c68453c14cc8ce1619,
4b9bc100c44e44c68453c14cc8ce1620,
4b9bc100c44e44c68453c14cc8ce1621,
4b9bc100c44e44c68453c14cc8ce1622,
4b9bc100c44e44c68453c14cc8ce1623,
4b9bc100c44e44c68453c14cc8ce1624,
4b9bc100c44e44c68453c14cc8ce1625,
4b9bc100c44e44c68453c14cc8ce1626,
4b9bc100c44e44c68453c14cc8ce1627,
4b9bc100c44e44c68453c14cc8ce1628,
4b9bc100c44e44c68453c14cc8ce1629,
4b9bc100c44e44c68453c14cc8ce1630,
4b9bc100c44e44c68453c14cc8ce1631,
4b9bc100c44e44c68453c14cc8ce1632,
4b9bc100c44e44c68453c14cc8ce1633,
4b9bc100c44e44c68453c14cc8ce1634,
4b9bc100c44e44c68453c14cc8ce1635,
4b9bc100c44e44c68453c14cc8ce1636,
4b9bc100c44e44c68453c14cc8ce1637,
4b9bc100c44e44c68453c14cc8ce1638,
4b9bc100c44e44c68453c14cc8ce1639,
4b9bc100c44e44c68453c14cc8ce1640,
4b9bc100c44e44c68453c14cc8ce1641,
4b9bc100c44e44c68453c14cc8ce1642,
4b9bc100c44e44c68453c14cc8ce1643,
4b9bc100c44e44c68453c14cc8ce1644,
4b9bc100c44e44c68453c14cc8ce1645,
4b9bc100c44e44c68453c14cc8ce1646,
4b9bc100c44e44c68453c14cc8ce1647,
4b9bc100c44e44c68453c14cc8ce1648,
4b9bc100c44e44c68453c14cc8ce1649,
4b9bc100c44e44c68453c14cc8ce1650,
4b9bc100c44e44c68453c14cc8ce1651,
4b9bc100c44e44c68453c14cc8ce1652,
4b9bc100c44e44c68453c14cc8ce1653,
4b9bc100c44e44c68453c14cc8ce1654,
4b9bc100c44e44c68453c14cc8ce1655,
4b9bc100c44e44c68453c14cc8ce1656,
4b9bc100c44e44c68453c14cc8ce1657,
4b9bc100c44e44c68453c14cc8ce1658,
4b9bc100c44e44c68453c14cc8ce1659,
4b9bc100c44e44c68453c14cc8ce1660,
4b9bc100c44e44c68453c14cc8ce1661,
4b9bc100c44e44c68453c14cc8ce1662,
4b9bc100c44e44c68453c14cc8ce1663,
4b9bc100c44e44c68453c14cc8ce1664,
4b9bc100c44e44c68453c14cc8ce1665,
4b9bc100c44e44c68453c14cc8ce1666,
4b9bc100c44e44c68453c14cc8ce1667,
4b9bc100c44e44c68453c14cc8ce1668,
4b9bc100c44e44c68453c14cc8ce1669,
4b9bc100c44e44c68453c14cc8ce1670,
4b9bc100c44e44c68453c14cc8ce1671,
4b9bc100c44e44c68453c14cc8ce1672,
4b9bc100c44e44c68453c14cc8ce1673,
4b9bc100c44e44c68453c14cc8ce1674,
4b9bc100c44e44c68453c14cc8ce1675,
4b9bc100c44e44c68453c14cc8ce1676,
4b9bc100c44e44c68453c14cc8ce1677,
4b9bc100c44e44c68453c14cc8ce1678,
4b9bc100c44e44c68453c14cc8ce1679,
4b9bc100c44e44c68453c14cc8ce1680,
4b9bc100c44e44c68453c14cc8ce1681,
4b9bc100c44e44c68453c14cc8ce1682,
4b9bc100c44e44c68453c14cc8ce1683,
4b9bc100c44e44c68453c14cc8ce1684,
4b9bc100c44e44c68453c14cc8ce1685,
4b9bc100c44e44c68453c14cc8ce1686,
4b9bc100c44e44c68453c14cc8ce1687,
4b9bc100c44e44c68453c14cc8ce1688,
4b9bc100c44e44c68453c14cc8ce1689,
4b9bc100c44e44c68453c14cc8ce1690,
4b9bc100c44e44c68453c14cc8ce1691,
4b9bc100c44e44c68453c14cc8ce1692,
4b9bc100c44e44c68453c14cc8ce1693,
4b9bc100c44e44c68453c14cc8ce1694,
4b9bc100c44e44c68453c14cc8ce1695,
4b9bc100c44e44c68453c14cc8ce1696,
4b9bc100c44e44c68453c14cc8ce1697,
4b9bc100c44e44c68453c14cc8ce1698,
4b9bc100c44e44c68453c14cc8ce1699,
4b9bc100c44e44c68453c14cc8ce1700,
4b9bc100c44e44c68453c14cc8ce1701,
4b9bc100c44e44c68453c14cc8ce1702,
4b9bc100c44e44c68453c14cc8ce1703,
4b9bc100c44e44c68453c14cc8ce1704,
4b9bc100c44e44c68453c14cc8ce1705,
4b9bc100c44e44c68453c14cc8ce1706,
4b9bc100c44e44c68453c14cc8ce1707,
4b9bc100c44e44c68453c14cc8ce1708,
4b9bc100c44e44c68453c14cc8ce1709,
4b9bc100c44e44c68453c14cc8ce1710,
4b9bc100c44e44c68453c14cc8ce1711,
4b9bc100c44e44c68453c14cc8ce1712,
4b9bc100c44e44c68453c14cc8ce1713,
4b9bc100c44e44c68453c14cc8ce1714,
4b9bc100c44e44c68453c14cc8ce1715,
4b9bc100c44e44c68453c14cc8ce1716,
4b9bc100c44e44c68453c14cc8ce1717,
4b9bc100c44e44c68453c14cc8ce1718,
4b9bc100c44e44c68453c14cc8ce1719,
4b9bc100c44e44c68453c14cc8ce1720,
4b9bc100c44e44c68453c14cc8ce1721,
4b9bc100c44e44c68453c14cc8ce1722,
4b9bc100c44e44c68453c14cc8ce1723,
4b9bc100c44e44c68453c14cc8ce1724,
4b9bc100c44e44c68453c14cc8ce1725,
4b9bc100c44e44c68453c14cc8ce1726,
4b9bc100c44e44c68453c14cc8ce1727,
4b9bc100c44e44c68453c14cc8ce1728,
4b9bc100c44e44c68453c14cc8ce1729,
4b9bc100c44e44c68453c14cc8ce1730,
4b9bc100c44e44c68453c14cc8ce1731,
4b9bc100c44e44c68453c14cc8ce1732,
4b9bc100c44e44c68453c14cc8ce1733,
4b9bc100c44e44c68453c14cc8ce1734,
4b9bc100c44e44c68453c14cc8ce1735,
4b9bc100c44e44c68453c14cc8ce1736,
4b9bc100c44e44c68453c14cc8ce1737,
4b9bc100c44e44c68453c14cc8ce1738,
4b9bc100c44e44c68453c14cc8ce1739,
4b9bc100c44e44c68453c14cc8ce1740,
4b9bc100c44e44c68453c14cc8ce1741,
4b9bc100c44e44c68453c14cc8ce1742,
4b9bc100c44e44c68453c14cc8ce1743,
4b9bc100c44e44c68453c14cc8ce1744,
4b9bc100c44e44c68453c14cc8ce1745,
4b9bc100c44e44c68453c14cc8ce1746,
4b9bc100c44e44c68453c14cc8ce1747,
4b9bc100c44e44c68453c14cc8ce1748,
4b9bc100c44e44c68453c14cc8ce1749,
4b9bc100c44e44c68453c14cc8ce1750,
4b9bc100c44e44c68453c14cc8ce1751,
4b9bc100c44e44c68453c14cc8ce1752,
4b9bc100c44e44c68453c14cc8ce1753,
4b9bc100c44e44c68453c14cc8ce1754,
4b9bc100c44e44c68453c14cc8ce1755,
4b9bc100c44e44c68453c14cc8ce1756,
4b9bc100c44e44c68453c14cc8ce1757,
4b9bc100c44e44c68453c14cc8ce1758,
4b9bc100c44e44c68453c14cc8ce1759,
4b9bc100c44e44c68453c14cc8ce1760,
4b9bc100c44e44c68453c14cc8ce1761,
4b9bc100c44e44c68453c14cc8ce1762,
4b9bc100c44e44c68453c14cc8ce1763,
4b9bc100c44e44c68453c14cc8ce1764,
4b9bc100c44e44c68453c14cc8ce1765,
4b9bc100c44e44c68453c14cc8ce1766,
4b9bc100c44e44c68453c14cc8ce1767,
4b9bc100c44e44c68453c14cc8ce1768,
4b9bc100c44e44c68453c14cc8ce1769,
4b9bc100c44e44c68453c14cc8ce1770,
4b9bc100c44e44c68453c14cc8ce1771,
4b9bc100c44e44c68453c14cc8ce1772,
4b9bc100c44e44c68453c14cc8ce1773,
4b9bc100c44e44c68453c14cc8ce1774,
4b9bc100c44e44c68453c14cc8ce1775,
4b9bc100c44e44c68453c14cc8ce1776,
4b9bc100c44e44c68453c14cc8ce1777,
4b9bc100c44e44c68453c14cc8ce1778,
4b9bc100c44e44c68453c14cc8ce1779,
4b9bc100c44e44c68453c14cc8ce1780,
4b9bc100c44e44c68453c14cc8ce1781,
4b9bc100c44e44c68453c14cc8ce1782,
4b9bc100c44e44c68453c14cc8ce1783,
4b9bc100c44e44c68453c14cc8ce1784,
4b9bc100c44e44c68453c14cc8ce1785,
4b9bc100c44e44c68453c14cc8ce1786,
4b9bc100c44e44c68453c14cc8ce1787,
4b9bc100c44e44c68453c14cc8ce1788,
4b9bc100c44e44c68453c14cc8ce1789,
4b9bc100c44e44c68453c14cc8ce1790,
4b9bc100c44e44c68453c14cc8ce1791,
4b9bc100c44e44c68453c14cc8ce1792,
4b9bc100c44e44c68453c14cc8ce1793,
4b9bc100c44e44c68453c14cc8ce1794,
4b9bc100c44e44c68453c14cc8ce1795,
4b9bc100c44e44c68453c14cc8ce1796,
4b9bc100c44e44c68453c14cc8ce1797,
4b9bc100c44e44c68453c14cc8ce1798,
4b9bc100c44e44c68453c14cc8ce1799,
4b9bc100c44e44c68453c14cc8ce1800,
4b9bc100c44e44c68453c14cc8ce1801,
4b9bc100c44e44c68453c14cc8ce1802,
4b9bc100c44e44c68453c14cc8ce1803,
4b9bc100c44e44c68453c14cc8ce1804,
4b9bc100c44e44c68453c14cc8ce1805,
4b9bc100c44e44c68453c14cc8ce1806,
4b9bc100c44e44c68453c14cc8ce1807,
4b9bc100c44e44c68453c14cc8ce1808,
4b9bc100c44e44c68453c14cc8ce1809,
4b9bc100c44e44c68453c14cc8ce1810,
4b9bc100c44e44c68453c14cc8ce1811,
4b9bc100c44e44c68453c14cc8ce1812,
4b9bc100c44e44c68453c14cc8ce1813,
4b9bc100c44e44c68453c14cc8ce1814,
4b9bc100c44e44c68453c14cc8ce1815,
4b9bc100c44e44c68453c14cc8ce1816,
4b9bc100c44e44c68453c14cc8ce1817,
4b9bc100c44e44c68453c14cc8ce1818,
4b9bc100c44e44c68453c14cc8ce1819,
4b9bc100c44e44c68453c14cc8ce1820,
4b9bc100c44e44c68453c14cc8ce1821,
4b9bc100c44e44c68453c14cc8ce1822,
4b9bc100c44e44c68453c14cc8ce1823,
4b9bc100c44e44c68453c14cc8ce1824,
4b9bc100c44e44c68453c14cc8ce1825,
4b9bc100c44e44c68453c14cc8ce1826,
4b9bc100c44e44c68453c14cc8ce1827,
4b9bc100c44e44c68453c14cc8ce1828,
4b9bc100c44e44c68453c14cc8ce1829,
4b9bc100c44e44c68453c14cc8ce1830,
4b9bc100c44e44c68453c14cc8ce1831,
4b9bc100c44e44c68453c14cc8ce1832,
4b9bc100c44e44c68453c14cc8ce1833,
4b9bc100c44e44c68453c14cc8ce1834,
4b9bc100c44e44c68453c14cc8ce1835,
4b9bc100c44e44c68453c14cc8ce1836,
4b9bc100c44e44c68453c14cc8ce1837,
4b9bc100c44e44c68453c14cc8ce1838,
4b9bc100c44e44c68453c14cc8ce1839,
4b9bc100c44e44c68453c14cc8ce1840,
4b9bc100c44e44c68453c14cc8ce1841,
4b9bc100c44e44c68453c14cc8ce1842,
4b9bc100c44e44c68453c14cc8ce1843,
4b9bc100c44e44c68453c14cc8ce1844,
4b9bc100c44e44c68453c14cc8ce1845,
4b9bc100c44e44c68453c14cc8ce1846,
4b9bc100c44e44c68453c14cc8ce1847,
4b9bc100c44e44c68453c14cc8ce1848,
4b9bc100c44e44c68453c14cc8ce1849,
4b9bc100c44e44c68453c14cc8ce1850,
4b9bc100c44e44c68453c14cc8ce1851,
4b9bc100c44e44c68453c14cc8ce1852,
4b9bc100c44e44c68453c14cc8ce1853,
4b9bc100c44e44c68453c14cc8ce1854,
4b9bc100c44e44c68453c14cc8ce1855,
4b9bc100c44e44c68453c14cc8ce1856,
4b9bc100c44e44c68453c14cc8ce1857,
4b9bc100c44e44c68453c14cc8ce1858,
4b9bc100c44e44c68453c14cc8ce1859,
4b9bc100c44e44c68453c14cc8ce1860,
4b9bc100c44e44c68453c14cc8ce1861,
4b9bc100c44e44c68453c14cc8ce1862,
4b9bc100c44e44c68453c14cc8ce1863,
4b9bc100c44e44c68453c14cc8ce1864,
4b9bc100c44e44c68453c14cc8ce1865,
4b9bc100c44e44c68453c14cc8ce1866,
4b9bc100c44e44c68453c14cc8ce1867,
4b9bc100c44e44c68453c14cc8ce1868,
4b9bc100c44e44c68453c14cc8ce1869,
4b9bc100c44e44c68453c14cc8ce1870,
4b9bc100c44e44c68453c14cc8ce1871,
4b9bc100c44e44c68453c14cc8ce1872,
4b9bc100c44e44c68453c14cc8ce1873,
4b9bc100c44e44c68453c14cc8ce1874,
4b9bc100c44e44c68453c14cc8ce1875,
4b9bc100c44e44c68453c14cc8ce1876,
4b9bc100c44e44c68453c14cc8ce1877,
4b9bc100c44e44c68453c14cc8ce1878,
4b9bc100c44e44c68453c14cc8ce1879,
4b9bc100c44e44c68453c14cc8ce1880,
4b9bc100c44e44c68453c14cc8ce1881,
4b9bc100c44e44c68453c14cc8ce1882,
4b9bc100c44e44c68453c14cc8ce1883,
4b9bc100c44e44c68453c14cc8ce1884,
4b9bc100c44e44c68453c14cc8ce1885,
4b9bc100c44e44c68453c14cc8ce1886,
4b9bc100c44e44c68453c14cc8ce1887,
4b9bc100c44e44c68453c14cc8ce1888,
4b9bc100c44e44c68453c14cc8ce1889,
4b9bc100c44e44c68453c14cc8ce1890,
4b9bc100c44e44c68453c14cc8ce1891,
4b9bc100c44e44c68453c14cc8ce1892,
4b9bc100c44e44c68453c14cc8ce1893,
4b9bc100c44e44c68453c14cc8ce1894,
4b9bc100c44e44c68453c14cc8ce1895,
4b9bc100c44e44c68453c14cc8ce1896,
4b9bc100c44e44c68453c14cc8ce1897,
4b9bc100c44e44c68453c14cc8ce1898,
4b9bc100c44e44c68453c14cc8ce1899,
4b9bc100c44e44c68453c14cc8ce1900,
4b9bc100c44e44c68453c14cc8ce1901,
4b9bc100c44e44c68453c14cc8ce1902,
4b9bc100c44e44c68453c14cc8ce1903,
4b9bc100c44e44c68453c14cc8ce1904,
4b9bc100c44e44c68453c14cc8ce1905,
4b9bc100c44e44c68453c14cc8ce1906,
4b9bc100c44e44c68453c14cc8ce1907,
4b9bc100c44e44c68453c14cc8ce1908,
4b9bc100c44e44c68453c14cc8ce1909,
4b9bc100c44e44c68453c14cc8ce1910,
4b9bc100c44e44c68453c14cc8ce1911,
4b9bc100c44e44c68453c14cc8ce1912,
4b9bc100c44e44c68453c14cc8ce1913,
4b9bc100c44e44c68453c14cc8ce1914,
4b9bc100c44e44c68453c14cc8ce1915,
4b9bc100c44e44c68453c14cc8ce1916,
4b9bc100c44e44c68453c14cc8ce1917,
4b9bc100c44e44c68453c14cc8ce1918,
4b9bc100c44e44c68453c14cc8ce1919,
4b9bc100c44e44c68453c14cc8ce1920,
4b9bc100c44e44c68453c14cc8ce1921,
4b9bc100c44e44c68453c14cc8ce1922,
4b9bc100c44e44c68453c14cc8ce1923,
4b9bc100c44e44c68453c14cc8ce1924,
4b9bc100c44e44c68453c14cc8ce1925,
4b9bc100c44e44c68453c14cc8ce1926,
4b9bc100c44e44c68453c14cc8ce1927,
4b9bc100c44e44c68453c14cc8ce1928,
4b9bc100c44e44c68453c14cc8ce1929,
4b9bc100c44e44c68453c14cc8ce1930,
4b9bc100c44e44c68453c14cc8ce1931,
4b9bc100c44e44c68453c14cc8ce1932,
4b9bc100c44e44c68453c14cc8ce1933,
4b9bc100c44e44c68453c14cc8ce1934,
4b9bc100c44e44c68453c14cc8ce1935,
4b9bc100c44e44c68453c14cc8ce1936,
4b9bc100c44e44c68453c14cc8ce1937,
4b9bc100c44e44c68453c14cc8ce1938,
4b9bc100c44e44c68453c14cc8ce1939,
4b9bc100c44e44c68453c14cc8ce1940,
4b9bc100c44e44c68453c14cc8ce1941,
4b9bc100c44e44c68453c14cc8ce1942,
4b9bc100c44e44c68453c14cc8ce1943,
4b9bc100c44e44c68453c14cc8ce1944,
4b9bc100c44e44c68453c14cc8ce1945,
4b9bc100c44e44c68453c14cc8ce1946,
4b9bc100c44e44c68453c14cc8ce1947,
4b9bc100c44e44c68453c14cc8ce1948,
4b9bc100c44e44c68453c14cc8ce1949,
4b9bc100c44e44c68453c14cc8ce1950,
4b9bc100c44e44c68453c14cc8ce1951,
4b9bc100c44e44c68453c14cc8ce1952,
4b9bc100c44e44c68453c14cc8ce1953,
4b9bc100c44e44c68453c14cc8ce1954,
4b9bc100c44e44c68453c14cc8ce1955,
4b9bc100c44e44c68453c14cc8ce1956,
4b9bc100c44e44c68453c14cc8ce1957,
4b9bc100c44e44c68453c14cc8ce1958,
4b9bc100c44e44c68453c14cc8ce1959,
4b9bc100c44e44c68453c14cc8ce1960,
4b9bc100c44e44c68453c14cc8ce1961,
4b9bc100c44e44c68453c14cc8ce1962,
4b9bc100c44e44c68453c14cc8ce1963,
4b9bc100c44e44c68453c14cc8ce1964,
4b9bc100c44e44c68453c14cc8ce1965,
4b9bc100c44e44c68453c14cc8ce1966,
4b9bc100c44e44c68453c14cc8ce1967,
4b9bc100c44e44c68453c14cc8ce1968,
4b9bc100c44e44c68453c14cc8ce1969,
4b9bc100c44e44c68453c14cc8ce1970,
4b9bc100c44e44c68453c14cc8ce1971,
4b9bc100c44e44c68453c14cc8ce1972,
4b9bc100c44e44c68453c14cc8ce1973,
4b9bc100c44e44c68453c14cc8ce1974,
4b9bc100c44e44c68453c14cc8ce1975,
4b9bc100c44e44c68453c14cc8ce1976,
4b9bc100c44e44c68453c14cc8ce1977,
4b9bc100c44e44c68453c14cc8ce1978,
4b9bc100c44e44c68453c14cc8ce1979,
4b9bc100c44e44c68453c14cc8ce1980,
4b9bc100c44e44c68453c14cc8ce1981,
4b9bc100c44e44c68453c14cc8ce1982,
4b9bc100c44e44c68453c14cc8ce1983,
4b9bc100c44e44c68453c14cc8ce1984,
4b9bc100c44e44c68453c14cc8ce1985,
4b9bc100c44e44c68453c14cc8ce1986,
4b9bc100c44e44c68453c14cc8ce1987,
4b9bc100c44e44c68453c14cc8ce1988,
4b9bc100c44e44c68453c14cc8ce1989,
4b9bc100c44e44c68453c14cc8ce1990,
4b9bc100c44e44c68453c14cc8ce1991,
4b9bc100c44e44c68453c14cc8ce1992,
4b9bc100c44e44c68453c14cc8ce1993,
4b9bc100c44e44c68453c14cc8ce1994,
4b9bc100c44e44c68453c14cc8ce1995,
4b9bc100c44e44c68453c14cc8ce1996,
4b9bc100c44e44c68453c14cc8ce1997,
4b9bc100c44e44c68453c14cc8ce1998,
4b9bc100c44e44c68453c14cc8ce1999,
4b9bc100c44e44c68453c14cc8ce2000,
