col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
tch_20200625-194535_54,d5919f5b-b6f3-11ea-840b-0242ac110002,std_1593096911433_54,class_20200625-194535_54,7Lus-72iw,747a2e33-d2d9-41f3-a713-098eac355c02,b03efaf6-6289-40cd-910b-8d3c9615b4fe,3b31bb83-0da2-43e6-8102-b0af69faef8c,4912975f-86c1-4145-9f8b-71552a0b16bb,d1787977-e773-488c-b558-918f0ec2366a
tch_20200625-194535_55,d8f8e642-b6f3-11ea-840b-0242ac110002,std_1593096917171_55,class_20200625-194535_55,oaAg-R743,618cab7a-ff62-40b0-96d7-3fd21bb25159,1f2edeb1-9492-43cd-a8c3-d682e710e22b,e75f68d5-3c4b-4ed8-a36c-31b381b0222c,9ec9589c-f7c3-4afa-8f57-a84f075dd3e7,2215e0cb-0433-4ad3-8e6e-60890eca9cfc
tch_20200625-194535_49,d72bee94-b6f3-11ea-94cc-0242ac110002,std_1593096914169_49,class_20200625-194535_49,ReUk-uT2i,f14bbf2a-7748-407c-b4cc-f3a17b85fc9d,d3020bf2-a2fc-4d81-8627-6770b7be0c86,9a5d87a3-fcdb-49ac-9b70-85b04b3db31f,40584241-3572-4bdf-9f6b-2a75c5c3542d,96b812f9-554a-4cea-87c2-d07ff545ce8b
tch_20200625-194535_50,d58347f7-b6f3-11ea-94cc-0242ac110002,std_1593096911387_50,class_20200625-194535_50,28ap-vWLE,89672789-b23d-4974-a20e-5edddcc57332,35f0bb32-849b-4f5e-abb7-c65aed23ca86,aedd6e99-35ec-40a7-8ba6-5396bd33104f,a41b0df2-25b1-4a46-aaa7-2281842be9e6,4d9e9f8f-dbd7-4243-9f5b-d232419aa5c7
tch_20200625-194535_47,d77b9579-b6f3-11ea-94cc-0242ac110002,std_1593096914694_47,class_20200625-194535_47,o9Gy-tXiu,6483080c-c9ea-463d-aaec-538f410a7d0d,90ab4b79-e2b3-4317-8930-785658eef040,d569f0ff-beab-444a-b813-c680c421f169,91d21424-c1bf-4bd5-8926-cae53183bd17,93c4216d-98a5-4a40-8849-b5f20fe53d48
tch_20200625-194535_56,d972f8a2-b6f3-11ea-840b-0242ac110002,std_1593096917987_56,class_20200625-194535_56,oxkV-7xVJ,01f721f0-1beb-4654-83f5-d64294bc331a,101a8769-ccdd-4984-9f89-3c20370f98eb,8663aa7a-fd02-40a0-966c-022377e85b22,d7e7c6ca-0366-4272-9aa4-92479f4af04a,1336afc0-927e-4f85-b663-9ff97e559fd7
tch_20200625-194535_53,db9626bf-b6f3-11ea-840b-0242ac110002,std_1593096921584_53,class_20200625-194535_53,FC4x-Dn89,cffdf62c-ed7b-43a4-b5fa-6b77a21653aa,85da9a87-62d1-4805-ae09-960dd6d24036,63f1bc7f-9ab5-4ff1-92d4-1a983073716e,adf3c15f-b5e2-49b5-8cdf-5ce1cf95b1f1,0a27074b-26f3-40d7-94ad-23865a96e88e
tch_20200625-194535_60,e156ed4c-b6f3-11ea-94cc-0242ac110002,std_1593096931208_60,class_20200625-194535_60,uCbX-q62L,6f44c652-efca-48f1-b2cc-a7e67b4c069e,54d8a57b-1c79-4efd-8aae-0e827183ef03,7bee22ca-0372-4d9c-b114-a80f1cc10b10,1404e921-c312-4fae-8818-90273e86c8b6,ba3f623e-715b-4c1d-88f5-deab1d3d7c6f
tch_20200625-194535_58,def110d1-b6f3-11ea-94cc-0242ac110002,std_1593096927206_58,class_20200625-194535_58,dU2d-mUFP,9a95bfe6-3c58-4fad-b7e9-b30d22107a66,74f3e429-4ac2-4a71-b80f-007369d9e599,28621159-5d61-4916-9592-d8581c6192c8,e61c326c-8f49-4586-8f6b-fc6c47ffbd78,1a9c7ba3-0570-4546-9f2a-1d92ef5f8395
tch_20200625-194535_45,e505eb99-b6f3-11ea-840b-0242ac110002,std_1593096937429_45,class_20200625-194535_45,unC7-j4iU,0f18b67e-f79a-4af4-9745-9b0894e47bd8,80edf5e6-ba41-4c1e-8102-c2ed78357a13,5e7491cb-f58d-44e8-947f-a23ce144bad8,04919ac3-5981-4e14-8d45-e5763505ca06,4b976402-4d31-480c-a51c-4204617b381b
tch_20200625-194535_46,e46b32be-b6f3-11ea-840b-0242ac110002,std_1593096936404_46,class_20200625-194535_46,6Hq7-n46W,b4d12a46-1189-4668-bea7-6143a123c518,b176bd66-0f36-4f6f-9fa4-6040d71a2a5a,576f9f03-751b-43a3-bb27-54375ad2078d,cdb8f43f-60b3-40b3-87c4-dd229afb8bf7,2c2da153-fb67-41ff-826f-8e16a9e37837
tch_20200625-194535_51,e35b96db-b6f3-11ea-94cc-0242ac110002,std_1593096934626_51,class_20200625-194535_51,B9zh-i72V,b6274b33-5ba0-407a-a0f4-f3fd513d87ee,e0def8f3-6ffd-45df-8d3d-722dfdb27a51,cdc97cb2-86c6-4b07-8152-948859dbf0fd,4a5452b5-0fb4-41dd-90c1-4486c997a76c,1cfecfeb-53b2-4d17-87c0-c9811a9ccee6
tch_20200625-194535_59,e457f891-b6f3-11ea-840b-0242ac110002,std_1593096936272_59,class_20200625-194535_59,rN2H-nECb,c4c8e880-a302-4a90-8c9a-16d891f98245,db682f5e-6c92-4c21-b132-d83f9dd17530,e817e739-0dc8-4f82-abce-c87baa507161,c365e121-b355-41c5-9f8e-854840cb58ae,d827bdbb-20ca-4e71-9332-3ce44a4100b1
tch_20200625-194535_61,e5f5f104-b6f3-11ea-840b-0242ac110002,std_1593096938944_61,class_20200625-194535_61,ABPZ-ry24,6331bcb7-f876-478e-97a0-d6dd93dd59e7,d9d6df6b-1c48-4ea8-bd59-a5ec19fc954f,13e94f43-5e42-403f-a662-769595fc6f3e,23153e75-93ab-4e8c-90dc-46db8683c4e9,bbd0d1a2-3417-4a01-a752-70eabb4e7175
tch_20200625-194535_56,e8a3fa89-b6f3-11ea-840b-0242ac110002,std_1593096943466_56,class_20200625-194535_56,oxkV-7xVJ,01f721f0-1beb-4654-83f5-d64294bc331a,101a8769-ccdd-4984-9f89-3c20370f98eb,8663aa7a-fd02-40a0-966c-022377e85b22,d7e7c6ca-0366-4272-9aa4-92479f4af04a,1336afc0-927e-4f85-b663-9ff97e559fd7
tch_20200625-194535_54,e6ce76dd-b6f3-11ea-840b-0242ac110002,std_1593096940413_54,class_20200625-194535_54,7Lus-72iw,747a2e33-d2d9-41f3-a713-098eac355c02,b03efaf6-6289-40cd-910b-8d3c9615b4fe,3b31bb83-0da2-43e6-8102-b0af69faef8c,4912975f-86c1-4145-9f8b-71552a0b16bb,d1787977-e773-488c-b558-918f0ec2366a
tch_20200625-194535_50,e7483ad2-b6f3-11ea-840b-0242ac110002,std_1593096941205_50,class_20200625-194535_50,28ap-vWLE,89672789-b23d-4974-a20e-5edddcc57332,35f0bb32-849b-4f5e-abb7-c65aed23ca86,aedd6e99-35ec-40a7-8ba6-5396bd33104f,a41b0df2-25b1-4a46-aaa7-2281842be9e6,4d9e9f8f-dbd7-4243-9f5b-d232419aa5c7
tch_20200625-194535_55,e71088ef-b6f3-11ea-840b-0242ac110002,std_1593096940813_55,class_20200625-194535_55,oaAg-R743,618cab7a-ff62-40b0-96d7-3fd21bb25159,1f2edeb1-9492-43cd-a8c3-d682e710e22b,e75f68d5-3c4b-4ed8-a36c-31b381b0222c,9ec9589c-f7c3-4afa-8f57-a84f075dd3e7,2215e0cb-0433-4ad3-8e6e-60890eca9cfc
tch_20200625-194535_47,e89fdba6-b6f3-11ea-94cc-0242ac110002,std_1593096943440_47,class_20200625-194535_47,o9Gy-tXiu,6483080c-c9ea-463d-aaec-538f410a7d0d,90ab4b79-e2b3-4317-8930-785658eef040,d569f0ff-beab-444a-b813-c680c421f169,91d21424-c1bf-4bd5-8926-cae53183bd17,93c4216d-98a5-4a40-8849-b5f20fe53d48
tch_20200625-194535_52,eaa3251e-b6f3-11ea-94cc-0242ac110002,std_1593096946810_52,class_20200625-194535_52,P8EX-F7hJ,fac3e5be-6a89-4a98-92cd-274e43625163,ea71187b-06f1-4633-ac5f-dfcdda1f7add,82b2f637-15b6-4678-b3df-9fe2742402e9,da3ff43d-e51c-4a78-a10d-c7dab70f173e,cf467288-1ac2-4b8c-8874-0defb80967cf
tch_20200625-194535_57,eaa2d701-b6f3-11ea-840b-0242ac110002,std_1593096946802_57,class_20200625-194535_57,s8eK-4T3k,7d7cbf3d-398e-4ce9-ad47-c4813a9ccf6c,4b259bfd-aff9-4e9a-8ebe-4519dffd548b,722fbed5-34c2-4697-8cc6-64bfede4f46a,33b566bb-db01-41d6-8256-bec1b9488527,bebf04f3-4ed4-4a8b-86e1-f705e1e83f14
tch_20200625-194535_48,ee8c9506-b6f3-11ea-840b-0242ac110002,std_1593096953402_48,class_20200625-194535_48,zEbE-ib69,d0b9f1ee-fe4a-4392-a30d-7f9d6dd2d205,3bb3929f-1b9e-4d27-88f0-2ddef4609dd4,7a6bb9b4-08a6-44b2-b05b-14c1042c7c6c,e25cc34f-7b1a-461f-ac8c-8d2a4b4277e8,f541db57-2a4f-40c9-82da-1f3d20155656
tch_20200625-194535_60,ef92ba77-b6f3-11ea-94cc-0242ac110002,std_1593096955113_60,class_20200625-194535_60,uCbX-q62L,6f44c652-efca-48f1-b2cc-a7e67b4c069e,54d8a57b-1c79-4efd-8aae-0e827183ef03,7bee22ca-0372-4d9c-b114-a80f1cc10b10,1404e921-c312-4fae-8818-90273e86c8b6,ba3f623e-715b-4c1d-88f5-deab1d3d7c6f
tch_20200625-194535_51,f432f652-b6f3-11ea-840b-0242ac110002,std_1593096962881_51,class_20200625-194535_51,B9zh-i72V,b6274b33-5ba0-407a-a0f4-f3fd513d87ee,e0def8f3-6ffd-45df-8d3d-722dfdb27a51,cdc97cb2-86c6-4b07-8152-948859dbf0fd,4a5452b5-0fb4-41dd-90c1-4486c997a76c,1cfecfeb-53b2-4d17-87c0-c9811a9ccee6
tch_20200625-194535_46,f3f9e4e6-b6f3-11ea-840b-0242ac110002,std_1593096962516_46,class_20200625-194535_46,6Hq7-n46W,b4d12a46-1189-4668-bea7-6143a123c518,b176bd66-0f36-4f6f-9fa4-6040d71a2a5a,576f9f03-751b-43a3-bb27-54375ad2078d,cdb8f43f-60b3-40b3-87c4-dd229afb8bf7,2c2da153-fb67-41ff-826f-8e16a9e37837
tch_20200625-194535_61,f5237107-b6f3-11ea-840b-0242ac110002,std_1593096964449_61,class_20200625-194535_61,ABPZ-ry24,6331bcb7-f876-478e-97a0-d6dd93dd59e7,d9d6df6b-1c48-4ea8-bd59-a5ec19fc954f,13e94f43-5e42-403f-a662-769595fc6f3e,23153e75-93ab-4e8c-90dc-46db8683c4e9,bbd0d1a2-3417-4a01-a752-70eabb4e7175
tch_20200625-194535_49,f5a1535f-b6f3-11ea-840b-0242ac110002,std_1593096965238_49,class_20200625-194535_49,ReUk-uT2i,f14bbf2a-7748-407c-b4cc-f3a17b85fc9d,d3020bf2-a2fc-4d81-8627-6770b7be0c86,9a5d87a3-fcdb-49ac-9b70-85b04b3db31f,40584241-3572-4bdf-9f6b-2a75c5c3542d,96b812f9-554a-4cea-87c2-d07ff545ce8b
tch_20200625-194535_56,f6b9ef4f-b6f3-11ea-94cc-0242ac110002,std_1593096967117_56,class_20200625-194535_56,oxkV-7xVJ,01f721f0-1beb-4654-83f5-d64294bc331a,101a8769-ccdd-4984-9f89-3c20370f98eb,8663aa7a-fd02-40a0-966c-022377e85b22,d7e7c6ca-0366-4272-9aa4-92479f4af04a,1336afc0-927e-4f85-b663-9ff97e559fd7
tch_20200625-194535_50,f73c17de-b6f3-11ea-94cc-0242ac110002,std_1593096967971_50,class_20200625-194535_50,28ap-vWLE,89672789-b23d-4974-a20e-5edddcc57332,35f0bb32-849b-4f5e-abb7-c65aed23ca86,aedd6e99-35ec-40a7-8ba6-5396bd33104f,a41b0df2-25b1-4a46-aaa7-2281842be9e6,4d9e9f8f-dbd7-4243-9f5b-d232419aa5c7
tch_20200625-194535_55,f77094e3-b6f3-11ea-94cc-0242ac110002,std_1593096968311_55,class_20200625-194535_55,oaAg-R743,618cab7a-ff62-40b0-96d7-3fd21bb25159,1f2edeb1-9492-43cd-a8c3-d682e710e22b,e75f68d5-3c4b-4ed8-a36c-31b381b0222c,9ec9589c-f7c3-4afa-8f57-a84f075dd3e7,2215e0cb-0433-4ad3-8e6e-60890eca9cfc
tch_20200625-194535_52,f89a4830-b6f3-11ea-94cc-0242ac110002,std_1593096970271_52,class_20200625-194535_52,P8EX-F7hJ,fac3e5be-6a89-4a98-92cd-274e43625163,ea71187b-06f1-4633-ac5f-dfcdda1f7add,82b2f637-15b6-4678-b3df-9fe2742402e9,da3ff43d-e51c-4a78-a10d-c7dab70f173e,cf467288-1ac2-4b8c-8874-0defb80967cf
tch_20200625-194535_62,f87dbf1a-b6f3-11ea-94cc-0242ac110002,std_1593096970066_62,class_20200625-194535_62,2mv8-oTzZ,da8736d5-32fa-4ee8-ac37-a0586adf63a5,c8c69917-8ca6-4546-82ee-c57b3af2011c,a8aa1c4d-1aa4-4fe4-8bd2-48e17ce7947f,8a11e28b-a106-4139-8a8e-35289b86a393,b96512ed-a58c-4ee7-85e8-338262e2a53e
tch_20200625-194535_57,fa8723e3-b6f3-11ea-94cc-0242ac110002,std_1593096973495_57,class_20200625-194535_57,s8eK-4T3k,7d7cbf3d-398e-4ce9-ad47-c4813a9ccf6c,4b259bfd-aff9-4e9a-8ebe-4519dffd548b,722fbed5-34c2-4697-8cc6-64bfede4f46a,33b566bb-db01-41d6-8256-bec1b9488527,bebf04f3-4ed4-4a8b-86e1-f705e1e83f14
tch_20200625-194535_47,f8521bbb-b6f3-11ea-94cc-0242ac110002,std_1593096969789_47,class_20200625-194535_47,o9Gy-tXiu,6483080c-c9ea-463d-aaec-538f410a7d0d,90ab4b79-e2b3-4317-8930-785658eef040,d569f0ff-beab-444a-b813-c680c421f169,91d21424-c1bf-4bd5-8926-cae53183bd17,93c4216d-98a5-4a40-8849-b5f20fe53d48
tch_20200625-194535_53,fb0aabcc-b6f3-11ea-840b-0242ac110002,std_1593096974359_53,class_20200625-194535_53,FC4x-Dn89,cffdf62c-ed7b-43a4-b5fa-6b77a21653aa,85da9a87-62d1-4805-ae09-960dd6d24036,63f1bc7f-9ab5-4ff1-92d4-1a983073716e,adf3c15f-b5e2-49b5-8cdf-5ce1cf95b1f1,0a27074b-26f3-40d7-94ad-23865a96e88e
tch_20200625-194535_63,fad25d3e-b6f3-11ea-840b-0242ac110002,std_1593096973999_63,class_20200625-194535_63,6fRJ-o28L,1e3d8669-0f29-4915-bdde-797ce4a7b229,c523349c-cc52-4079-bdae-83ed449df1f6,13279ee3-5d05-449d-a0ab-f82dabc96f18,9c7e2136-42f9-4032-80a9-cdbc5ecb4937,ed6d79e1-dd34-4200-874c-4a9ea4192fc9
tch_20200625-194535_58,ff2ed992-b6f3-11ea-840b-0242ac110002,std_1593096981304_58,class_20200625-194535_58,dU2d-mUFP,9a95bfe6-3c58-4fad-b7e9-b30d22107a66,74f3e429-4ac2-4a71-b80f-007369d9e599,28621159-5d61-4916-9592-d8581c6192c8,e61c326c-8f49-4586-8f6b-fc6c47ffbd78,1a9c7ba3-0570-4546-9f2a-1d92ef5f8395
tch_20200625-194535_48,fe20c596-b6f3-11ea-94cc-0242ac110002,std_1593096979525_48,class_20200625-194535_48,zEbE-ib69,d0b9f1ee-fe4a-4392-a30d-7f9d6dd2d205,3bb3929f-1b9e-4d27-88f0-2ddef4609dd4,7a6bb9b4-08a6-44b2-b05b-14c1042c7c6c,e25cc34f-7b1a-461f-ac8c-8d2a4b4277e8,f541db57-2a4f-40c9-82da-1f3d20155656
tch_20200625-194535_60,ff055908-b6f3-11ea-840b-0242ac110002,std_1593096981037_60,class_20200625-194535_60,uCbX-q62L,6f44c652-efca-48f1-b2cc-a7e67b4c069e,54d8a57b-1c79-4efd-8aae-0e827183ef03,7bee22ca-0372-4d9c-b114-a80f1cc10b10,1404e921-c312-4fae-8818-90273e86c8b6,ba3f623e-715b-4c1d-88f5-deab1d3d7c6f
tch_20200625-194535_59,02b58fd6-b6f4-11ea-840b-0242ac110002,std_1593096987230_59,class_20200625-194535_59,rN2H-nECb,c4c8e880-a302-4a90-8c9a-16d891f98245,db682f5e-6c92-4c21-b132-d83f9dd17530,e817e739-0dc8-4f82-abce-c87baa507161,c365e121-b355-41c5-9f8e-854840cb58ae,d827bdbb-20ca-4e71-9332-3ce44a4100b1
tch_20200625-194535_51,04025ada-b6f4-11ea-94cc-0242ac110002,std_1593096989359_51,class_20200625-194535_51,B9zh-i72V,b6274b33-5ba0-407a-a0f4-f3fd513d87ee,e0def8f3-6ffd-45df-8d3d-722dfdb27a51,cdc97cb2-86c6-4b07-8152-948859dbf0fd,4a5452b5-0fb4-41dd-90c1-4486c997a76c,1cfecfeb-53b2-4d17-87c0-c9811a9ccee6
tch_20200625-194535_56,060ef3a1-b6f4-11ea-840b-0242ac110002,std_1593096992763_56,class_20200625-194535_56,oxkV-7xVJ,01f721f0-1beb-4654-83f5-d64294bc331a,101a8769-ccdd-4984-9f89-3c20370f98eb,8663aa7a-fd02-40a0-966c-022377e85b22,d7e7c6ca-0366-4272-9aa4-92479f4af04a,1336afc0-927e-4f85-b663-9ff97e559fd7
tch_20200625-194535_49,04b9eaee-b6f4-11ea-94cc-0242ac110002,std_1593096990607_49,class_20200625-194535_49,ReUk-uT2i,f14bbf2a-7748-407c-b4cc-f3a17b85fc9d,d3020bf2-a2fc-4d81-8627-6770b7be0c86,9a5d87a3-fcdb-49ac-9b70-85b04b3db31f,40584241-3572-4bdf-9f6b-2a75c5c3542d,96b812f9-554a-4cea-87c2-d07ff545ce8b
tch_20200625-194535_61,04789c4e-b6f4-11ea-94cc-0242ac110002,std_1593096990157_61,class_20200625-194535_61,ABPZ-ry24,6331bcb7-f876-478e-97a0-d6dd93dd59e7,d9d6df6b-1c48-4ea8-bd59-a5ec19fc954f,13e94f43-5e42-403f-a662-769595fc6f3e,23153e75-93ab-4e8c-90dc-46db8683c4e9,bbd0d1a2-3417-4a01-a752-70eabb4e7175
tch_20200625-194535_52,07605367-b6f4-11ea-94cc-0242ac110002,std_1593096995036_52,class_20200625-194535_52,P8EX-F7hJ,fac3e5be-6a89-4a98-92cd-274e43625163,ea71187b-06f1-4633-ac5f-dfcdda1f7add,82b2f637-15b6-4678-b3df-9fe2742402e9,da3ff43d-e51c-4a78-a10d-c7dab70f173e,cf467288-1ac2-4b8c-8874-0defb80967cf
tch_20200625-194535_54,05ab0222-b6f4-11ea-94cc-0242ac110002,std_1593096992169_54,class_20200625-194535_54,7Lus-72iw,747a2e33-d2d9-41f3-a713-098eac355c02,b03efaf6-6289-40cd-910b-8d3c9615b4fe,3b31bb83-0da2-43e6-8102-b0af69faef8c,4912975f-86c1-4145-9f8b-71552a0b16bb,d1787977-e773-488c-b558-918f0ec2366a
tch_20200625-194535_62,0873e663-b6f4-11ea-840b-0242ac110002,std_1593096996858_62,class_20200625-194535_62,2mv8-oTzZ,da8736d5-32fa-4ee8-ac37-a0586adf63a5,c8c69917-8ca6-4546-82ee-c57b3af2011c,a8aa1c4d-1aa4-4fe4-8bd2-48e17ce7947f,8a11e28b-a106-4139-8a8e-35289b86a393,b96512ed-a58c-4ee7-85e8-338262e2a53e
tch_20200625-194535_57,095dd117-b6f4-11ea-840b-0242ac110002,std_1593096998374_57,class_20200625-194535_57,s8eK-4T3k,7d7cbf3d-398e-4ce9-ad47-c4813a9ccf6c,4b259bfd-aff9-4e9a-8ebe-4519dffd548b,722fbed5-34c2-4697-8cc6-64bfede4f46a,33b566bb-db01-41d6-8256-bec1b9488527,bebf04f3-4ed4-4a8b-86e1-f705e1e83f14
tch_20200625-194535_47,09d1a195-b6f4-11ea-840b-0242ac110002,std_1593096999157_47,class_20200625-194535_47,o9Gy-tXiu,6483080c-c9ea-463d-aaec-538f410a7d0d,90ab4b79-e2b3-4317-8930-785658eef040,d569f0ff-beab-444a-b813-c680c421f169,91d21424-c1bf-4bd5-8926-cae53183bd17,93c4216d-98a5-4a40-8849-b5f20fe53d48
tch_20200625-194535_58,0df050da-b6f4-11ea-840b-0242ac110002,std_1593097006076_58,class_20200625-194535_58,dU2d-mUFP,9a95bfe6-3c58-4fad-b7e9-b30d22107a66,74f3e429-4ac2-4a71-b80f-007369d9e599,28621159-5d61-4916-9592-d8581c6192c8,e61c326c-8f49-4586-8f6b-fc6c47ffbd78,1a9c7ba3-0570-4546-9f2a-1d92ef5f8395
tch_20200625-194535_53,0b7a6fa6-b6f4-11ea-840b-0242ac110002,std_1593097001933_53,class_20200625-194535_53,FC4x-Dn89,cffdf62c-ed7b-43a4-b5fa-6b77a21653aa,85da9a87-62d1-4805-ae09-960dd6d24036,63f1bc7f-9ab5-4ff1-92d4-1a983073716e,adf3c15f-b5e2-49b5-8cdf-5ce1cf95b1f1,0a27074b-26f3-40d7-94ad-23865a96e88e
tch_20200625-194535_63,0c407dff-b6f4-11ea-94cc-0242ac110002,std_1593097003232_63,class_20200625-194535_63,6fRJ-o28L,1e3d8669-0f29-4915-bdde-797ce4a7b229,c523349c-cc52-4079-bdae-83ed449df1f6,13279ee3-5d05-449d-a0ab-f82dabc96f18,9c7e2136-42f9-4032-80a9-cdbc5ecb4937,ed6d79e1-dd34-4200-874c-4a9ea4192fc9
tch_20200625-194535_48,0e0deb8b-b6f4-11ea-840b-0242ac110002,std_1593097006257_48,class_20200625-194535_48,zEbE-ib69,d0b9f1ee-fe4a-4392-a30d-7f9d6dd2d205,3bb3929f-1b9e-4d27-88f0-2ddef4609dd4,7a6bb9b4-08a6-44b2-b05b-14c1042c7c6c,e25cc34f-7b1a-461f-ac8c-8d2a4b4277e8,f541db57-2a4f-40c9-82da-1f3d20155656
tch_20200625-194535_49,1384b0ed-b6f4-11ea-840b-0242ac110002,std_1593097015415_49,class_20200625-194535_49,ReUk-uT2i,f14bbf2a-7748-407c-b4cc-f3a17b85fc9d,d3020bf2-a2fc-4d81-8627-6770b7be0c86,9a5d87a3-fcdb-49ac-9b70-85b04b3db31f,40584241-3572-4bdf-9f6b-2a75c5c3542d,96b812f9-554a-4cea-87c2-d07ff545ce8b
tch_20200625-194535_50,14b89d20-b6f4-11ea-94cc-0242ac110002,std_1593097017397_50,class_20200625-194535_50,28ap-vWLE,89672789-b23d-4974-a20e-5edddcc57332,35f0bb32-849b-4f5e-abb7-c65aed23ca86,aedd6e99-35ec-40a7-8ba6-5396bd33104f,a41b0df2-25b1-4a46-aaa7-2281842be9e6,4d9e9f8f-dbd7-4243-9f5b-d232419aa5c7
tch_20200625-194535_59,1066a857-b6f4-11ea-94cc-0242ac110002,std_1593097010074_59,class_20200625-194535_59,rN2H-nECb,c4c8e880-a302-4a90-8c9a-16d891f98245,db682f5e-6c92-4c21-b132-d83f9dd17530,e817e739-0dc8-4f82-abce-c87baa507161,c365e121-b355-41c5-9f8e-854840cb58ae,d827bdbb-20ca-4e71-9332-3ce44a4100b1
tch_20200625-194535_64,14b393d1-b6f4-11ea-94cc-0242ac110002,std_1593097017392_64,class_20200625-194535_64,v9uh-7ZQp,5c4a2859-9a5a-4cbb-88f9-53c612a2e379,b40291f6-872d-4797-b66e-915537b1e67a,597791c5-d892-4891-9707-1fc8ef6ee87b,b646a88d-7915-4262-a891-a714af66fb32,3ab34979-03e7-46c4-b1dc-2292f151727b
tch_20200625-194535_54,1588e563-b6f4-11ea-840b-0242ac110002,std_1593097018805_54,class_20200625-194535_54,7Lus-72iw,747a2e33-d2d9-41f3-a713-098eac355c02,b03efaf6-6289-40cd-910b-8d3c9615b4fe,3b31bb83-0da2-43e6-8102-b0af69faef8c,4912975f-86c1-4145-9f8b-71552a0b16bb,d1787977-e773-488c-b558-918f0ec2366a
tch_20200625-194535_61,13aa13a4-b6f4-11ea-840b-0242ac110002,std_1593097015670_61,class_20200625-194535_61,ABPZ-ry24,6331bcb7-f876-478e-97a0-d6dd93dd59e7,d9d6df6b-1c48-4ea8-bd59-a5ec19fc954f,13e94f43-5e42-403f-a662-769595fc6f3e,23153e75-93ab-4e8c-90dc-46db8683c4e9,bbd0d1a2-3417-4a01-a752-70eabb4e7175
tch_20200625-194535_55,16f14f7a-b6f4-11ea-94cc-0242ac110002,std_1593097021153_55,class_20200625-194535_55,oaAg-R743,618cab7a-ff62-40b0-96d7-3fd21bb25159,1f2edeb1-9492-43cd-a8c3-d682e710e22b,e75f68d5-3c4b-4ed8-a36c-31b381b0222c,9ec9589c-f7c3-4afa-8f57-a84f075dd3e7,2215e0cb-0433-4ad3-8e6e-60890eca9cfc
tch_20200625-194535_52,1555c763-b6f4-11ea-840b-0242ac110002,std_1593097018445_52,class_20200625-194535_52,P8EX-F7hJ,fac3e5be-6a89-4a98-92cd-274e43625163,ea71187b-06f1-4633-ac5f-dfcdda1f7add,82b2f637-15b6-4678-b3df-9fe2742402e9,da3ff43d-e51c-4a78-a10d-c7dab70f173e,cf467288-1ac2-4b8c-8874-0defb80967cf
tch_20200625-194535_62,17f3f288-b6f4-11ea-840b-0242ac110002,std_1593097022840_62,class_20200625-194535_62,2mv8-oTzZ,da8736d5-32fa-4ee8-ac37-a0586adf63a5,c8c69917-8ca6-4546-82ee-c57b3af2011c,a8aa1c4d-1aa4-4fe4-8bd2-48e17ce7947f,8a11e28b-a106-4139-8a8e-35289b86a393,b96512ed-a58c-4ee7-85e8-338262e2a53e
tch_20200625-194535_57,1994d108-b6f4-11ea-840b-0242ac110002,std_1593097025609_57,class_20200625-194535_57,s8eK-4T3k,7d7cbf3d-398e-4ce9-ad47-c4813a9ccf6c,4b259bfd-aff9-4e9a-8ebe-4519dffd548b,722fbed5-34c2-4697-8cc6-64bfede4f46a,33b566bb-db01-41d6-8256-bec1b9488527,bebf04f3-4ed4-4a8b-86e1-f705e1e83f14
tch_20200625-194535_58,1b4ba911-b6f4-11ea-840b-0242ac110002,std_1593097028464_58,class_20200625-194535_58,dU2d-mUFP,9a95bfe6-3c58-4fad-b7e9-b30d22107a66,74f3e429-4ac2-4a71-b80f-007369d9e599,28621159-5d61-4916-9592-d8581c6192c8,e61c326c-8f49-4586-8f6b-fc6c47ffbd78,1a9c7ba3-0570-4546-9f2a-1d92ef5f8395
tch_20200625-194535_63,1b8fdd8e-b6f4-11ea-94cc-0242ac110002,std_1593097028927_63,class_20200625-194535_63,6fRJ-o28L,1e3d8669-0f29-4915-bdde-797ce4a7b229,c523349c-cc52-4079-bdae-83ed449df1f6,13279ee3-5d05-449d-a0ab-f82dabc96f18,9c7e2136-42f9-4032-80a9-cdbc5ecb4937,ed6d79e1-dd34-4200-874c-4a9ea4192fc9
tch_20200625-194535_53,1b687f45-b6f4-11ea-840b-0242ac110002,std_1593097028630_53,class_20200625-194535_53,FC4x-Dn89,cffdf62c-ed7b-43a4-b5fa-6b77a21653aa,85da9a87-62d1-4805-ae09-960dd6d24036,63f1bc7f-9ab5-4ff1-92d4-1a983073716e,adf3c15f-b5e2-49b5-8cdf-5ce1cf95b1f1,0a27074b-26f3-40d7-94ad-23865a96e88e
tch_20200625-194535_56,20a151c5-b6f4-11ea-840b-0242ac110002,std_1593097037417_56,class_20200625-194535_56,oxkV-7xVJ,01f721f0-1beb-4654-83f5-d64294bc331a,101a8769-ccdd-4984-9f89-3c20370f98eb,8663aa7a-fd02-40a0-966c-022377e85b22,d7e7c6ca-0366-4272-9aa4-92479f4af04a,1336afc0-927e-4f85-b663-9ff97e559fd7
