tchextid,studentuuid,stdextid,classcode
tch_20200702-230903_45,35ef8b61-bccd-11ea-840b-0242ac110002,std_1593740014539_245,f24K-GPV7
tch_20200702-230903_49,37193e2b-bccd-11ea-840b-0242ac110002,std_1593740016476_249,kvZ9-n396
tch_20200702-230903_53,37939e3c-bccd-11ea-94cc-0242ac110002,std_1593740017298_253,GhHR-W8a7
tch_20200702-230903_58,387e9a6c-bccd-11ea-94cc-0242ac110002,std_1593740018486_258,r3jb-x2xK
tch_20200702-230903_50,3a805e08-bccd-11ea-94cc-0242ac110002,std_1593740022176_250,HAP6-7EKJ
tch_20200702-230903_54,3cc3492c-bccd-11ea-840b-0242ac110002,std_1593740025996_254,T4TM-4g46
tch_20200702-230903_51,3d02748b-bccd-11ea-94cc-0242ac110002,std_1593740026405_251,sKz2-Nx7g
tch_20200702-230903_59,3c104cee-bccd-11ea-840b-0242ac110002,std_1593740024498_259,Cm82-jAdB
tch_20200702-230903_56,404d331b-bccd-11ea-840b-0242ac110002,std_1593740031902_256,Fq9g-AtAz
tch_20200702-230903_46,3eb88906-bccd-11ea-840b-0242ac110002,std_1593740029278_246,dco4-n739
tch_20200702-230903_60,3fa92b1b-bccd-11ea-840b-0242ac110002,std_1593740030511_260,UZ6W-bMU7
tch_20200702-230903_55,3ef8c61a-bccd-11ea-840b-0242ac110002,std_1593740029712_255,fJK3-Mh4z
tch_20200702-230903_61,433b7965-bccd-11ea-840b-0242ac110002,std_1593740036523_261,H6qV-QZbW
tch_20200702-230903_47,4364f9fb-bccd-11ea-840b-0242ac110002,std_1593740037086_247,6C46-L4w6
tch_20200702-230903_52,40ba739a-bccd-11ea-840b-0242ac110002,std_1593740032649_252,b2VD-2wuR
tch_20200702-230903_48,43f24605-bccd-11ea-94cc-0242ac110002,std_1593740038014_248,qvT4-mRFH
tch_20200702-230903_62,46d31ecc-bccd-11ea-94cc-0242ac110002,std_1593740042536_262,Ngmj-rKVR
tch_20200702-230903_57,45492312-bccd-11ea-840b-0242ac110002,std_1593740040285_257,x4ve-Cp3h
tch_20200702-230903_49,473deecb-bccd-11ea-840b-0242ac110002,std_1593740043564_249,kvZ9-n396
tch_20200702-230903_50,49b1fbc6-bccd-11ea-94cc-0242ac110002,std_1593740047651_250,HAP6-7EKJ
tch_20200702-230903_51,4b0afc8b-bccd-11ea-840b-0242ac110002,std_1593740049958_251,sKz2-Nx7g
tch_20200702-230903_63,4a6c4b7a-bccd-11ea-840b-0242ac110002,std_1593740048546_263,MzDx-t43C
tch_20200702-230903_54,4af1cee4-bccd-11ea-840b-0242ac110002,std_1593740049794_254,T4TM-4g46
tch_20200702-230903_64,4dfc01be-bccd-11ea-840b-0242ac110002,std_1593740054559_264,LBKA-N82V
tch_20200702-230903_56,4dbb4f28-bccd-11ea-94cc-0242ac110002,std_1593740054455_256,Fq9g-AtAz
tch_20200702-230903_59,4d2a32d6-bccd-11ea-94cc-0242ac110002,std_1593740053498_259,Cm82-jAdB
tch_20200702-230903_60,4f3b383b-bccd-11ea-840b-0242ac110002,std_1593740056960_260,UZ6W-bMU7
tch_20200702-230903_55,506f4b63-bccd-11ea-840b-0242ac110002,std_1593740058990_255,fJK3-Mh4z
tch_20200702-230903_65,51972991-bccd-11ea-840b-0242ac110002,std_1593740060572_265,4stx-h6eg
tch_20200702-230903_61,519bbd9b-bccd-11ea-840b-0242ac110002,std_1593740060963_261,H6qV-QZbW
tch_20200702-230903_66,5524bdcf-bccd-11ea-840b-0242ac110002,std_1593740066583_266,rXKd-4PmV
tch_20200702-230903_52,52e9c1d1-bccd-11ea-840b-0242ac110002,std_1593740063132_252,b2VD-2wuR
tch_20200702-230903_62,56b680f3-bccd-11ea-94cc-0242ac110002,std_1593740069475_262,Ngmj-rKVR
tch_20200702-230903_57,56ef926c-bccd-11ea-840b-0242ac110002,std_1593740069868_257,x4ve-Cp3h
tch_20200702-230903_53,5a25b773-bccd-11ea-94cc-0242ac110002,std_1593740075278_253,GhHR-W8a7
tch_20200702-230903_67,58bcb14d-bccd-11ea-840b-0242ac110002,std_1593740072596_267,yj2K-48XB
tch_20200702-230903_58,5a2430c3-bccd-11ea-94cc-0242ac110002,std_1593740075278_258,r3jb-x2xK
tch_20200702-230903_63,59b23449-bccd-11ea-94cc-0242ac110002,std_1593740074540_263,MzDx-t43C
tch_20200702-230903_54,5a7f2138-bccd-11ea-94cc-0242ac110002,std_1593740075876_254,T4TM-4g46
tch_20200702-230903_68,5c556815-bccd-11ea-94cc-0242ac110002,std_1593740078608_268,UThK-oUPe
tch_20200702-230903_59,5e80fb15-bccd-11ea-840b-0242ac110002,std_1593740082594_259,Cm82-jAdB
tch_20200702-230903_56,5d9e14b5-bccd-11ea-840b-0242ac110002,std_1593740081122_256,Fq9g-AtAz
tch_20200702-230903_64,5d9d2a4a-bccd-11ea-840b-0242ac110002,std_1593740081097_264,LBKA-N82V
tch_20200702-230903_69,5fea0080-bccd-11ea-840b-0242ac110002,std_1593740084621_269,qor7-igv9
tch_20200702-230903_60,5f418b65-bccd-11ea-94cc-0242ac110002,std_1593740083877_260,UZ6W-bMU7
tch_20200702-230903_55,61367e53-bccd-11ea-94cc-0242ac110002,std_1593740087131_255,fJK3-Mh4z
tch_20200702-230903_65,6196c691-bccd-11ea-94cc-0242ac110002,std_1593740087756_265,4stx-h6eg
tch_20200702-230903_61,61c688d6-bccd-11ea-840b-0242ac110002,std_1593740088084_261,H6qV-QZbW
tch_20200702-230903_70,6382decc-bccd-11ea-94cc-0242ac110002,std_1593740090635_270,zh7C-FxnF
tch_20200702-230903_66,63ec4ea4-bccd-11ea-840b-0242ac110002,std_1593740091707_266,rXKd-4PmV
tch_20200702-230903_71,67137f74-bccd-11ea-840b-0242ac110002,std_1593740096646_271,GWsj-6M3q
tch_20200702-230903_62,659bac6d-bccd-11ea-840b-0242ac110002,std_1593740094486_262,Ngmj-rKVR
tch_20200702-230903_57,681e6077-bccd-11ea-94cc-0242ac110002,std_1593740098735_257,x4ve-Cp3h
tch_20200702-230903_67,68e3370f-bccd-11ea-840b-0242ac110002,std_1593740099990_267,yj2K-48XB
tch_20200702-230903_58,6aa42007-bccd-11ea-840b-0242ac110002,std_1593740102966_258,r3jb-x2xK
tch_20200702-230903_72,6aab7342-bccd-11ea-94cc-0242ac110002,std_1593740102660_272,HtMm-r9WK
tch_20200702-230903_63,6aae809f-bccd-11ea-94cc-0242ac110002,std_1593740103021_263,MzDx-t43C
tch_20200702-230903_68,6be70076-bccd-11ea-94cc-0242ac110002,std_1593740105017_268,UThK-oUPe
tch_20200702-230903_64,6e19e686-bccd-11ea-840b-0242ac110002,std_1593740108763_264,LBKA-N82V
tch_20200702-230903_73,6e3d9a95-bccd-11ea-840b-0242ac110002,std_1593740108671_273,gLgD-xWQ4
tch_20200702-230903_59,6c5cf448-bccd-11ea-94cc-0242ac110002,std_1593740105854_259,Cm82-jAdB
tch_20200702-230903_69,6eba1d74-bccd-11ea-840b-0242ac110002,std_1593740109814_269,qor7-igv9
tch_20200702-230903_74,71d78a6a-bccd-11ea-840b-0242ac110002,std_1593740114683_274,vFK9-ar4R
tch_20200702-230903_60,7016792d-bccd-11ea-94cc-0242ac110002,std_1593740112104_260,UZ6W-bMU7
tch_20200702-230903_70,74a836d4-bccd-11ea-840b-0242ac110002,std_1593740119767_270,zh7C-FxnF
tch_20200702-230903_65,71b07acf-bccd-11ea-840b-0242ac110002,std_1593740114763_265,4stx-h6eg
tch_20200702-230903_61,7395674b-bccd-11ea-840b-0242ac110002,std_1593740117961_261,H6qV-QZbW
tch_20200702-230903_66,7509de88-bccd-11ea-840b-0242ac110002,std_1593740120335_266,rXKd-4PmV
tch_20200702-230903_75,756e947f-bccd-11ea-840b-0242ac110002,std_1593740120696_275,7274-8HFE
tch_20200702-230903_71,76f07897-bccd-11ea-94cc-0242ac110002,std_1593740123597_271,GWsj-6M3q
tch_20200702-230903_62,77078368-bccd-11ea-94cc-0242ac110002,std_1593740123679_262,Ngmj-rKVR
tch_20200702-230903_76,78fdae32-bccd-11ea-840b-0242ac110002,std_1593740126708_276,q96e-MT4E
tch_20200702-230903_67,79a3b1fc-bccd-11ea-840b-0242ac110002,std_1593740128076_267,yj2K-48XB
tch_20200702-230903_63,7c2c7fa5-bccd-11ea-94cc-0242ac110002,std_1593740132353_263,MzDx-t43C
tch_20200702-230903_64,7d75534c-bccd-11ea-840b-0242ac110002,std_1593740134504_264,LBKA-N82V
tch_20200702-230903_69,7e14a0fd-bccd-11ea-94cc-0242ac110002,std_1593740135563_269,qor7-igv9
tch_20200702-230903_77,7c9664d4-bccd-11ea-94cc-0242ac110002,std_1593740132720_277,689J-bpkC
tch_20200702-230903_73,7d81afbb-bccd-11ea-94cc-0242ac110002,std_1593740134618_273,gLgD-xWQ4
tch_20200702-230903_68,7cabc19d-bccd-11ea-840b-0242ac110002,std_1593740133183_268,UThK-oUPe
tch_20200702-230903_72,7bbe2db1-bccd-11ea-840b-0242ac110002,std_1593740131646_272,HtMm-r9WK
tch_20200702-230903_74,7f7c957d-bccd-11ea-94cc-0242ac110002,std_1593740137884_274,vFK9-ar4R
tch_20200702-230903_70,82ce7f0f-bccd-11ea-840b-0242ac110002,std_1593740143506_270,zh7C-FxnF
tch_20200702-230903_78,80261bb3-bccd-11ea-94cc-0242ac110002,std_1593740138732_278,PJqN-8rMF
tch_20200702-230903_65,833075fb-bccd-11ea-840b-0242ac110002,std_1593740144145_265,4stx-h6eg
tch_20200702-230903_66,845c9920-bccd-11ea-94cc-0242ac110002,std_1593740146119_266,rXKd-4PmV
tch_20200702-230903_71,8627209f-bccd-11ea-840b-0242ac110002,std_1593740149107_271,GWsj-6M3q
tch_20200702-230903_79,83c00b30-bccd-11ea-94cc-0242ac110002,std_1593740144748_279,nUKA-j7bU
tch_20200702-230903_75,854f366f-bccd-11ea-94cc-0242ac110002,std_1593740147696_275,7274-8HFE
tch_20200702-230903_76,87830693-bccd-11ea-94cc-0242ac110002,std_1593740151398_276,q96e-MT4E
tch_20200702-230903_67,89033e01-bccd-11ea-94cc-0242ac110002,std_1593740153899_267,yj2K-48XB
tch_20200702-230903_80,87536b7d-bccd-11ea-94cc-0242ac110002,std_1593740150760_280,D3H3-RGr2
tch_20200702-230903_81,8ae76738-bccd-11ea-840b-0242ac110002,std_1593740156773_281,DEkH-qdBX
tch_20200702-230903_68,8c807e1d-bccd-11ea-94cc-0242ac110002,std_1593740159762_268,UThK-oUPe
tch_20200702-230903_69,8c44383c-bccd-11ea-840b-0242ac110002,std_1593740159380_269,qor7-igv9
tch_20200702-230903_72,8d4aac35-bccd-11ea-94cc-0242ac110002,std_1593740161099_272,HtMm-r9WK
tch_20200702-230903_74,8de5b390-bccd-11ea-94cc-0242ac110002,std_1593740162111_274,vFK9-ar4R
tch_20200702-230903_77,8c58aad3-bccd-11ea-840b-0242ac110002,std_1593740159499_277,689J-bpkC
tch_20200702-230903_73,8c74971c-bccd-11ea-840b-0242ac110002,std_1593740159705_273,gLgD-xWQ4
tch_20200702-230903_82,8e804589-bccd-11ea-94cc-0242ac110002,std_1593740162785_282,si2z-7Kku
tch_20200702-230903_78,91968644-bccd-11ea-94cc-0242ac110002,std_1593740168268_278,PJqN-8rMF
tch_20200702-230903_70,90ed272a-bccd-11ea-94cc-0242ac110002,std_1593740167193_270,zh7C-FxnF
tch_20200702-230903_71,944b1eb3-bccd-11ea-94cc-0242ac110002,std_1593740172830_271,GWsj-6M3q
tch_20200702-230903_75,95137860-bccd-11ea-94cc-0242ac110002,std_1593740174122_275,7274-8HFE
tch_20200702-230903_83,92130987-bccd-11ea-840b-0242ac110002,std_1593740168801_283,gLK2-83u2
tch_20200702-230903_79,94c44722-bccd-11ea-94cc-0242ac110002,std_1593740173609_279,nUKA-j7bU
tch_20200702-230903_84,95b2296c-bccd-11ea-840b-0242ac110002,std_1593740174814_284,M36g-3QEW
tch_20200702-230903_76,96c2125e-bccd-11ea-94cc-0242ac110002,std_1593740176951_276,q96e-MT4E
tch_20200702-230903_85,993d4bb5-bccd-11ea-94cc-0242ac110002,std_1593740180826_285,HGjD-rk4w
tch_20200702-230903_80,97c5516e-bccd-11ea-94cc-0242ac110002,std_1593740178677_280,D3H3-RGr2
tch_20200702-230903_81,9935f875-bccd-11ea-94cc-0242ac110002,std_1593740181094_281,DEkH-qdBX
tch_20200702-230903_86,9cd98516-bccd-11ea-840b-0242ac110002,std_1593740186839_286,E4RU-sJ3J
tch_20200702-230903_73,9ecb90f6-bccd-11ea-840b-0242ac110002,std_1593740190474_273,gLgD-xWQ4
tch_20200702-230903_74,9dd12bf2-bccd-11ea-840b-0242ac110002,std_1593740188816_274,vFK9-ar4R
tch_20200702-230903_77,9e9a6f3f-bccd-11ea-840b-0242ac110002,std_1593740190090_277,689J-bpkC
tch_20200702-230903_82,9ee4226e-bccd-11ea-94cc-0242ac110002,std_1593740190602_282,si2z-7Kku
tch_20200702-230903_72,9d0b1cd0-bccd-11ea-840b-0242ac110002,std_1593740187505_272,HtMm-r9WK
tch_20200702-230903_87,a0662e46-bccd-11ea-840b-0242ac110002,std_1593740192850_287,34f4-r79U
tch_20200702-230903_88,a401a4e0-bccd-11ea-94cc-0242ac110002,std_1593740198863_288,H7Uk-XAdb
tch_20200702-230903_78,a045fc71-bccd-11ea-94cc-0242ac110002,std_1593740192935_278,PJqN-8rMF
tch_20200702-230903_83,a4acd871-bccd-11ea-94cc-0242ac110002,std_1593740200290_283,gLK2-83u2
tch_20200702-230903_75,a4844234-bccd-11ea-94cc-0242ac110002,std_1593740200050_275,7274-8HFE
tch_20200702-230903_76,a6b37e50-bccd-11ea-94cc-0242ac110002,std_1593740203725_276,q96e-MT4E
tch_20200702-230903_89,a7952b9a-bccd-11ea-94cc-0242ac110002,std_1593740204875_289,8gYX-KRJL
tch_20200702-230903_79,a5b373ce-bccd-11ea-840b-0242ac110002,std_1593740202016_279,nUKA-j7bU
tch_20200702-230903_84,a60711b1-bccd-11ea-94cc-0242ac110002,std_1593740202576_284,M36g-3QEW
tch_20200702-230903_85,a8f53156-bccd-11ea-840b-0242ac110002,std_1593740207512_285,HGjD-rk4w
tch_20200702-230903_90,ab2cd145-bccd-11ea-840b-0242ac110002,std_1593740210888_290,okJx-3B2M
tch_20200702-230903_81,aaa5a002-bccd-11ea-840b-0242ac110002,std_1593740210343_281,DEkH-qdBX
tch_20200702-230903_80,aa228d13-bccd-11ea-94cc-0242ac110002,std_1593740209484_280,D3H3-RGr2
tch_20200702-230903_86,ad326566-bccd-11ea-840b-0242ac110002,std_1593740214626_286,E4RU-sJ3J
tch_20200702-230903_82,ae5decf7-bccd-11ea-94cc-0242ac110002,std_1593740216595_282,si2z-7Kku
tch_20200702-230903_77,ae368f00-bccd-11ea-840b-0242ac110002,std_1593740216309_277,689J-bpkC
tch_20200702-230903_87,af26bb60-bccd-11ea-840b-0242ac110002,std_1593740217902_287,34f4-r79U
tch_20200702-230903_91,aebdc0b1-bccd-11ea-840b-0242ac110002,std_1593740216900_291,G82n-w2t4
tch_20200702-230903_88,b1c97a00-bccd-11ea-840b-0242ac110002,std_1593740222293_288,H7Uk-XAdb
tch_20200702-230903_78,b1e565d7-bccd-11ea-840b-0242ac110002,std_1593740222505_278,PJqN-8rMF
tch_20200702-230903_92,b25ae3ce-bccd-11ea-94cc-0242ac110002,std_1593740222912_292,uyB4-2i2b
tch_20200702-230903_83,b4a5494b-bccd-11ea-94cc-0242ac110002,std_1593740227106_283,gLK2-83u2
tch_20200702-230903_93,b5eb369b-bccd-11ea-94cc-0242ac110002,std_1593740228924_293,8PrC-dqze
tch_20200702-230903_84,b81d325a-bccd-11ea-94cc-0242ac110002,std_1593740232917_284,M36g-3QEW
tch_20200702-230903_89,b6b0824a-bccd-11ea-94cc-0242ac110002,std_1593740230552_289,8gYX-KRJL
tch_20200702-230903_79,b6c56a3f-bccd-11ea-94cc-0242ac110002,std_1593740230678_279,nUKA-j7bU
tch_20200702-230903_94,b98610ef-bccd-11ea-840b-0242ac110002,std_1593740234939_294,xRH8-dQ69
tch_20200702-230903_85,b9e1ec66-bccd-11ea-94cc-0242ac110002,std_1593740235854_285,HGjD-rk4w
tch_20200702-230903_81,ba894fc4-bccd-11ea-840b-0242ac110002,std_1593740236991_281,DEkH-qdBX
tch_20200702-230903_90,ba47653e-bccd-11ea-840b-0242ac110002,std_1593740236572_290,okJx-3B2M
tch_20200702-230903_86,bb323a07-bccd-11ea-840b-0242ac110002,std_1593740238124_286,E4RU-sJ3J
tch_20200702-230903_95,bd14675c-bccd-11ea-94cc-0242ac110002,std_1593740240951_295,hGo6-iE6d
tch_20200702-230903_80,bb2c1fb3-bccd-11ea-94cc-0242ac110002,std_1593740238006_280,D3H3-RGr2
tch_20200702-230903_87,bf48110c-bccd-11ea-840b-0242ac110002,std_1593740244914_287,34f4-r79U
tch_20200702-230903_82,be80c96f-bccd-11ea-840b-0242ac110002,std_1593740243649_282,si2z-7Kku
tch_20200702-230903_91,bf67585d-bccd-11ea-94cc-0242ac110002,std_1593740245170_291,G82n-w2t4
tch_20200702-230903_96,c0ac0d85-bccd-11ea-94cc-0242ac110002,std_1593740246962_296,Jsi4-6vc4
tch_20200702-230903_88,c0ca6b54-bccd-11ea-94cc-0242ac110002,std_1593740247506_288,H7Uk-XAdb
tch_20200702-230903_97,c440cd6a-bccd-11ea-840b-0242ac110002,std_1593740252974_297,Ykcg-UL9u
tch_20200702-230903_83,c4d014bc-bccd-11ea-840b-0242ac110002,std_1593740254242_283,gLK2-83u2
tch_20200702-230903_84,c5e3803e-bccd-11ea-94cc-0242ac110002,std_1593740256045_284,M36g-3QEW
tch_20200702-230903_92,c3649d6d-bccd-11ea-840b-0242ac110002,std_1593740251863_292,uyB4-2i2b
tch_20200702-230903_93,c58de66c-bccd-11ea-94cc-0242ac110002,std_1593740255486_293,8PrC-dqze
tch_20200702-230903_94,c8c67ca7-bccd-11ea-94cc-0242ac110002,std_1593740260907_294,xRH8-dQ69
tch_20200702-230903_89,c79db34a-bccd-11ea-840b-0242ac110002,std_1593740258951_289,8gYX-KRJL
tch_20200702-230903_98,c7d5b31c-bccd-11ea-94cc-0242ac110002,std_1593740258987_298,sp8H-cybA
tch_20200702-230903_85,c9340b34-bccd-11ea-94cc-0242ac110002,std_1593740261569_285,HGjD-rk4w
tch_20200702-230903_90,cad7cfae-bccd-11ea-840b-0242ac110002,std_1593740264363_290,okJx-3B2M
tch_20200702-230903_86,caf3958e-bccd-11ea-840b-0242ac110002,std_1593740264551_286,E4RU-sJ3J
tch_20200702-230903_99,cb68ec7f-bccd-11ea-840b-0242ac110002,std_1593740265000_299,NwyD-cTqt
tch_20200702-230903_95,cca95bed-bccd-11ea-94cc-0242ac110002,std_1593740267377_295,hGo6-iE6d
tch_20200702-230903_91,cfa9f15f-bccd-11ea-840b-0242ac110002,std_1593740272445_291,G82n-w2t4
tch_20200702-230903_100,cf004407-bccd-11ea-94cc-0242ac110002,std_1593740271012_300,yw4f-zDs8
tch_20200702-230903_87,cee4f44a-bccd-11ea-840b-0242ac110002,std_1593740271161_287,34f4-r79U
tch_20200702-230903_96,d0dc7dd5-bccd-11ea-840b-0242ac110002,std_1593740274476_296,Jsi4-6vc4
tch_20200702-230903_88,d0e705b1-bccd-11ea-94cc-0242ac110002,std_1593740274492_288,H7Uk-XAdb
tch_20200702-230903_97,d2de4151-bccd-11ea-840b-0242ac110002,std_1593740277841_297,Ykcg-UL9u
tch_20200703-010627_1,d29837b8-bccd-11ea-94cc-0242ac110002,std_1593740277024_301,sP8P-AFv4
tch_20200702-230903_92,d42714f3-bccd-11ea-840b-0242ac110002,std_1593740279968_292,uyB4-2i2b
tch_20200702-230903_93,d6065c58-bccd-11ea-840b-0242ac110002,std_1593740283099_293,8PrC-dqze
tch_20200702-230903_94,d6f688d5-bccd-11ea-94cc-0242ac110002,std_1593740284690_294,xRH8-dQ69
tch_20200702-230903_98,d7761971-bccd-11ea-840b-0242ac110002,std_1593740285532_298,sp8H-cybA
tch_20200703-010627_2,d63a652b-bccd-11ea-840b-0242ac110002,std_1593740283034_302,mqVM-QB8g
tch_20200702-230903_89,d73bf5db-bccd-11ea-94cc-0242ac110002,std_1593740285147_289,8gYX-KRJL
tch_20200703-010627_3,d9c0a4f0-bccd-11ea-840b-0242ac110002,std_1593740289047_303,UfeB-X7n7
tch_20200702-230903_95,dc5273bb-bccd-11ea-840b-0242ac110002,std_1593740293679_295,hGo6-iE6d
tch_20200702-230903_99,dbfe126e-bccd-11ea-94cc-0242ac110002,std_1593740293060_299,NwyD-cTqt
tch_20200702-230903_90,dacc2220-bccd-11ea-94cc-0242ac110002,std_1593740291126_290,okJx-3B2M
tch_20200703-010627_4,dd56eb57-bccd-11ea-840b-0242ac110002,std_1593740295060_304,o2J9-c867
tch_20200702-230903_91,dd896d9f-bccd-11ea-840b-0242ac110002,std_1593740295713_291,G82n-w2t4
tch_20200703-010627_5,e0eeb8b1-bccd-11ea-94cc-0242ac110002,std_1593740301073_305,abf6-Xk7t
tch_20200702-230903_100,de6fd608-bccd-11ea-840b-0242ac110002,std_1593740297234_300,yw4f-zDs8
tch_20200702-230903_96,e0e3e298-bccd-11ea-840b-0242ac110002,std_1593740301327_296,Jsi4-6vc4
tch_20200703-010627_1,e3acee01-bccd-11ea-840b-0242ac110002,std_1593740306022_301,sP8P-AFv4
tch_20200702-230903_97,e30eb21e-bccd-11ea-94cc-0242ac110002,std_1593740304960_297,Ykcg-UL9u
tch_20200702-230903_92,e3d1b3a2-bccd-11ea-840b-0242ac110002,std_1593740306258_292,uyB4-2i2b
tch_20200703-010627_2,e6df68b2-bccd-11ea-94cc-0242ac110002,std_1593740311366_302,mqVM-QB8g
tch_20200703-010627_6,e4801c0c-bccd-11ea-840b-0242ac110002,std_1593740307084_306,gXh8-t34N
tch_20200702-230903_94,e6596fc2-bccd-11ea-840b-0242ac110002,std_1593740310515_294,xRH8-dQ69
tch_20200702-230903_98,e6a6ccd8-bccd-11ea-94cc-0242ac110002,std_1593740311003_298,sp8H-cybA
tch_20200702-230903_93,e5e5edae-bccd-11ea-840b-0242ac110002,std_1593740309748_293,8PrC-dqze
tch_20200703-010627_7,e815ece6-bccd-11ea-94cc-0242ac110002,std_1593740313096_307,jwoX-xdsA
tch_20200703-010627_3,e8af206a-bccd-11ea-840b-0242ac110002,std_1593740314428_303,UfeB-X7n7
tch_20200702-230903_95,e9bce6c7-bccd-11ea-94cc-0242ac110002,std_1593740316192_295,hGo6-iE6d
tch_20200702-230903_99,e9c80a73-bccd-11ea-840b-0242ac110002,std_1593740316277_299,NwyD-cTqt
tch_20200703-010627_9,ef449cdc-bccd-11ea-840b-0242ac110002,std_1593740325121_309,uBuH-fsmf
tch_20200703-010627_8,ebb2e9fb-bccd-11ea-840b-0242ac110002,std_1593740319108_308,GuHz-dfXd
tch_20200703-010627_5,ef03748f-bccd-11ea-840b-0242ac110002,std_1593740325053_305,abf6-Xk7t
tch_20200702-230903_100,f02ba153-bccd-11ea-94cc-0242ac110002,std_1593740326962_300,yw4f-zDs8
tch_20200702-230903_96,f0e8afd7-bccd-11ea-840b-0242ac110002,std_1593740328202_296,Jsi4-6vc4
tch_20200703-010627_4,ee57a46f-bccd-11ea-94cc-0242ac110002,std_1593740323911_304,o2J9-c867
tch_20200702-230903_97,f37a7e54-bccd-11ea-94cc-0242ac110002,std_1593740332522_297,Ykcg-UL9u
tch_20200703-010627_10,f2db30ba-bccd-11ea-94cc-0242ac110002,std_1593740331134_310,23b4-iKmP
tch_20200703-010627_6,f5a3ed8f-bccd-11ea-94cc-0242ac110002,std_1593740336155_306,gXh8-t34N
tch_20200703-010627_1,f2d19435-bccd-11ea-840b-0242ac110002,std_1593740331433_301,sP8P-AFv4
tch_20200703-010627_2,f4c721c4-bccd-11ea-840b-0242ac110002,std_1593740334709_302,mqVM-QB8g
tch_20200703-010627_11,f67372ce-bccd-11ea-94cc-0242ac110002,std_1593740337145_311,Q6Yt-9t7F
tch_20200702-230903_98,f650a878-bccd-11ea-840b-0242ac110002,std_1593740337293_298,sp8H-cybA
tch_20200703-010627_7,f8a03e00-bccd-11ea-840b-0242ac110002,std_1593740341170_307,jwoX-xdsA
tch_20200702-230903_99,fa746124-bccd-11ea-840b-0242ac110002,std_1593740344207_299,NwyD-cTqt
tch_20200703-010627_3,f8cad011-bccd-11ea-840b-0242ac110002,std_1593740341454_303,UfeB-X7n7
tch_20200703-010627_12,fa02daef-bccd-11ea-94cc-0242ac110002,std_1593740343156_312,8N94-oMq4
tch_20200703-010627_9,fdb9c815-bccd-11ea-94cc-0242ac110002,std_1593740349712_309,uBuH-fsmf
tch_20200703-010627_13,fd97e8a1-bccd-11ea-94cc-0242ac110002,std_1593740349170_313,omvw-gJwa
tch_20200703-010627_8,fdc958d6-bccd-11ea-94cc-0242ac110002,std_1593740349786_308,GuHz-dfXd
tch_20200703-010627_5,ff7ab248-bccd-11ea-840b-0242ac110002,std_1593740352666_305,abf6-Xk7t
tch_20200703-010627_14,01395242-bcce-11ea-94cc-0242ac110002,std_1593740355181_314,sW9k-npfg
tch_20200702-230903_100,000f9fa2-bcce-11ea-94cc-0242ac110002,std_1593740353600_300,yw4f-zDs8
tch_20200703-010627_4,00d38bbc-bcce-11ea-94cc-0242ac110002,std_1593740354912_304,o2J9-c867
tch_20200703-010627_10,039b5e8c-bcce-11ea-94cc-0242ac110002,std_1593740359593_310,23b4-iKmP
tch_20200703-010627_6,03d92a9c-bcce-11ea-94cc-0242ac110002,std_1593740359972_306,gXh8-t34N
tch_20200703-010627_1,047bab9b-bcce-11ea-840b-0242ac110002,std_1593740361054_301,sP8P-AFv4
tch_20200703-010627_15,04c1dd1e-bcce-11ea-840b-0242ac110002,std_1593740361193_315,C696-aBn3
tch_20200703-010627_2,06dd6a2e-bcce-11ea-840b-0242ac110002,std_1593740365065_302,mqVM-QB8g
tch_20200703-010627_11,0742e2ab-bcce-11ea-94cc-0242ac110002,std_1593740365698_311,Q6Yt-9t7F
tch_20200703-010627_16,08538efe-bcce-11ea-94cc-0242ac110002,std_1593740367205_316,tZpe-fTHc
tch_20200703-010627_7,083754ee-bcce-11ea-94cc-0242ac110002,std_1593740367316_307,jwoX-xdsA
tch_20200703-010627_3,0ab350b9-bcce-11ea-840b-0242ac110002,std_1593740371488_303,UfeB-X7n7
tch_20200703-010627_17,0bec6d93-bcce-11ea-840b-0242ac110002,std_1593740373217_317,7uv9-Y8j4
tch_20200703-010627_13,0d8ed2a4-bcce-11ea-94cc-0242ac110002,std_1593740376280_313,omvw-gJwa
tch_20200703-010627_12,0b54c0f8-bcce-11ea-94cc-0242ac110002,std_1593740372548_312,8N94-oMq4
tch_20200703-010627_9,0d727156-bcce-11ea-840b-0242ac110002,std_1593740376095_309,uBuH-fsmf
tch_20200703-010627_5,1052fb9d-bcce-11ea-94cc-0242ac110002,std_1593740380880_305,abf6-Xk7t
tch_20200703-010627_18,0f8153f3-bcce-11ea-94cc-0242ac110002,std_1593740379230_318,NpsW-voH3
tch_20200703-010627_4,10f94dee-bcce-11ea-840b-0242ac110002,std_1593740382026_304,o2J9-c867
tch_20200703-010627_10,120f5201-bcce-11ea-840b-0242ac110002,std_1593740383845_310,23b4-iKmP
tch_20200703-010627_8,0ea5e82c-bcce-11ea-94cc-0242ac110002,std_1593740378084_308,GuHz-dfXd
tch_20200703-010627_14,10eb921f-bcce-11ea-840b-0242ac110002,std_1593740381926_314,sW9k-npfg
tch_20200703-010627_19,1317e7e3-bcce-11ea-94cc-0242ac110002,std_1593740385242_319,c8YL-iocx
tch_20200703-010627_6,13d56b86-bcce-11ea-94cc-0242ac110002,std_1593740386811_306,gXh8-t34N
