tchextid,stduuid,stdextid,classcode
tch_20200713-160744_44,b3021490-cb0e-11ea-af23-0242ac110002,std_1595307459278_244,6Gwq-ZngK
tch_20200713-160744_42,b30c26f2-cb0e-11ea-96b3-0242ac110002,std_1595307459341_242,qhB6-93ez
tch_20200713-160744_41,b07639a0-cb0e-11ea-af23-0242ac110002,std_1595307454988_241,D23X-GYUV
tch_20200713-160744_62,b1818ef6-cb0e-11ea-96b3-0242ac110002,std_1595307456352_262,r2a6-WCGq
tch_20200713-160744_56,b3d283cc-cb0e-11ea-af23-0242ac110002,std_1595307460632_256,V36W-4kb9
tch_20200713-160744_49,b279ab3b-cb0e-11ea-89f8-0242ac110002,std_1595307458366_249,YvUt-VcCe
tch_20200713-160744_63,b3dc20e1-cb0e-11ea-af23-0242ac110002,std_1595307460363_263,BmAa-9JBh
tch_20200713-160744_64,b63c30cc-cb0e-11ea-96b3-0242ac110002,std_1595307464376_264,2jpM-36o9
tch_20200713-160744_48,b3ea792a-cb0e-11ea-acee-0242ac110002,std_1595307460791_248,2qWH-7sta
tch_20200713-160744_57,b53b3be3-cb0e-11ea-96b3-0242ac110002,std_1595307463002_257,L7mr-kvdV
tch_20200713-160744_45,b82d0452-cb0e-11ea-89f8-0242ac110002,std_1595307467949_245,TBoz-9wcP
tch_20200713-160744_50,b76e484c-cb0e-11ea-89f8-0242ac110002,std_1595307466686_250,2h49-pLgt
tch_20200713-160744_52,b7bdc85d-cb0e-11ea-af23-0242ac110002,std_1595307467199_252,2zLJ-V8xh
tch_20200713-160744_51,b8792857-cb0e-11ea-acee-0242ac110002,std_1595307468437_251,28Bz-CPT6
tch_20200713-160744_65,b8a51abd-cb0e-11ea-acee-0242ac110002,std_1595307468384_265,dXqA-Vstd
tch_20200713-160744_59,bab228c8-cb0e-11ea-89f8-0242ac110002,std_1595307472172_259,LKPn-mqBt
tch_20200713-160744_66,bb0810ce-cb0e-11ea-af23-0242ac110002,std_1595307472401_266,msoL-NLET
tch_20200713-160744_58,b902cb80-cb0e-11ea-acee-0242ac110002,std_1595307469346_258,CRcA-o2Xm
tch_20200713-160744_47,b9d22961-cb0e-11ea-af23-0242ac110002,std_1595307470712_247,7fRc-9J3c
tch_20200713-160744_53,ba97c309-cb0e-11ea-af23-0242ac110002,std_1595307472000_253,tLXJ-uR8f
tch_20200713-160744_46,bbe92259-cb0e-11ea-96b3-0242ac110002,std_1595307474200_246,2Q9J-Z84u
tch_20200713-160744_54,bc53caa1-cb0e-11ea-acee-0242ac110002,std_1595307474888_254,8H9p-sTX8
tch_20200713-160744_55,bf06403a-cb0e-11ea-acee-0242ac110002,std_1595307479417_255,aKcA-DZtM
tch_20200713-160744_67,bd6b06d9-cb0e-11ea-af23-0242ac110002,std_1595307476408_267,H98X-yY8x
tch_20200713-160744_60,bd5dc138-cb0e-11ea-acee-0242ac110002,std_1595307476637_260,wpqD-sDLY
tch_20200713-160744_62,c203a252-cb0e-11ea-af23-0242ac110002,std_1595307484451_262,r2a6-WCGq
tch_20200713-160744_69,c236c04c-cb0e-11ea-96b3-0242ac110002,std_1595307484440_269,9dmb-2F3e
tch_20200713-160744_68,bfd1f578-cb0e-11ea-89f8-0242ac110002,std_1595307480424_268,E2sh-A6VW
tch_20200713-160744_61,bfaba88a-cb0e-11ea-acee-0242ac110002,std_1595307480514_261,cF7q-3n7v
tch_20200713-160744_63,c3c130af-cb0e-11ea-acee-0242ac110002,std_1595307487350_263,BmAa-9JBh
tch_20200713-160744_49,c371d861-cb0e-11ea-af23-0242ac110002,std_1595307486855_249,YvUt-VcCe
tch_20200713-160744_70,c4994158-cb0e-11ea-96b3-0242ac110002,std_1595307488449_270,uv6v-9fne
tch_20200713-160744_64,c4274534-cb0e-11ea-96b3-0242ac110002,std_1595307488033_264,2jpM-36o9
tch_20200713-160744_56,c361f9c5-cb0e-11ea-af23-0242ac110002,std_1595307486729_256,V36W-4kb9
tch_20200713-160744_57,c65325a4-cb0e-11ea-96b3-0242ac110002,std_1595307491677_257,L7mr-kvdV
tch_20200713-160744_71,c6fafec4-cb0e-11ea-96b3-0242ac110002,std_1595307492465_271,e7s4-2TUt
tch_20200713-160744_48,c5a8dcbc-cb0e-11ea-acee-0242ac110002,std_1595307490565_248,2qWH-7sta
tch_20200713-160744_50,c7705590-cb0e-11ea-89f8-0242ac110002,std_1595307493549_250,2h49-pLgt
tch_20200713-160744_52,c7dd4873-cb0e-11ea-acee-0242ac110002,std_1595307494258_252,2zLJ-V8xh
tch_20200713-160744_66,ca18e052-cb0e-11ea-96b3-0242ac110002,std_1595307498006_266,msoL-NLET
tch_20200713-160744_51,c963e8d2-cb0e-11ea-af23-0242ac110002,std_1595307496818_251,28Bz-CPT6
tch_20200713-160744_54,cc6393c1-cb0e-11ea-acee-0242ac110002,std_1595307501854_254,8H9p-sTX8
tch_20200713-160744_59,c9dc9b28-cb0e-11ea-af23-0242ac110002,std_1595307497578_259,LKPn-mqBt
tch_20200713-160744_65,c991aefd-cb0e-11ea-af23-0242ac110002,std_1595307497118_265,dXqA-Vstd
tch_20200713-160744_58,ca289838-cb0e-11ea-89f8-0242ac110002,std_1595307498114_258,CRcA-o2Xm
tch_20200713-160744_72,c963731c-cb0e-11ea-acee-0242ac110002,std_1595307496472_272,2648-cXzN
tch_20200713-160744_67,ce1da079-cb0e-11ea-af23-0242ac110002,std_1595307504760_267,H98X-yY8x
tch_20200713-160744_73,cbc9500b-cb0e-11ea-acee-0242ac110002,std_1595307500489_273,fQjL-8KsL
tch_20200713-160744_53,cb976a24-cb0e-11ea-96b3-0242ac110002,std_1595307500516_253,tLXJ-uR8f
tch_20200713-160744_62,cfc6bc07-cb0e-11ea-acee-0242ac110002,std_1595307507534_262,r2a6-WCGq
tch_20200713-160744_55,cdec56ea-cb0e-11ea-af23-0242ac110002,std_1595307504410_255,aKcA-DZtM
tch_20200713-160744_74,ce295f9b-cb0e-11ea-89f8-0242ac110002,std_1595307504505_274,R8Ft-6283
tch_20200713-160744_60,cf114f44-cb0e-11ea-96b3-0242ac110002,std_1595307506349_260,wpqD-sDLY
tch_20200713-160744_75,d09a1225-cb0e-11ea-96b3-0242ac110002,std_1595307508521_275,VCNJ-Bz2B
tch_20200713-160744_68,d0e26503-cb0e-11ea-af23-0242ac110002,std_1595307509392_268,E2sh-A6VW
tch_20200713-160744_69,d0c00fe1-cb0e-11ea-96b3-0242ac110002,std_1595307509163_269,9dmb-2F3e
tch_20200713-160744_61,d1c41310-cb0e-11ea-acee-0242ac110002,std_1595307510884_261,cF7q-3n7v
tch_20200713-160744_63,d42e5bba-cb0e-11ea-96b3-0242ac110002,std_1595307514913_263,BmAa-9JBh
tch_20200713-160744_76,d2f4ca8c-cb0e-11ea-acee-0242ac110002,std_1595307512537_276,HvqC-dgyQ
tch_20200713-160744_64,d4c19ae8-cb0e-11ea-89f8-0242ac110002,std_1595307515899_264,2jpM-36o9
tch_20200713-160744_70,d4311ae9-cb0e-11ea-96b3-0242ac110002,std_1595307514924_270,uv6v-9fne
tch_20200713-160744_57,d5084126-cb0e-11ea-96b3-0242ac110002,std_1595307516376_257,L7mr-kvdV
tch_20200713-160744_56,d504be9b-cb0e-11ea-96b3-0242ac110002,std_1595307516329_256,V36W-4kb9
tch_20200713-160744_77,d5566179-cb0e-11ea-af23-0242ac110002,std_1595307516545_277,vLJz-buNQ
tch_20200713-160744_78,d7bdebe5-cb0e-11ea-acee-0242ac110002,std_1595307520552_278,7jA4-Q9L8
tch_20200713-160744_71,d5f56060-cb0e-11ea-89f8-0242ac110002,std_1595307517893_271,e7s4-2TUt
tch_20200713-160744_58,db2cac98-cb0e-11ea-96b3-0242ac110002,std_1595307526659_258,CRcA-o2Xm
tch_20200713-160744_79,da265fe5-cb0e-11ea-89f8-0242ac110002,std_1595307524568_279,2Hzs-P2dN
tch_20200713-160744_72,db837ee1-cb0e-11ea-af23-0242ac110002,std_1595307527223_272,2648-cXzN
tch_20200713-160744_65,da821415-cb0e-11ea-96b3-0242ac110002,std_1595307525515_265,dXqA-Vstd
tch_20200713-160744_66,d9d3d2a9-cb0e-11ea-96b3-0242ac110002,std_1595307524400_266,msoL-NLET
tch_20200713-160744_59,da5167d5-cb0e-11ea-89f8-0242ac110002,std_1595307525174_259,LKPn-mqBt
tch_20200713-160744_73,dc766a67-cb0e-11ea-acee-0242ac110002,std_1595307528791_273,fQjL-8KsL
tch_20200713-160744_74,df72e1d8-cb0e-11ea-96b3-0242ac110002,std_1595307533815_274,R8Ft-6283
tch_20200713-160744_80,dc85109e-cb0e-11ea-acee-0242ac110002,std_1595307528584_280,c2o9-8xbZ
tch_20200713-160744_81,deebfe27-cb0e-11ea-96b3-0242ac110002,std_1595307532605_281,2u6u-YHX4
tch_20200713-160744_82,e1566ed5-cb0e-11ea-acee-0242ac110002,std_1595307536620_282,Bcp3-YJ4D
tch_20200713-160744_68,e0d6b72d-cb0e-11ea-acee-0242ac110002,std_1595307536121_268,E2sh-A6VW
tch_20200713-160744_69,e1a0e57d-cb0e-11ea-96b3-0242ac110002,std_1595307537495_269,9dmb-2F3e
tch_20200713-160744_62,dec11d5a-cb0e-11ea-89f8-0242ac110002,std_1595307532660_262,r2a6-WCGq
tch_20200713-160744_75,dfe8fc15-cb0e-11ea-af23-0242ac110002,std_1595307534604_275,VCNJ-Bz2B
tch_20200713-160744_63,e325feb3-cb0e-11ea-af23-0242ac110002,std_1595307540046_263,BmAa-9JBh
tch_20200713-160744_61,e2929835-cb0e-11ea-96b3-0242ac110002,std_1595307539084_261,cF7q-3n7v
tch_20200713-160744_76,e421ead2-cb0e-11ea-af23-0242ac110002,std_1595307541677_276,HvqC-dgyQ
tch_20200713-160744_70,e49cbfa3-cb0e-11ea-89f8-0242ac110002,std_1595307542471_270,uv6v-9fne
tch_20200713-160744_83,e3b7419f-cb0e-11ea-af23-0242ac110002,std_1595307540635_283,9uRq-f383
tch_20200713-160744_77,e5399c94-cb0e-11ea-af23-0242ac110002,std_1595307543526_277,vLJz-buNQ
tch_20200713-160744_84,e6181557-cb0e-11ea-89f8-0242ac110002,std_1595307544650_284,HY8W-gvat
tch_20200713-160744_64,e463fc5a-cb0e-11ea-96b3-0242ac110002,std_1595307542095_264,2jpM-36o9
tch_20200713-160744_78,e5d00fb9-cb0e-11ea-96b3-0242ac110002,std_1595307544472_278,7jA4-Q9L8
tch_20200713-160744_71,e68110a0-cb0e-11ea-acee-0242ac110002,std_1595307545632_271,e7s4-2TUt
tch_20200713-160744_85,e8898ae9-cb0e-11ea-96b3-0242ac110002,std_1595307548664_285,P3CX-KrHN
tch_20200713-160744_66,eb14f0b5-cb0e-11ea-af23-0242ac110002,std_1595307553339_266,msoL-NLET
tch_20200713-160744_86,eae8fe72-cb0e-11ea-af23-0242ac110002,std_1595307552678_286,UAzJ-Qs83
tch_20200713-160744_65,ea1bea76-cb0e-11ea-af23-0242ac110002,std_1595307551708_265,dXqA-Vstd
tch_20200713-160744_79,ea0d442b-cb0e-11ea-acee-0242ac110002,std_1595307551601_279,2Hzs-P2dN
tch_20200713-160744_72,ea12e9e8-cb0e-11ea-96b3-0242ac110002,std_1595307551640_272,2648-cXzN
tch_20200713-160744_74,edf0e722-cb0e-11ea-af23-0242ac110002,std_1595307558138_274,R8Ft-6283
tch_20200713-160744_73,ecea7405-cb0e-11ea-96b3-0242ac110002,std_1595307556428_273,fQjL-8KsL
tch_20200713-160744_81,ee923088-cb0e-11ea-89f8-0242ac110002,std_1595307559142_281,2u6u-YHX4
tch_20200713-160744_80,ee1dc35d-cb0e-11ea-acee-0242ac110002,std_1595307558450_280,c2o9-8xbZ
tch_20200713-160744_69,f01e4e2b-cb0e-11ea-89f8-0242ac110002,std_1595307561770_269,9dmb-2F3e
tch_20200713-160744_89,f210f6ec-cb0e-11ea-acee-0242ac110002,std_1595307564720_289,c6RV-7EGu
tch_20200713-160744_82,ef18c557-cb0e-11ea-acee-0242ac110002,std_1595307560079_282,Bcp3-YJ4D
tch_20200713-160744_87,ed548029-cb0e-11ea-acee-0242ac110002,std_1595307556692_287,8R72-C3kY
tch_20200713-160744_68,f0085569-cb0e-11ea-af23-0242ac110002,std_1595307561646_268,E2sh-A6VW
tch_20200713-160744_67,ef03b67e-cb0e-11ea-acee-0242ac110002,std_1595307559924_267,H98X-yY8x
tch_20200713-160744_88,efac2b56-cb0e-11ea-acee-0242ac110002,std_1595307560706_288,BTFi-6bCL
tch_20200713-160744_77,f436bc81-cb0e-11ea-89f8-0242ac110002,std_1595307568635_277,vLJz-buNQ
tch_20200713-160744_75,f1081254-cb0e-11ea-96b3-0242ac110002,std_1595307563323_275,VCNJ-Bz2B
tch_20200713-160744_90,f4728d58-cb0e-11ea-af23-0242ac110002,std_1595307568732_290,EbUN-tm2A
tch_20200713-160744_70,f3eedec9-cb0e-11ea-acee-0242ac110002,std_1595307568191_270,uv6v-9fne
tch_20200713-160744_83,f3f98cae-cb0e-11ea-96b3-0242ac110002,std_1595307568260_283,9uRq-f383
tch_20200713-160744_76,f31a9e32-cb0e-11ea-89f8-0242ac110002,std_1595307566786_276,HvqC-dgyQ
tch_20200713-160744_84,f50c0ec2-cb0e-11ea-af23-0242ac110002,std_1595307570028_284,HY8W-gvat
tch_20200713-160744_91,f6d9c955-cb0e-11ea-acee-0242ac110002,std_1595307572748_291,DnW9-Dcjd
tch_20200713-160744_85,f837ab53-cb0e-11ea-acee-0242ac110002,std_1595307575360_285,P3CX-KrHN
tch_20200713-160744_78,f66424a3-cb0e-11ea-acee-0242ac110002,std_1595307572312_278,7jA4-Q9L8
tch_20200713-160744_71,f665ab23-cb0e-11ea-af23-0242ac110002,std_1595307572331_271,e7s4-2TUt
tch_20200713-160744_92,f939d923-cb0e-11ea-96b3-0242ac110002,std_1595307576763_292,b39r-4c3P
tch_20200713-160744_86,f9abd59b-cb0e-11ea-af23-0242ac110002,std_1595307577838_286,UAzJ-Qs83
tch_20200713-160744_73,fc606d65-cb0e-11ea-af23-0242ac110002,std_1595307582359_273,fQjL-8KsL
tch_20200713-160744_74,fc129c04-cb0e-11ea-af23-0242ac110002,std_1595307581851_274,R8Ft-6283
tch_20200713-160744_93,fba4beb5-cb0e-11ea-acee-0242ac110002,std_1595307580780_293,xo8T-MrbM
tch_20200713-160744_72,fb8af5e3-cb0e-11ea-af23-0242ac110002,std_1595307580952_272,2648-cXzN
tch_20200713-160744_79,fa246103-cb0e-11ea-89f8-0242ac110002,std_1595307578617_279,2Hzs-P2dN
tch_20200713-160744_94,fe0d5ab0-cb0e-11ea-acee-0242ac110002,std_1595307584795_294,b23z-R4MW
tch_20200713-160744_81,fcb0b13b-cb0e-11ea-96b3-0242ac110002,std_1595307582900_281,2u6u-YHX4
tch_20200713-160744_82,ff68564a-cb0e-11ea-af23-0242ac110002,std_1595307587449_282,Bcp3-YJ4D
tch_20200713-160744_80,fdd2e950-cb0e-11ea-acee-0242ac110002,std_1595307584784_280,c2o9-8xbZ
tch_20200713-160744_89,ff2affb6-cb0e-11ea-af23-0242ac110002,std_1595307587054_289,c6RV-7EGu
tch_20200713-160744_87,ffa44e9d-cb0e-11ea-89f8-0242ac110002,std_1595307587827_287,8R72-C3kY
tch_20200713-160744_88,00b940f0-cb0f-11ea-89f8-0242ac110002,std_1595307589655_288,BTFi-6bCL
tch_20200713-160744_75,020325e3-cb0f-11ea-acee-0242ac110002,std_1595307591822_275,VCNJ-Bz2B
tch_20200713-160744_95,0068fdd2-cb0f-11ea-96b3-0242ac110002,std_1595307588811_295,F7rt-6UWP
tch_20200713-160744_77,01fff174-cb0f-11ea-acee-0242ac110002,std_1595307591800_277,vLJz-buNQ
tch_20200713-160744_83,038e5960-cb0f-11ea-acee-0242ac110002,std_1595307594409_283,9uRq-f383
tch_20200713-160744_90,02926d1a-cb0f-11ea-96b3-0242ac110002,std_1595307592742_290,EbUN-tm2A
tch_20200713-160744_91,0617eaa8-cb0f-11ea-af23-0242ac110002,std_1595307598628_291,DnW9-Dcjd
tch_20200713-160744_76,03c15019-cb0f-11ea-89f8-0242ac110002,std_1595307594731_276,HvqC-dgyQ
tch_20200713-160744_96,02d060c5-cb0f-11ea-96b3-0242ac110002,std_1595307592829_296,rjt3-7m7v
tch_20200713-160744_84,04caaa7b-cb0f-11ea-89f8-0242ac110002,std_1595307596450_284,HY8W-gvat
tch_20200713-160744_97,05464306-cb0f-11ea-af23-0242ac110002,std_1595307596842_297,nZ2o-EPhd
tch_20200713-160744_78,0718b8b7-cb0f-11ea-96b3-0242ac110002,std_1595307600311_278,7jA4-Q9L8
tch_20200713-160744_85,06aa671c-cb0f-11ea-af23-0242ac110002,std_1595307599623_285,P3CX-KrHN
tch_20200713-160744_92,089100f0-cb0f-11ea-acee-0242ac110002,std_1595307602795_292,b39r-4c3P
tch_20200713-160744_99,09fdd7c8-cb0f-11ea-af23-0242ac110002,std_1595307604873_299,GAxb-9m2s
tch_20200713-160744_98,079870a7-cb0f-11ea-96b3-0242ac110002,std_1595307600856_298,8XJj-7ege
tch_20200713-160744_100,0c66c1b0-cb0f-11ea-89f8-0242ac110002,std_1595307608887_300,D2mb-jfRG
tch_20200713-160744_86,0ac32369-cb0f-11ea-acee-0242ac110002,std_1595307606420_286,UAzJ-Qs83
tch_20200713-160744_79,0ce0d2ed-cb0f-11ea-96b3-0242ac110002,std_1595307610061_279,2Hzs-P2dN
tch_20200713-160744_93,0c4ef37b-cb0f-11ea-acee-0242ac110002,std_1595307609087_293,xo8T-MrbM
tch_20200713-160744_94,0d7412eb-cb0f-11ea-89f8-0242ac110002,std_1595307611009_294,b23z-R4MW
tch_20200713-160744_81,0e722127-cb0f-11ea-96b3-0242ac110002,std_1595307612659_281,2u6u-YHX4
tch_20200713-160744_82,0e97d1f7-cb0f-11ea-acee-0242ac110002,std_1595307612928_282,Bcp3-YJ4D
tch_20200713-160744_87,1081a0a9-cb0f-11ea-89f8-0242ac110002,std_1595307616114_287,8R72-C3kY
tch_20200715-172006_1,0ec8f3e5-cb0f-11ea-89f8-0242ac110002,std_1595307612901_301,z4oL-ZVLi
tch_20200713-160744_80,0eae4086-cb0f-11ea-af23-0242ac110002,std_1595307613077_280,c2o9-8xbZ
tch_20200713-160744_89,0f41f51c-cb0f-11ea-89f8-0242ac110002,std_1595307614003_289,c6RV-7EGu
tch_20200713-160744_95,11c03b93-cb0f-11ea-96b3-0242ac110002,std_1595307618224_295,F7rt-6UWP
tch_20200715-172006_2,11322bfb-cb0f-11ea-acee-0242ac110002,std_1595307616915_302,6X9s-9dso
tch_20200713-160744_91,13fbd3b8-cb0f-11ea-acee-0242ac110002,std_1595307621960_291,DnW9-Dcjd
tch_20200713-160744_83,13a108bc-cb0f-11ea-acee-0242ac110002,std_1595307621364_283,9uRq-f383
tch_20200713-160744_88,117ca24e-cb0f-11ea-89f8-0242ac110002,std_1595307617776_288,BTFi-6bCL
tch_20200713-160744_90,13b469b3-cb0f-11ea-96b3-0242ac110002,std_1595307621505_290,EbUN-tm2A
tch_20200715-172006_3,13948641-cb0f-11ea-96b3-0242ac110002,std_1595307620929_303,W7et-H4RG
tch_20200713-160744_97,151a1474-cb0f-11ea-af23-0242ac110002,std_1595307623836_297,nZ2o-EPhd
tch_20200713-160744_96,143c5eb0-cb0f-11ea-af23-0242ac110002,std_1595307622395_296,rjt3-7m7v
tch_20200715-172006_4,15f4e407-cb0f-11ea-96b3-0242ac110002,std_1595307624943_304,HuP3-y7b4
tch_20200713-160744_84,14e373c1-cb0f-11ea-af23-0242ac110002,std_1595307623477_284,HY8W-gvat
tch_20200715-172006_6,1ac5cd87-cb0f-11ea-89f8-0242ac110002,std_1595307633017_306,zZsb-3DZ6
tch_20200713-160744_92,18a05583-cb0f-11ea-acee-0242ac110002,std_1595307629717_292,b39r-4c3P
tch_20200713-160744_85,1770122d-cb0f-11ea-96b3-0242ac110002,std_1595307627742_285,P3CX-KrHN
tch_20200713-160744_100,1ad759ce-cb0f-11ea-af23-0242ac110002,std_1595307633468_300,D2mb-jfRG
tch_20200715-172006_5,185a9984-cb0f-11ea-acee-0242ac110002,std_1595307628959_305,7dUh-wDdz
tch_20200713-160744_98,19f955ab-cb0f-11ea-acee-0242ac110002,std_1595307632033_298,8XJj-7ege
tch_20200713-160744_99,194ac628-cb0f-11ea-af23-0242ac110002,std_1595307630877_299,GAxb-9m2s
tch_20200713-160744_94,1d1e62ec-cb0f-11ea-acee-0242ac110002,std_1595307637300_294,b23z-R4MW
tch_20200715-172006_7,1d26c77f-cb0f-11ea-acee-0242ac110002,std_1595307637029_307,NzVm-wsHq
tch_20200713-160744_86,1b14fe1d-cb0f-11ea-acee-0242ac110002,std_1595307633851_286,UAzJ-Qs83
tch_20200713-160744_93,1c90c8c3-cb0f-11ea-af23-0242ac110002,std_1595307636363_293,xo8T-MrbM
tch_20200713-160744_87,1dde577c-cb0f-11ea-af23-0242ac110002,std_1595307638531_287,8R72-C3kY
tch_20200715-172006_1,1f0fabd9-cb0f-11ea-acee-0242ac110002,std_1595307640544_301,z4oL-ZVLi
tch_20200713-160744_95,2018908f-cb0f-11ea-af23-0242ac110002,std_1595307642285_295,F7rt-6UWP
tch_20200713-160744_89,200be678-cb0f-11ea-89f8-0242ac110002,std_1595307642200_289,c6RV-7EGu
tch_20200715-172006_2,22c8e2d6-cb0f-11ea-af23-0242ac110002,std_1595307646783_302,6X9s-9dso
tch_20200715-172006_8,1f8aceee-cb0f-11ea-af23-0242ac110002,std_1595307641042_308,RduP-Rhbp
tch_20200713-160744_91,2305ecaa-cb0f-11ea-96b3-0242ac110002,std_1595307647193_291,DnW9-Dcjd
tch_20200713-160744_90,245e29a5-cb0f-11ea-96b3-0242ac110002,std_1595307649451_290,EbUN-tm2A
tch_20200713-160744_88,239c5f9d-cb0f-11ea-acee-0242ac110002,std_1595307648188_288,BTFi-6bCL
tch_20200715-172006_3,2472e9f5-cb0f-11ea-af23-0242ac110002,std_1595307649590_303,W7et-H4RG
tch_20200715-172006_9,21f12153-cb0f-11ea-89f8-0242ac110002,std_1595307645054_309,HZUW-z9Gh
tch_20200713-160744_96,24dd43d2-cb0f-11ea-96b3-0242ac110002,std_1595307650259_296,rjt3-7m7v
tch_20200715-172006_10,24594789-cb0f-11ea-96b3-0242ac110002,std_1595307649065_310,2EUs-AB93
tch_20200715-172006_4,25aa0a3b-cb0f-11ea-96b3-0242ac110002,std_1595307651645_304,HuP3-y7b4
tch_20200713-160744_97,24a9d868-cb0f-11ea-96b3-0242ac110002,std_1595307649951_297,nZ2o-EPhd
tch_20200715-172006_11,26bcd9d7-cb0f-11ea-af23-0242ac110002,std_1595307653075_311,n9n8-7Jr7
tch_20200715-172006_5,2a2335c3-cb0f-11ea-af23-0242ac110002,std_1595307659118_305,7dUh-wDdz
tch_20200713-160744_100,2945f5ff-cb0f-11ea-96b3-0242ac110002,std_1595307657695_300,D2mb-jfRG
tch_20200713-160744_92,28b6ae24-cb0f-11ea-af23-0242ac110002,std_1595307656721_292,b39r-4c3P
tch_20200715-172006_6,285ef156-cb0f-11ea-96b3-0242ac110002,std_1595307656154_306,zZsb-3DZ6
tch_20200715-172006_12,291a9feb-cb0f-11ea-acee-0242ac110002,std_1595307657088_312,qHC9-oB2F
tch_20200713-160744_94,2c61668c-cb0f-11ea-89f8-0242ac110002,std_1595307662897_294,b23z-R4MW
tch_20200713-160744_99,2b1d4dea-cb0f-11ea-af23-0242ac110002,std_1595307660761_299,GAxb-9m2s
tch_20200713-160744_98,2a520e33-cb0f-11ea-af23-0242ac110002,std_1595307659437_298,8XJj-7ege
tch_20200715-172006_13,2b878171-cb0f-11ea-acee-0242ac110002,std_1595307661100_313,3u7J-K8Q8
tch_20200715-172006_7,2d13c60f-cb0f-11ea-89f8-0242ac110002,std_1595307664060_307,NzVm-wsHq
tch_20200715-172006_1,2f12cac5-cb0f-11ea-96b3-0242ac110002,std_1595307667363_301,z4oL-ZVLi
tch_20200713-160744_93,2df10712-cb0f-11ea-acee-0242ac110002,std_1595307665499_293,xo8T-MrbM
tch_20200715-172006_14,2de2af00-cb0f-11ea-acee-0242ac110002,std_1595307665112_314,397y-cWb3
tch_20200715-172006_2,309c2a1e-cb0f-11ea-89f8-0242ac110002,std_1595307669982_302,6X9s-9dso
tch_20200715-172006_8,3120c3b8-cb0f-11ea-89f8-0242ac110002,std_1595307670845_308,RduP-Rhbp
tch_20200713-160744_95,3006ee70-cb0f-11ea-96b3-0242ac110002,std_1595307669011_295,F7rt-6UWP
tch_20200715-172006_15,3048d95e-cb0f-11ea-acee-0242ac110002,std_1595307669123_315,2sPs-K293
tch_20200713-160744_96,33bd4031-cb0f-11ea-af23-0242ac110002,std_1595307675242_296,rjt3-7m7v
tch_20200715-172006_16,32ad7dc6-cb0f-11ea-acee-0242ac110002,std_1595307673136_316,2JhZ-P8P4
tch_20200715-172006_17,35172b28-cb0f-11ea-89f8-0242ac110002,std_1595307677147_317,ZDn7-n9xg
tch_20200715-172006_9,33330119-cb0f-11ea-af23-0242ac110002,std_1595307674326_309,HZUW-z9Gh
tch_20200715-172006_3,32e2e55b-cb0f-11ea-89f8-0242ac110002,std_1595307673805_303,W7et-H4RG
tch_20200715-172006_11,3728304e-cb0f-11ea-89f8-0242ac110002,std_1595307680963_311,n9n8-7Jr7
tch_20200715-172006_18,377c441b-cb0f-11ea-96b3-0242ac110002,std_1595307681160_318,Fyw7-w6Uf
tch_20200713-160744_100,38ab757d-cb0f-11ea-acee-0242ac110002,std_1595307683466_300,D2mb-jfRG
tch_20200715-172006_10,348e7330-cb0f-11ea-acee-0242ac110002,std_1595307676597_310,2EUs-AB93
tch_20200715-172006_5,38386801-cb0f-11ea-af23-0242ac110002,std_1595307682765_305,7dUh-wDdz
tch_20200713-160744_97,36a6a42a-cb0f-11ea-af23-0242ac110002,std_1595307680115_297,nZ2o-EPhd
tch_20200715-172006_4,35490fe8-cb0f-11ea-89f8-0242ac110002,std_1595307677832_304,HuP3-y7b4
tch_20200715-172006_12,3a7e39a5-cb0f-11ea-96b3-0242ac110002,std_1595307686555_312,qHC9-oB2F
tch_20200715-172006_6,39293034-cb0f-11ea-96b3-0242ac110002,std_1595307684335_306,zZsb-3DZ6
tch_20200715-172006_19,39db692b-cb0f-11ea-acee-0242ac110002,std_1595307685172_319,JF89-W8X6
tch_20200715-172006_1,3e131ff1-cb0f-11ea-af23-0242ac110002,std_1595307692575_301,z4oL-ZVLi
tch_20200713-160744_99,3b3b9636-cb0f-11ea-acee-0242ac110002,std_1595307687811_299,GAxb-9m2s
tch_20200713-160744_98,3bc3b1de-cb0f-11ea-96b3-0242ac110002,std_1595307688726_298,8XJj-7ege
tch_20200715-172006_13,3cee280b-cb0f-11ea-96b3-0242ac110002,std_1595307690682_313,3u7J-K8Q8
tch_20200715-172006_21,3ea48ada-cb0f-11ea-89f8-0242ac110002,std_1595307693196_321,Tydv-23V4
tch_20200715-172006_20,3c4034a5-cb0f-11ea-acee-0242ac110002,std_1595307689183_320,4a3N-894f
tch_20200715-172006_7,3da283c7-cb0f-11ea-acee-0242ac110002,std_1595307691838_307,NzVm-wsHq
tch_20200715-172006_2,3fa09dfc-cb0f-11ea-96b3-0242ac110002,std_1595307695205_302,6X9s-9dso
tch_20200715-172006_14,3f402dfc-cb0f-11ea-96b3-0242ac110002,std_1595307694499_314,397y-cWb3
tch_20200715-172006_8,40548465-cb0f-11ea-acee-0242ac110002,std_1595307696363_308,RduP-Rhbp
tch_20200715-172006_23,4378a77d-cb0f-11ea-89f8-0242ac110002,std_1595307701220_323,DCho-LMc7
tch_20200715-172006_9,4369659c-cb0f-11ea-acee-0242ac110002,std_1595307701496_309,HZUW-z9Gh
