stdextid,grpid,tchextid
std_1594055848926_45,afd9ac14-77cc-4931-85bf-3f99c76f49d1,tch_20200706-220859_45
std_1594055314130_41,d1b3c454-dfaa-4470-aa88-3bf6683737ed,tch_20200706-220859_41
std_1594055680831_43,3f9893fb-6880-4b51-ada7-37b6f828ec8a,tch_20200706-220859_43
std_1594055341205_42,7cd0afcc-3f48-439d-a4af-7b5b4cde9a8a,tch_20200706-220859_42
std_1594055870854_46,ce7fa2f1-617c-4104-891c-f9eef4ef2cae,tch_20200706-220859_46
std_1594055545999_44,a771fe74-30d2-4415-bf99-718ea8fbad37,tch_20200706-220859_44
std_1594055714803_45,9d32021d-f447-49f1-91ef-3ba39d1d0ee5,tch_20200706-220859_45
std_1594055535397_43,8170efe1-6a7e-41f5-9436-e46daa7ddcc0,tch_20200706-220859_43
std_1594055737581_46,7e0ffdd1-bba9-416e-96e3-18a20bec8cbd,tch_20200706-220859_46
std_1594055415004_44,e91275b9-9a0e-46dc-a260-9baa0db17dc3,tch_20200706-220859_44
std_1594055918906_47,6ae1c76e-8239-4778-9375-bc902919c257,tch_20200706-220859_47
std_1594055585000_45,6045488c-40da-4c47-8469-408d34b0c425,tch_20200706-220859_45
std_1594055936430_48,32570387-53a9-472e-94e7-43bddde43345,tch_20200706-220859_48
std_1594055397393_43,9635e991-0794-41a1-8f8c-943fd4839e06,tch_20200706-220859_43
std_1594055603945_46,893b4e81-b317-4b3f-8c75-6df734fa128b,tch_20200706-220859_46
std_1594055451491_45,bd50a35b-661e-46db-81c9-53eb271d6558,tch_20200706-220859_45
std_1594055783180_47,362f589b-3c2a-41d3-a5d5-6408c7662e0d,tch_20200706-220859_47
std_1594055801354_48,cac7cc7c-250e-4afc-92d6-8f4a174f78a5,tch_20200706-220859_48
std_1594055475554_46,9808e883-e3ae-401e-bf69-723bf2fa8937,tch_20200706-220859_46
std_1594055642473_47,23c4520f-afd9-4c68-a238-29591e2b3b91,tch_20200706-220859_47
std_1594055986189_49,53cbd67d-3108-4a5b-a3e9-36f8869c2ec3,tch_20200706-220859_49
std_1594055669365_48,09240f7d-d4be-4deb-b76c-2f1305d6a7d4,tch_20200706-220859_48
std_1594056016492_50,a7e3e7fb-6fa4-4587-81af-106d4b2c69af,tch_20200706-220859_50
std_1594056023090_51,b5415881-8675-4770-997b-699561dea6cc,tch_20200706-220859_51
std_1594055513026_47,37db8580-41b1-466c-8900-116b7389d318,tch_20200706-220859_47
std_1594055857784_49,daf8c80b-8e44-4170-a82a-8127532b12f0,tch_20200706-220859_49
std_1594056040642_52,fbf41996-c9fa-4b69-94dd-465caa46013a,tch_20200706-220859_52
std_1594055543162_48,7cac2312-f36e-4218-8c51-68a2614a2d70,tch_20200706-220859_48
std_1594055898317_51,3544454a-562e-4742-82a3-9111faffcdd7,tch_20200706-220859_51
std_1594055884877_50,03ceca35-2146-4f60-9bd1-379c16736eaa,tch_20200706-220859_50
std_1594055724872_49,d389a910-edf2-4197-b866-5409a6fe9b41,tch_20200706-220859_49
std_1594055910912_52,af542c05-3244-4278-8601-ae0779f25f0d,tch_20200706-220859_52
std_1594055748671_50,9b981e58-2624-4d39-b8de-159d9c97cf9d,tch_20200706-220859_50
std_1594055768085_51,1f7f0004-25d6-4779-a4a8-ca7b32ef1813,tch_20200706-220859_51
std_1594056105766_53,11c5e453-81bd-4b9c-971f-7890d09e75b1,tch_20200706-220859_53
std_1594055586807_49,d5051d73-ed42-40a8-b2fc-32ec0e20404d,tch_20200706-220859_49
std_1594055779847_52,cea359ce-8620-4cfb-8f57-46b3e3f460e3,tch_20200706-220859_52
std_1594055615747_50,3af6e781-0cab-489f-80d5-2246c2f863b0,tch_20200706-220859_50
std_1594056126468_54,9a3c20cb-ef9c-436e-ab53-4b894940c263,tch_20200706-220859_54
std_1594055635348_51,df4d100b-8edd-4cc8-92ed-a7b363e3faf7,tch_20200706-220859_51
std_1594055976734_53,64029c09-a728-484e-8f6e-6c0a2c561b56,tch_20200706-220859_53
std_1594055647677_52,46de3efa-f4ce-479d-9053-9dd79a14faa9,tch_20200706-220859_52
std_1594056164214_55,096ddb9d-3845-4521-98f6-b583ee861f8d,tch_20200706-220859_55
std_1594055989504_54,a10c5741-1eb7-4878-8ada-f0fe8e381230,tch_20200706-220859_54
std_1594055837448_53,34a97791-c94f-4e6d-ae15-29043cdeb494,tch_20200706-220859_53
std_1594056191749_56,4b94bf44-7c9f-441c-9845-170c93e1c454,tch_20200706-220859_56
std_1594056208891_57,d82ce3e1-77d2-42d5-b4d2-c41e031c4c2f,tch_20200706-220859_57
std_1594056030529_55,ca2d23d7-370c-4676-9c20-60f525bb30dd,tch_20200706-220859_55
std_1594055852645_54,96baa090-eb55-4af2-8072-1e096eecd192,tch_20200706-220859_54
std_1594055695890_53,2eaff2e1-457b-4b6a-bcd1-447e5d0332fa,tch_20200706-220859_53
std_1594056233744_59,6e1bb1c8-92ec-418a-9889-7da5333ef4b0,tch_20200706-220859_59
std_1594056054008_56,9cda7f81-0e7c-42f1-b275-318ba2159282,tch_20200706-220859_56
std_1594056075389_57,4c5c03b7-138e-4505-975f-08c3a5379759,tch_20200706-220859_57
std_1594055897488_55,6e24b24d-6238-49f7-94c9-690ea4cf184a,tch_20200706-220859_55
std_1594055717844_54,a1e4b555-5a6f-49aa-bb15-af5e71ae0506,tch_20200706-220859_54
std_1594056107200_59,dd116845-5c8e-4dc4-9c43-4e7b58206973,tch_20200706-220859_59
std_1594055919233_56,68c7cd7b-94b7-4b81-ae8a-1e2a73d865e4,tch_20200706-220859_56
std_1594056259365_58,5f4263ba-c999-4bbb-a1de-ab630bd83564,tch_20200706-220859_58
std_1594055940603_57,a362f126-2d02-417a-bfd2-9c040f1fedf5,tch_20200706-220859_57
std_1594055769461_55,5e892810-10b7-4b58-9e19-f1333b1e1d95,tch_20200706-220859_55
std_1594055975436_59,b21868d6-46c7-4958-992c-cde26bac400c,tch_20200706-220859_59
std_1594056309375_61,af6eb5a8-c1c9-470c-8c63-130047957226,tch_20200706-220859_61
std_1594056313441_60,16e0e246-146c-4a60-aa1c-907cea01b968,tch_20200706-220859_60
std_1594055781975_56,86481152-f81c-4f18-ab1c-b5bdb2a3f693,tch_20200706-220859_56
std_1594056129277_58,5decf175-11fc-4e5a-8f40-1fe1f2c7836a,tch_20200706-220859_58
std_1594055811677_57,c4beafd2-8eff-41d5-be7a-949a018294d0,tch_20200706-220859_57
std_1594055855038_59,61ebe72c-84a9-4a57-b5fc-2ba387bb2fc5,tch_20200706-220859_59
std_1594056170920_60,7eda7d72-d8f8-4aa0-82b6-318de2778d8c,tch_20200706-220859_60
std_1594056173688_61,8d46c3d0-8fce-40a8-ba1a-9c11aaf3e253,tch_20200706-220859_61
std_1594055992791_58,e1971b2c-8af2-4367-ae02-01d51a98fd13,tch_20200706-220859_58
std_1594056376271_63,85e34b0a-c164-45d4-a59d-cb4618c66caf,tch_20200706-220859_63
std_1594056373831_62,f931c3d5-a1ae-4d59-a4a6-fc2fcb883f9a,tch_20200706-220859_62
std_1594056039076_60,873bb403-7cef-4079-961a-18f057416228,tch_20200706-220859_60
std_1594056043445_61,122d23d0-0246-49b9-b608-a9a9f7ba6562,tch_20200706-220859_61
std_1594055852614_58,99f9f247-82e7-416e-817f-6d1f4a7ea4f4,tch_20200706-220859_58
std_1594056241316_63,cc3a452b-7bc9-4b4f-9167-411a7fc0948e,tch_20200706-220859_63
std_1594056240087_62,48ec723c-8bb1-4fc2-8bda-2eb906545844,tch_20200706-220859_62
std_1594055902704_60,b3347680-d780-46f0-857a-0730fd9b5d6d,tch_20200706-220859_60
std_1594056424968_64,9fc48574-b3ea-4b45-8317-3d10b5d7b169,tch_20200706-220859_64
std_1594055922242_61,a873d106-a406-419a-aeb5-4a80fea47d99,tch_20200706-220859_61
std_1594056450237_65,a81473b9-e0da-4bc3-9cfc-b6033a2b4a83,tch_20200706-220859_65
std_1594056105675_62,ba60cd7a-92bd-4200-b727-2cdaed395dac,tch_20200706-220859_62
std_1594056292780_64,2927a0c9-8ca4-4e3b-84fc-cd7e91bad885,tch_20200706-220859_64
std_1594056111298_63,0578718c-ca6f-43b0-a92c-7b02990d13e0,tch_20200706-220859_63
std_1594056317520_65,7a9c1250-f097-4645-b5d9-75c71fde9c38,tch_20200706-220859_65
std_1594056158008_64,549c5e51-6dc0-4e75-8715-58ab3093c1a9,tch_20200706-220859_64
std_1594055962345_62,24ae4fdc-b68f-4641-8d37-f7dc53bb5dcc,tch_20200706-220859_62
std_1594056492464_66,3fe14862-7a26-4f13-bd0e-321c3450eeb7,tch_20200706-220859_66
std_1594055980362_63,65521596-39fe-4129-a5ee-6b537159cfc5,tch_20200706-220859_63
std_1594056183396_65,4361c0b5-839c-4fbe-a69e-b3ee9482a9a1,tch_20200706-220859_65
std_1594056025497_64,7bef16a1-6d5b-4d98-a4b2-e2c7a9f01d70,tch_20200706-220859_64
std_1594056526178_67,59b9f69a-c06e-4b0c-8cd2-032c6328a953,tch_20200706-220859_67
std_1594056356410_66,7a229512-ca74-4459-a8c8-4a03f0cfcf51,tch_20200706-220859_66
std_1594056544833_68,e8a6f213-2f2d-45b9-a804-aed0ed11b65e,tch_20200706-220859_68
std_1594056054698_65,21908c9d-cadb-48f6-9233-d69e988c09ed,tch_20200706-220859_65
std_1594056390031_67,e605747f-7253-419c-8c00-cea9789ff7a4,tch_20200706-220859_67
std_1594056215127_66,66971f2a-90e5-458a-a175-6c4b76ddafc1,tch_20200706-220859_66
std_1594056407476_68,204d40b7-e65f-46d0-9d08-30865ffc829e,tch_20200706-220859_68
std_1594056581924_69,c106b13e-4716-4b8f-9693-39c2d815d76a,tch_20200706-220859_69
std_1594056591754_70,7ff18fcc-947f-437f-8c4e-4d1cd881462b,tch_20200706-220859_70
std_1594056252735_67,ef19ef23-068b-4797-9f32-d4cd75685208,tch_20200706-220859_67
std_1594056080837_66,a35ba108-b1ed-48a8-81b2-b356cffa8c6b,tch_20200706-220859_66
std_1594056444398_69,f6d0922b-b0d5-4c06-9715-c938cb1dbfa1,tch_20200706-220859_69
std_1594056272388_68,cbd3a449-b86b-4840-b008-31021837eed4,tch_20200706-220859_68
std_1594056634542_71,bdc35402-200f-4d26-b0fd-1a08463018ec,tch_20200706-220859_71
std_1594056118964_67,062765a9-dca7-4120-bfaa-22cb88a0921c,tch_20200706-220859_67
std_1594056648268_72,b0fb4dce-b1b7-46cf-a8e0-a36474e66093,tch_20200706-220859_72
std_1594056452944_70,2408707d-f2cf-4de9-9760-508e20a6a3e5,tch_20200706-220859_70
std_1594056139662_68,8cea5778-9fea-41c0-885e-53d29f451b74,tch_20200706-220859_68
std_1594056305017_69,e149208c-5665-464b-8fac-7654710d4c82,tch_20200706-220859_69
std_1594056507818_71,566065c5-494e-4795-a1f0-a4113f254c39,tch_20200706-220859_71
std_1594056512644_72,3d935a76-359b-40c5-9591-e94470fcac13,tch_20200706-220859_72
std_1594056317670_70,5599596d-e77f-4a7c-b334-a9aabc4d9f25,tch_20200706-220859_70
std_1594056167932_69,b9cb8683-26bb-4b8b-ab5a-c3734ea47a77,tch_20200706-220859_69
std_1594056689429_73,90f99453-b781-4d65-bfe5-2aa04df09fea,tch_20200706-220859_73
std_1594056374117_71,5c9e2ba6-ddd8-4ead-aeb9-f849e76f97f2,tch_20200706-220859_71
std_1594056708163_74,1ee7b792-58e9-4138-81fa-fae80a6c6638,tch_20200706-220859_74
std_1594056192003_70,84587813-7b59-44e2-9ecc-6cec3388eeb0,tch_20200706-220859_70
std_1594056380278_72,e3d07d4f-846d-4526-9d33-8632082ee4fe,tch_20200706-220859_72
std_1594056564088_73,3450cc7e-7890-48ee-97b2-8a46642e694e,tch_20200706-220859_73
std_1594056736936_75,84adcbf2-8061-46f3-ac10-b1276678c8dc,tch_20200706-220859_75
std_1594056238926_71,add76902-ab26-44ca-abe7-09d0159980ac,tch_20200706-220859_71
std_1594056577836_74,a06f0c55-16b0-49db-89f2-6d96cd8ed5d8,tch_20200706-220859_74
std_1594056253121_72,1c2a26ef-0ff3-409d-b01a-13c04097e588,tch_20200706-220859_72
std_1594056424864_73,eef8ac31-eb0e-41cc-a8c6-f92a44f0fc8c,tch_20200706-220859_73
std_1594056598241_75,09ce0d54-14a6-48ae-90ef-83d7c42801ee,tch_20200706-220859_75
std_1594056803478_77,708dc105-0d4f-43f0-bf98-53a2c5c98f51,tch_20200706-220859_77
std_1594056443714_74,d6ce1f2e-74f5-49fd-9bf8-ce9cc0035b8a,tch_20200706-220859_74
std_1594056788901_76,9ad8a74a-3c96-4839-8a93-5462c8de043d,tch_20200706-220859_76
std_1594056295071_73,b6c91c2f-1fb1-45d8-b25c-e5bf3b66828d,tch_20200706-220859_73
std_1594056465903_75,e86e68c7-02f4-4a9f-8c92-3c0eb2c6a08d,tch_20200706-220859_75
std_1594056305115_74,e8d2e8fd-e1d5-422b-9703-4a6113e642d9,tch_20200706-220859_74
std_1594056670566_77,0bb7cb3d-d170-4cfe-a6f3-d6485e8ab8ad,tch_20200706-220859_77
std_1594056656394_76,55f9db65-3d14-4777-bce5-d5e454c1eced,tch_20200706-220859_76
std_1594056839237_78,d2057e8c-eb97-439c-a076-2fbb2426657c,tch_20200706-220859_78
std_1594056337940_75,08eecfc2-0ff2-46b0-8a97-66ed8efc174e,tch_20200706-220859_75
std_1594056869913_79,3f739cd3-fd0a-4d43-a23b-309e8202664c,tch_20200706-220859_79
std_1594056539756_77,a0e91db4-14b5-4c51-9972-ba8d4cfec203,tch_20200706-220859_77
std_1594056711016_78,919bb640-0a61-42e9-8e93-fc0112e0dd8a,tch_20200706-220859_78
std_1594056522922_76,8c99ff2c-c154-4ed1-ad55-eecce0702140,tch_20200706-220859_76
std_1594056901620_80,3d8a4d46-f036-4dfb-b6b5-1cee8d5b41c2,tch_20200706-220859_80
std_1594056740797_79,3b7818da-acab-49b7-bd1b-fc93c4ff8f21,tch_20200706-220859_79
std_1594056406212_77,e8142477-3af8-4f41-87c8-862768ba7425,tch_20200706-220859_77
std_1594056578436_78,da1709e3-1bdb-4309-8c3a-8de8cbd5d04f,tch_20200706-220859_78
std_1594056387849_76,9da755b0-2999-47e8-a91d-d51929395110,tch_20200706-220859_76
std_1594056602512_79,ef607073-b015-4c95-8940-f62795c5f32d,tch_20200706-220859_79
std_1594056766428_80,f14913d8-d3ea-4095-a61e-70c7f59342ca,tch_20200706-220859_80
std_1594056940169_81,c08807e7-6fa4-4d93-b509-802002d75270,tch_20200706-220859_81
std_1594056438832_78,d8a02b60-8090-4570-a45f-e8725bcd413b,tch_20200706-220859_78
std_1594056955987_82,95b4ea43-7b49-4ac1-9c68-709f7790fea4,tch_20200706-220859_82
std_1594056636764_80,ee99f224-8730-4503-bfe4-63f2b0251daf,tch_20200706-220859_80
std_1594056463858_79,ae0925f0-3189-4d9f-aadf-d10f423a5707,tch_20200706-220859_79
std_1594056797793_81,3d2d3cb8-dd26-4d0b-9d59-ecbd2e5b901e,tch_20200706-220859_81
std_1594056817203_82,4928acc0-60a6-4c75-a643-cc1b8da22d86,tch_20200706-220859_82
std_1594057003174_83,9c86cb58-ec50-4bf8-971e-5d3b915dc808,tch_20200706-220859_83
std_1594056657808_81,3649490c-035d-4f6e-a227-cac304fd8111,tch_20200706-220859_81
std_1594056495348_80,fc9512af-d45e-4904-bc85-b8fef551d416,tch_20200706-220859_80
std_1594057032573_84,20668f6a-235f-4339-8e62-2e0685f2b959,tch_20200706-220859_84
std_1594056679787_82,bc262f04-b674-43f1-87d9-31cdd9afd5df,tch_20200706-220859_82
std_1594056874094_83,b1b42dc0-ed9a-4e23-bcbf-0515e806e06e,tch_20200706-220859_83
std_1594056524743_81,b04a3f14-ffcb-46a3-b970-c55f591bde93,tch_20200706-220859_81
std_1594057059073_85,29b2d96f-e9b0-4b01-85e2-0e09b54b91ae,tch_20200706-220859_85
std_1594056544026_82,5029bd3b-c074-47db-9610-717d71a57851,tch_20200706-220859_82
std_1594056894414_84,bc31b192-9cc0-42a7-bc90-2f5260f3009d,tch_20200706-220859_84
std_1594056735721_83,fe8ee83f-ae1c-42e8-ae55-cdd50a7af21e,tch_20200706-220859_83
std_1594057087012_86,472d7d01-815c-43b5-a263-f7bbe653ce46,tch_20200706-220859_86
std_1594056934977_85,4e68aebf-683d-4ba9-99be-c99ba4a7f34a,tch_20200706-220859_85
std_1594057099640_87,883cccfe-ca3b-4233-bfc7-a4b1a1fef9c0,tch_20200706-220859_87
std_1594056600598_83,fa3f6933-d7c2-4a1b-bb3d-565e7dd6fd10,tch_20200706-220859_83
std_1594056752766_84,20384ad0-ac79-4490-a2cb-e0d74b1cfa9e,tch_20200706-220859_84
std_1594056951839_86,eaab7d1e-fc5e-43c8-9ac5-1c4a2010bc7e,tch_20200706-220859_86
std_1594057126660_88,d2b4da75-4966-42ab-88ec-4a043c67be6d,tch_20200706-220859_88
std_1594056811052_85,1d7e8a51-2e08-4f63-be2b-e024133991d6,tch_20200706-220859_85
std_1594056972093_87,a740711a-348a-4fe6-925e-478c9b08855f,tch_20200706-220859_87
std_1594056618583_84,f5e147cc-0d6d-4b18-af61-1e212d695a45,tch_20200706-220859_84
std_1594056816717_86,3c25c38b-d85d-4fa8-ace1-6273f419aa84,tch_20200706-220859_86
std_1594056995066_88,95406d41-9efd-4ff9-b1b5-572a9c34e89e,tch_20200706-220859_88
std_1594056678028_85,87b49c79-5ce2-4863-aebc-c96574392d1f,tch_20200706-220859_85
std_1594056845475_87,8d3e92b1-5207-4cc4-a4cb-4fa446f58468,tch_20200706-220859_87
std_1594057191078_89,28c0230b-cd8e-47c8-ac48-e6bef0a3379d,tch_20200706-220859_89
std_1594056682977_86,b1333edf-31f7-4c9a-ba6a-0429ac48ca04,tch_20200706-220859_86
std_1594056866876_88,0a265f04-f1ff-44eb-86a8-aae79ad946d7,tch_20200706-220859_88
std_1594057204483_90,100e3595-0819-4f77-9dd4-e89a50793235,tch_20200706-220859_90
std_1594056706340_87,e922bf85-fce9-4f60-81b2-0527483ce709,tch_20200706-220859_87
std_1594057065693_89,e90176e3-5886-4991-bb03-ea9e16715d19,tch_20200706-220859_89
std_1594056728190_88,ad3933dc-28c3-4929-9367-b2245448073c,tch_20200706-220859_88
std_1594057247849_91,6a3dd64a-3c65-4ccc-b18c-f86227c27fb9,tch_20200706-220859_91
std_1594057076947_90,3664b799-4929-4cef-bf33-8d0eca2e00da,tch_20200706-220859_90
std_1594056929438_89,80c45fcc-71b2-4fe8-b3bd-16fd7b449267,tch_20200706-220859_89
std_1594057118548_91,9aa8e48f-8a12-4f0c-a89a-f3139c92918f,tch_20200706-220859_91
std_1594057286339_92,71503a76-0b00-4ea2-94a3-de11b4b5bb01,tch_20200706-220859_92
std_1594056942888_90,4d03fd89-4fa3-4a39-86f7-726380645630,tch_20200706-220859_90
std_1594057293472_93,d3ede79e-c0e1-4939-9c57-2d97ed4c9e74,tch_20200706-220859_93
std_1594056803748_89,093ee99c-74fe-437d-8a7f-3c038bdda32f,tch_20200706-220859_89
std_1594057147782_92,71123ed1-e492-4dfb-819f-8606c3fc3e7a,tch_20200706-220859_92
std_1594056985302_91,b73bfbbc-c681-4150-b97f-5121cb2d5b22,tch_20200706-220859_91
std_1594056818252_90,025db74e-8817-47f6-87cc-063f286b74db,tch_20200706-220859_90
std_1594057165187_93,9302784d-4bad-487d-9b08-ba0774d004e3,tch_20200706-220859_93
std_1594057347475_94,32485c40-81e3-46c9-8d72-dd3a0296c09f,tch_20200706-220859_94
std_1594057012042_92,d1f272f3-ba8b-4218-b8ee-9cae5afdcfe8,tch_20200706-220859_92
std_1594056841042_91,07096ff0-5242-4be1-bc23-bffa4db76da6,tch_20200706-220859_91
std_1594057026386_93,c6e3d10f-3256-4d6e-a971-0832086aa9ea,tch_20200706-220859_93
std_1594057368978_95,487dc6dc-2d06-4683-a96c-de9e2287eb77,tch_20200706-220859_95
std_1594057380647_96,4e3a595d-6c0c-4372-a22f-ae946034e872,tch_20200706-220859_96
std_1594057214286_94,b7b354c8-a0ff-4535-b39a-b32653c827e6,tch_20200706-220859_94
std_1594056882905_92,13c96c14-087f-4a41-b672-892df7aee7a8,tch_20200706-220859_92
std_1594056888248_93,31e61161-8dcb-4f92-a1ad-6e5d61ad5519,tch_20200706-220859_93
std_1594057245740_96,78632bad-e082-4488-9c85-b13b16697f50,tch_20200706-220859_96
std_1594057232206_95,d7c82134-8d36-4d43-9ff0-480623cc10ec,tch_20200706-220859_95
std_1594057078159_94,53227ad5-0d52-4674-be95-ed5851605637,tch_20200706-220859_94
std_1594057435478_98,bf0804f0-8bf0-473c-b06e-93811e02a387,tch_20200706-220859_98
std_1594057439364_97,bdeb495e-193a-4a20-b01f-e8a30d50242a,tch_20200706-220859_97
std_1594057112743_96,1a3d2a0b-3ee7-46c2-ae17-32d17c5408fa,tch_20200706-220859_96
std_1594057091662_95,5c3e6b19-ad24-43cf-8cce-e88c7a25387e,tch_20200706-220859_95
std_1594056949261_94,2761c7f1-979a-4dfe-8a06-2e36b16447cc,tch_20200706-220859_94
std_1594057300251_98,43c9715b-ef1c-421c-aed8-4261ff77be96,tch_20200706-220859_98
std_1594057306156_97,cf7ab5da-bb99-4e33-84f7-aef5cb75c9e2,tch_20200706-220859_97
std_1594057486199_99,c787fc6f-6826-4a50-9611-d543db9aaa76,tch_20200706-220859_99
std_1594056955894_95,ec3f9b5f-8e89-4988-84ec-d795e2759afa,tch_20200706-220859_95
std_1594056976558_96,08d5bb5a-f374-4382-8a5a-545d33b4ad47,tch_20200706-220859_96
std_1594057170530_98,1bd2bb47-d37e-4e3c-a62e-c066f97c5a18,tch_20200706-220859_98
std_1594057515069_100,c28a8a46-51a2-41e7-aea3-9c577046906b,tch_20200706-220859_100
std_1594057355993_99,312f92ab-0c48-4791-954c-6497fe8c7cf9,tch_20200706-220859_99
std_1594057177486_97,36b91766-8796-4e4d-8799-802c395c2390,tch_20200706-220859_97
std_1594057382028_100,a520ece4-cb0a-4de8-9055-8fab8dcacc54,tch_20200706-220859_100
std_1594057041618_98,4943458f-5942-4523-a8eb-69d258d7e70b,tch_20200706-220859_98
std_1594057219430_99,7264da32-27cb-41af-9184-213a93ef5ac6,tch_20200706-220859_99
std_1594057036665_97,74f4025c-3c0c-4738-a8e8-d115d8791b8c,tch_20200706-220859_97
std_1594057250354_100,d9bf82f8-a030-4d41-9a1f-aaa27096db55,tch_20200706-220859_100
std_1594057091251_99,e2a61ac5-aadf-46f7-8dce-176c37e5d3a1,tch_20200706-220859_99
std_1594057121113_100,2d307aa8-c16e-41ae-96a3-25760db54a0c,tch_20200706-220859_100
std_1594129082542_1,369e62dd-cd07-430d-bba7-b9bb55920896,tch_20200707-190049_1
std_1594129085701_3,362290ae-d50a-4d3f-814f-7b19460af8e5,tch_20200707-190049_3
std_1594129087772_2,a3df53e9-7cfa-45c0-96bb-21c52f3d393a,tch_20200707-190049_2
std_1594129117403_5,773e7ea9-209f-4e18-8c39-5ca219f6201d,tch_20200707-190049_5
std_1594128961671_1,09db49a0-9e27-48c9-b631-cf2e57d8bf9f,tch_20200707-190049_1
std_1594129122198_4,2fae57da-756d-4bd6-9ed6-e98405b25296,tch_20200707-190049_4
std_1594128985199_3,a2981966-5394-4169-8341-48bd84a491ec,tch_20200707-190049_3
std_1594129130155_6,04a17639-48c7-4b67-9082-9b7670763612,tch_20200707-190049_6
std_1594128973758_2,2e68e9c6-ccf3-4645-bf4e-0b2d0dcc967f,tch_20200707-190049_2
std_1594129006186_5,1ec48b54-7eb4-4da1-9013-49994c3be874,tch_20200707-190049_5
std_1594129157667_7,cdeb44f2-726b-458c-8055-292e074df732,tch_20200707-190049_7
std_1594128850218_1,7a743048-9bd4-41b8-b778-21d6c74975da,tch_20200707-190049_1
std_1594129007357_4,7a15e141-b294-4fbf-a23b-d8bcfa5363e9,tch_20200707-190049_4
std_1594129019733_6,f6c47849-b464-4045-aa59-cc0455c91bcc,tch_20200707-190049_6
std_1594128870418_3,dc7065be-6dfb-4df9-aae7-d68ed676b193,tch_20200707-190049_3
std_1594129173193_9,2cf91dcc-e653-42cf-8365-1538723bc40f,tch_20200707-190049_9
std_1594128858635_2,d6470987-be33-4204-aced-a36f772af7f9,tch_20200707-190049_2
std_1594129181336_8,d5c32b6f-5862-4ea0-aac6-147cc0acc123,tch_20200707-190049_8
std_1594128898464_5,d7af1e14-4a74-4f5a-a71d-929f63c33c70,tch_20200707-190049_5
std_1594129038620_7,c41d53ce-7b47-437f-9e77-9f6ae4e4747d,tch_20200707-190049_7
std_1594129209364_10,5b12348b-285b-4e37-b936-39b609ad9e67,tch_20200707-190049_10
std_1594128893974_4,d688e722-d04c-498e-9d88-7d5511602029,tch_20200707-190049_4
std_1594128731158_1,cde5a239-8c1a-4ca4-8bb7-7aa62607fe4c,tch_20200707-190049_1
std_1594128758339_3,a45ecdf2-5794-46ff-8012-982f6c48611d,tch_20200707-190049_3
std_1594128909988_6,7abfb30b-9631-440c-8ae8-6d82113b2d73,tch_20200707-190049_6
std_1594129216942_11,2b40161c-cb26-4581-901d-ee9fd489ff27,tch_20200707-190049_11
std_1594129059407_9,8f0e84e7-d491-4f48-be8c-3cebadb28178,tch_20200707-190049_9
std_1594128739891_2,f099f2eb-a3c3-4bb3-b2a3-b1eaa27042e6,tch_20200707-190049_2
std_1594129067294_8,e2ab6960-a2a9-41d4-8a91-5e1b901bf986,tch_20200707-190049_8
std_1594128790574_5,98a58554-f801-4a27-a332-30e8c4613cbb,tch_20200707-190049_5
std_1594129243261_12,cd8e1387-c0e9-40e9-b8a9-46a29dcfe133,tch_20200707-190049_12
std_1594128930490_7,f0d52296-a724-4389-9616-3f617b7a9bc8,tch_20200707-190049_7
std_1594129098816_10,883378b2-327c-4422-b6d9-5c63538864e1,tch_20200707-190049_10
std_1594129251620_13,65300971-36d8-45d6-99f0-953ce0b5ad24,tch_20200707-190049_13
std_1594128777757_4,7438ae7e-3c97-465c-a8d0-3118c0707503,tch_20200707-190049_4
std_1594129261878_14,5f6fa7fb-2645-48a4-938a-921527483094,tch_20200707-190049_14
std_1594128796934_6,185996b3-4d11-4cbe-bc87-958d58604aad,tch_20200707-190049_6
std_1594129104377_11,39e0e860-9c4f-426d-86a8-3e67e775d758,tch_20200707-190049_11
std_1594128951250_9,139a5749-9389-4025-9735-02c9fdbbbe81,tch_20200707-190049_9
std_1594128943374_8,82471044-42f1-4139-ad44-5c40c4ea97d3,tch_20200707-190049_8
std_1594129286991_15,285f0f8f-19c1-4d02-98b7-e59c7a8793c2,tch_20200707-190049_15
std_1594128816886_7,2dc0c5b6-c805-494e-9f6b-ac2b43b5ad73,tch_20200707-190049_7
std_1594129130715_12,2a64edda-d426-4ff8-a756-a2a5c763b3cf,tch_20200707-190049_12
std_1594128980674_10,6f6125e7-c7b1-4777-9b7b-7048ac7a0d4a,tch_20200707-190049_10
std_1594129131639_13,4bb7435f-ea21-4c0f-9aaa-f1ec52c59770,tch_20200707-190049_13
std_1594129305161_16,d59b4960-da7a-44b3-95fe-43d5d82c8efe,tch_20200707-190049_16
std_1594129154735_14,11d90145-813d-452b-be90-532321e30010,tch_20200707-190049_14
std_1594128850486_9,3a7bc73d-9e9d-49a4-8b5a-274c3568b494,tch_20200707-190049_9
std_1594128987836_11,8272087d-4c46-4e89-84f9-b52ab9a5b07c,tch_20200707-190049_11
std_1594129310667_18,ccf280f3-8e09-4ab3-957d-71b7daea3c58,tch_20200707-190049_18
std_1594129309665_17,946cd0e1-c45d-4393-9965-c135960c6781,tch_20200707-190049_17
std_1594128830900_8,616d9837-fc5f-476d-92e0-75aa67d365c8,tch_20200707-190049_8
std_1594129011763_12,f34b3bd1-b36c-4bde-a6c9-3e1c88499f5e,tch_20200707-190049_12
