teacherextuserid,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200512-175022_165,class_20200512-175022_165,6Qu3-EBtY,3e1de3a7-96a6-4087-a767-793592e2b577,7bce619b-008d-4cb1-89ef-c0671edf1f96,e1af3465-c390-4b6c-95f4-55b5372cc2ce,3f24d7c1-fd0f-466d-b65a-a7132dd611c2,2e268e0f-5ff9-46fb-b379-df4ba902d6c3
tch_20200512-175022_167,class_20200512-175022_167,79Na-Y8qu,7f084e4c-85bd-453a-8d81-48069796c95c,90cae630-c9b4-4b7f-ab37-1f871c87531e,2ea00186-f4c0-429c-a2ac-1dae56d51f1b,5a608dc6-918e-45cc-abaa-14e68efea3f6,e4e2b178-a6ca-46ad-be29-55f600414715
tch_20200512-175022_168,class_20200512-175022_168,kCty-7v37,9de8893b-657d-4c64-a5e8-d55cb52185b9,720e534d-6d1b-48e5-9a9b-547559c313f8,da95ae07-3064-4a05-863e-a3ff5eb32d94,32911f7c-44b8-468e-a9ff-ab5bde8a1c11,dbcf230d-89ea-44c6-9097-ae00b5f73e04
tch_20200512-175022_169,class_20200512-175022_169,3jaF-sufH,0729e41b-869a-4867-b7b2-7bb7f39fb2da,5192f997-ce6b-4a74-a237-c4e7361141e5,0291b02a-387e-476d-bf44-24a0b2c2a279,94143d52-9934-4ffd-99f9-fecc01450b44,91a4a490-ced3-4d1a-a24d-26463eb0acd8
tch_20200512-175022_171,class_20200512-175022_171,L2Zg-fd8t,8caad755-191e-4985-a9bd-95752e3c93a0,865bb0a0-9a20-44e6-b134-c5e6ab4b7259,e5fbc3ab-d3d6-4499-b817-ad2517959a7c,9ca80b2f-16ee-4c69-854d-174a2cd5535d,49c1886b-7cc8-4f2c-a0b8-ec7db07c1133
tch_20200512-175022_170,class_20200512-175022_170,yzqF-jF8x,b9958e0b-7dd7-4e95-85b7-c46862544347,28bbfe23-cc67-436c-9a1b-4650a4b1eaaf,0b181e32-e423-486c-8d54-4adf0c3323eb,8fac3c7d-17df-4ecc-a8fd-2b8b1afa82aa,2098200e-0b9b-44ff-8bfc-3f3b28ce9194
tch_20200512-175022_172,class_20200512-175022_172,7trH-oE6Z,05fdc7ae-d976-49b0-9cde-e008eaeb1440,94f33288-a9a6-4d66-a852-bdb3cb855b18,51151c07-b7d7-471d-9da1-dee33ef42b10,df1cd98c-4787-4e62-bc32-f10b000252c3,43831816-e8e1-494c-a517-823f0e6b3e3a
tch_20200512-175022_173,class_20200512-175022_173,huPo-bcxt,46d07e27-fc52-4019-8405-a059bf31c8ac,6709ffb6-dae0-4223-808b-f3313f0723f7,86ce94d4-c148-40d9-bc56-46bac72155c3,f35010bf-eb99-4803-b7f6-f805b21f2659,b4540102-0a51-40fd-aa62-b863813b2ce4
tch_20200512-175022_174,class_20200512-175022_174,AD9c-qBd4,585c00b8-1811-4c30-9a8e-8bd640950b7c,092dc635-3f4b-47da-86fe-21df9a086c1e,d922e886-a452-4ce0-a976-c8f21d37c74c,788ce8b4-8683-43c1-b5e3-7e77e467dd4a,abccea4b-d68b-434c-ab42-2b24829076e4
tch_20200512-175022_176,class_20200512-175022_176,CBqu-xfJC,23936247-2164-41e9-ae2f-3150690a6dc9,499889e8-4b97-43c9-ba02-84345070f55e,873c8324-4d72-4dc3-b7d6-9cf7eefa053a,33786c3b-9778-4f68-b3ac-c3412dc9301c,2bddb811-aa7e-4979-b00a-4e70f49c424b
tch_20200512-175022_175,class_20200512-175022_175,HDCw-x6Bg,26deb2be-763f-41bd-a3c9-202f562fba97,a2ce121b-157d-4b9d-9379-cff4b512a8e3,84ba774e-592e-4475-a2a2-be8526d8cf82,b376eb3d-2f10-48a1-97d4-5bd8de7d91df,76311160-0ac5-464c-8a67-f793a05406c4
tch_20200512-175022_177,class_20200512-175022_177,DEKo-9sVK,bbcaa325-b9d0-49f6-b985-b77cb2fdf1fb,5b880acc-52ca-4be1-96c6-d4168902d73b,d0610357-1d3f-43af-a9e9-914ab87dab61,3a43754f-c24a-4d29-a5a3-3997748fc7fa,91a32106-225d-415a-b49a-772a2d525c09
tch_20200512-175022_178,class_20200512-175022_178,Wwhn-jiEC,4d3d2e20-476a-46a4-bd73-00da10c9b94e,79cc7d3d-6db0-4238-b142-c4c8ce2871a0,25c9e80b-972f-4868-b4dc-7aaf25e1d222,62193a08-21f9-41b5-a150-19a20a5bb760,29e25841-8bb7-490d-9c6a-91fddc9a6724
tch_20200512-175022_180,class_20200512-175022_180,7FDs-93J7,af9919ea-d3b8-4a5e-b404-21aa5cf090c9,b137126b-da58-4a2d-aa56-b38b703c63f1,f5a89330-3f83-4093-91e1-40f66cf3a954,35e5d3d8-6991-4c80-94b8-50f480034894,a74715c1-d3ee-40d5-be72-1baf471c9700
tch_20200512-175022_179,class_20200512-175022_179,pute-zow2,c2fc7d37-2ea9-46f3-b615-63ae3c55d441,6636eae1-cf8a-43ae-8b98-36a61f492ebf,002ba3fc-cb43-4ea6-99e8-5ffa27965727,11bc8d70-e7b6-4a66-a123-a0aabe249cce,a734304f-0e3c-4d5c-80da-b36d4325cee9
tch_20200512-175022_181,class_20200512-175022_181,6zV3-w7d3,be39d7b5-6c85-4b97-9d95-d153db90724c,e6716e04-4c53-4bdf-8132-bffaf7b55973,d2eabc99-20cf-4685-abf2-1aa8cc54e66d,97c6adfe-b1dd-4abd-85fc-fabd154f0664,2f5d91d9-6267-4bb8-a807-3501f9b104d2
tch_20200512-175022_182,class_20200512-175022_182,42iA-3w8Q,f9d86975-6d35-4672-8e75-442135fa5323,778cf739-3fb3-4160-b789-23c936fa42ad,0f0aa835-8cbf-4906-9b5f-5a9b11db5ce5,f3061c40-6154-4a24-91b7-dd0c9ad0897a,a5fd41b3-181a-4457-9dd8-31c42da7926b
tch_20200512-175022_184,class_20200512-175022_184,wsuX-WG3t,e34d5a00-60e9-4e85-ba99-ef4e985eed82,15f1c307-911d-41e4-aaf6-1b1de0744ab5,58258c2b-13b4-4e4c-a031-2ff7ca8e2ef6,8f880e19-786e-479a-8085-b56e13f81c86,106887da-65d9-4e83-9503-2462755214d8
tch_20200512-175022_183,class_20200512-175022_183,btJL-h2Q8,3d763975-28d0-4c90-83fa-d2458ad3bebf,013a6151-a146-48a9-9afe-32c1f5dfa9df,c2e5c8b7-c8cd-473a-a212-8b1420e5f6c5,e3b6d268-4044-4c84-9e5b-e5176e0d07f8,6b8c32a1-c4bb-4030-855d-4f99ac27fadd
tch_20200512-175022_185,class_20200512-175022_185,MT7Q-ydvZ,0540a95c-950f-4211-90fa-af956001f1e4,1f0b5e7f-fc74-4489-9dbc-d174122c263b,ddc7ba5a-70b7-423d-97f5-149d0f112c3f,2fb53073-b0a2-4030-ad44-f54de23df1a4,60b44067-015c-4a96-b4ce-48d646e27749
tch_20200512-175022_186,class_20200512-175022_186,PFHm-RM2K,76ae2589-6366-4bc6-816b-b8218794671f,f3a6fa61-d7f7-4266-91ba-736fb518a6bc,be50f043-88cb-4012-a205-4cac4a396613,82ecca41-6a74-4805-a56f-fe70f6148710,186b1bbf-3641-4d1a-9f86-1df9738d68d1
tch_20200512-175022_187,class_20200512-175022_187,fVYh-GKz9,653c0194-1424-4b18-9593-cb43114dde92,994028ba-68c7-405e-95bf-85f53b2f195a,8a2a6c50-490a-4941-9116-06b90e83328f,f5cb5f0b-32d7-4999-8034-dc61eb28c77a,9495aae1-a28c-40d7-a591-bea65c902cdb
tch_20200512-175022_188,class_20200512-175022_188,skKa-UujA,68488c24-d6d6-49fb-adb8-78f8092fd283,077f1cb3-ae9f-47cb-85d1-6233110fcc64,c5301273-b875-467e-8cba-8279ede47094,30dca906-03ec-4291-8761-548b12ec25c6,f5e02943-3fcb-4eb1-903e-3988ae4c267a
tch_20200512-175022_189,class_20200512-175022_189,yuh4-k8rC,8a411c03-dfe5-4d9d-9b23-a69bfc353d7d,e8b25cb4-dec9-4c25-8518-2061858d0cf2,b806c07c-f6dd-40f3-8339-b4d17f188b8a,d9ceca8b-222d-443d-908d-6ec4a2f0ee07,f1305cb6-4fb7-4798-997c-630fe9d64bec
tch_20200512-175022_191,class_20200512-175022_191,sA4Q-2WJu,a23d888b-6f07-4432-bc80-638619d10970,200fb1aa-015d-4db6-8de8-4e47c940237d,d75915ba-3e39-409d-9b4b-db76230603fa,806f7053-0d3b-4552-ae86-006779d89099,e66e4b70-a1ba-44c1-a92e-9d4fbb5c4bc5
tch_20200512-175022_190,class_20200512-175022_190,GJNn-qdui,6bd09752-cced-458f-b2a1-2000dfaf7845,b138986a-91c8-4970-b325-e032f9298b93,6946922c-1094-4bea-8649-243413011667,48c6772f-4371-45e2-bf0b-388182078d99,a5cfdf25-c440-4833-8d32-8b0d3e01ee17
tch_20200512-175022_193,class_20200512-175022_193,yHGt-VDB8,27b8a0df-8b41-40b1-95e5-ac1654109f50,7cfb2023-fb6f-4a08-90a2-206095cefc97,d13b8503-c700-4b1b-9113-395c9a65496c,02317bff-aae4-4bb5-a372-2ae607232bfc,d4a21840-33ea-4443-ada4-7445ffed3a7a
tch_20200512-175022_192,class_20200512-175022_192,3fEr-Ey8Z,08ce8b96-8a44-4454-a122-5060e0b6ba3a,34616e46-0a11-468e-b5f3-62b691ef44a4,64e499a8-dc18-4eb5-8dbf-181ee5609820,67ff5da2-c116-4366-952b-bc1de1edf17d,d172a41f-30bc-40ab-b605-5ddc9352cfc0
tch_20200512-175022_194,class_20200512-175022_194,JE3u-bKoa,5f5b93a2-2567-416a-a28d-922579d1361e,53094d1a-6ddc-482a-bb22-3d3b7f89894d,46125e9d-e046-4edf-9293-8f97ee6a8825,a98265a7-a5a0-4d8f-9cd0-d680d4286908,63035b41-9c9f-4cd6-9b8b-672003c7ca1e
tch_20200512-175022_195,class_20200512-175022_195,F8Nj-M4XU,0f598ad4-8212-4423-979e-f918d3dd3150,3d44a3e0-b5b8-4050-bbc7-ac29198d1e0b,323a8304-8534-4488-9859-9cce4225c152,d8591737-4846-4ef9-8073-af7b10425ded,e0ddeaa3-3bfa-4a1d-b2e5-f6451371401d
tch_20200512-175022_196,class_20200512-175022_196,iN48-2R7M,7fc99466-3d9e-4130-badb-f89abe8165d4,3ecf9897-9c04-4a45-8c46-ffc4a962dbdc,4c15ff3d-5e15-4504-8469-f0665263213a,559d9ec5-ebc8-435a-ba5a-0fd93983319c,ca567b5a-5a7d-4d7c-b0a1-656896673694
tch_20200512-175022_197,class_20200512-175022_197,DRK2-GDv4,f248d656-6771-431e-bb4a-c8cd5efa0832,dfe7c84b-9557-4317-859c-562fd45d7ce0,b66bdf3c-2a24-4a56-919f-53f15ec523b8,ee9e271d-da8d-46a1-9fcf-fd13ae70dbf3,98173aeb-c7be-443e-91a2-16369c0c6e28
tch_20200512-175022_199,class_20200512-175022_199,2zw7-Z23y,5bf270bf-5183-4ae2-8879-261e4ad60b12,1b451a3c-0800-4264-b0fe-525b55ad7daf,bcd77b65-9055-460d-a38f-d0a10cec2b47,df65ce0c-8f82-4738-9e02-b74460c7f5bd,f1a70007-54c5-4460-aa7a-c902fa6117d3
tch_20200512-175022_198,class_20200512-175022_198,Dehv-Q3De,56d9ea7f-63ca-42d7-8b77-89853bfc18bb,1ab98c3c-6a27-48ac-b3d7-3206ade6e15d,790b8975-9851-41f8-be52-b300e01dcbda,68c0bb74-b2a1-46c5-8ae5-c176cdb3d985,cb02d143-16d8-4d0e-b9d4-7e4112af5d96
tch_20200512-175022_200,class_20200512-175022_200,amGZ-NtFw,acfd94b3-7faa-4156-8836-03b01599a2c1,8d9e2151-e0d9-4c5a-97aa-871fba922e4b,913325e4-383a-4110-a1e0-9316b0dfe1f6,778bb080-7523-4353-911e-99060941653f,5ede506f-90be-4c07-98d9-b676de844326
