teacherextuserid,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200510-225539_165,class_20200510-225539_165,k67P-n4ey,1faa582c-77e6-4186-a3ef-7613ce092d08,fbe67bee-18a9-4a24-bd94-f357ef2cc04c,dd6a319e-1fcb-4d83-97f4-03728055b2b1,19a68902-815f-4e21-bc18-b9da5ed5948d,2d2e7c33-1d1f-4e68-b207-757c8e0fd99e
tch_20200510-225539_166,class_20200510-225539_166,8B7D-jUFJ,88717cc5-8323-4702-bfb5-e17b01cca194,efa470c8-2a1d-4c7c-97ca-5ba85aa925e3,c7a1b52a-d2f2-4230-b012-38ba545700d0,cb60b34f-008a-4dfe-b2f9-c8b67c29e17a,8779b640-da3f-4b50-9ca4-d35ddfd35402
tch_20200510-225539_167,class_20200510-225539_167,96np-QwhM,95748694-41a8-4aa2-9542-93e9328ec5dc,0e99ba17-b8fc-4d31-8c89-8ddc4f1b65c3,f88a07a2-da24-46ff-8155-4039c3f54725,36242ff1-e982-43f6-94b8-6e07b309ab42,663a21fd-68bd-47c0-9044-1b9d173a27e7
tch_20200510-225539_168,class_20200510-225539_168,2e4u-4tK9,6b5b2339-5034-4376-a277-8cda86292e69,5a660790-adf1-4472-9282-3779bf8e902d,0dcac3d5-813e-431f-881b-c8d03ece0a6b,17452124-ba14-45c4-991c-224a15daa436,053ca4c5-4ac0-4c53-890d-a4ac25f54c63
tch_20200510-225539_170,class_20200510-225539_170,xidD-m6U3,a1d0f4f3-82b2-4cd3-913e-164e312d43dd,d3516973-38b9-4026-baea-59f10096619f,c43e4ea7-8aab-4d6a-a19a-56257fb1e279,86b92914-d45b-403b-9d4d-f89d2306327a,3a73fffa-79ea-4229-aaad-87abfb14323d
tch_20200510-225539_169,class_20200510-225539_169,uVfx-rQ24,863d6799-d335-44d6-87ec-367126c4ac21,4c5a521e-1d2e-4ae6-88ab-4b17ba650a45,87748948-9dc8-4d78-b238-dcada6c459a5,7aa359fd-ab8b-479d-be57-f38dda1ed1b1,28083c08-6149-40a9-8959-bbafc4bdeffb
tch_20200510-225539_172,class_20200510-225539_172,Vbno-sfHv,1601ded8-f6e2-4572-bb2e-99239c3ef371,7b207c02-9a4a-46c5-944f-b5ac1131cbab,e41c969e-ee3b-44ca-9b0c-281d465c24b2,6811e2b3-ca20-43ce-90c3-7a2689ae6dfc,2bc147bd-23c4-4f80-8b03-4daf7524a6cc
tch_20200510-225539_171,class_20200510-225539_171,qN7N-w364,399f7912-3bb1-4ac9-b5da-b9de95f8e145,af559e48-4a12-4f87-8cf1-ef6ec129e5a9,0f5390f6-cb1f-4423-849e-691b9ed6248e,3f6d65ee-1809-4a18-9c1a-7a3348959dd7,e7ce6067-9025-4439-a0e8-828dacf9d0e6
tch_20200510-225539_173,class_20200510-225539_173,Pcg9-MQjr,021c8a93-7282-4bbb-bd24-9c50e5274d65,a9bbb545-f8aa-4860-95d5-47c5757a9d6e,3bfe5b07-1a99-410f-bf4b-b615f006497b,64c43d5d-1a7b-4436-b893-5e6cd11609cd,4b788806-af90-493c-89bd-ce512c8ad9fd
tch_20200510-225539_174,class_20200510-225539_174,7Z3w-J9nC,d8324443-d71b-4ea7-8985-0f05c096d199,34ec9653-0dfd-4118-9e18-e7c3c13f3198,bea3ee42-450e-4c52-ba8a-f8f32f572bc5,58316394-84f6-44f2-8b55-4f6da1a838c8,14522949-dd96-4080-b483-5fd0448df8dd
tch_20200510-225539_175,class_20200510-225539_175,e2xi-ZdJs,a9c27e23-a384-4f77-9a17-e0f7a1233d34,b17f4545-199e-4952-a388-19a9edf4ce16,59346b36-f2b7-4102-9705-21332fbf6a7d,9e8c8dcb-d44a-4e1c-9a67-ebc6d424c9b2,a412c9fb-e130-49a7-b22e-6d1cb8b028e9
tch_20200510-225539_176,class_20200510-225539_176,NAyG-h3iw,7df4354a-ff80-473a-9ae2-403fd3007972,e7ee17df-70ce-4ae8-8f1c-2e85b9f74834,f9f6d0b3-a771-4991-9417-5edfab20eadf,c46dc1ad-4aa5-4158-8fc3-10f7a80ee9a0,6d9dca48-b2c9-4434-a335-ee7fce3e3ff9
tch_20200510-225539_178,class_20200510-225539_178,U32C-6onR,ac5d4c1b-1749-444e-8bbf-27af5f44e4f7,72cf2c09-de85-4367-8e1e-5c97aad40c26,82c292aa-31ac-4e87-bbdb-7bde0b8e6c3c,8cd18137-5ac3-431f-b5aa-43bd5d95ffce,b53d0a01-8d14-41db-9181-4860e9780736
tch_20200510-225539_177,class_20200510-225539_177,xB78-mV4m,0a9927c5-be14-4ba9-a8cf-2d979ddf9415,601d34e6-af93-4b12-a416-d610c0e4c7b9,312db4a4-6c4b-41fe-b62c-4556082ce802,d4d59b95-bf7f-430f-b1de-58c387a64669,f8e066a2-8b5c-4617-9261-2cdf10e6f4a4
tch_20200510-225539_179,class_20200510-225539_179,j3NH-N972,3b4af874-9f31-4eb0-a52e-8444ecb14a30,eac74a95-7be1-4f58-8752-911a7b51e872,949090df-9a71-4fdc-9e0b-cd968c8f39f1,95536e76-6d0b-4a22-8838-e2c630d60f37,ed384a7e-3e51-43cf-ad85-2a783988ffb9
tch_20200510-225539_180,class_20200510-225539_180,mktK-b2ex,35171be6-517f-4c3f-b4f4-fb54c6f17ada,4426672f-4b61-4d09-b653-8dcc3604fde6,4b368d56-4c94-4c98-9da7-8d8ce1043dad,f46ad0bc-18ba-4980-9fa5-1b42753d595f,5366bbc6-1212-4366-b040-608cac5653ac
tch_20200510-225539_181,class_20200510-225539_181,RH9T-d3xg,0fb37115-c48d-4440-bac2-c71d0e3a5995,225a0a87-c594-4244-a190-3092784d0ab3,a4f475dc-4a69-415c-8476-5868ca0fe80f,20016933-b24a-4d71-bd27-5aaa3e664ede,013a90fb-ed72-472f-a432-083122bf61a8
tch_20200510-225539_182,class_20200510-225539_182,fL67-zaUv,4c126725-7bed-418f-b7b9-9f817c6523e7,8d199f50-e072-4183-a93d-c9a51589bb86,11e1ce6e-f3be-43e2-93f3-b1fa7dd8d15e,424d80ac-0a3a-451b-a047-cc22f6b6435f,2ca45c93-843e-48e8-b912-268a7fec89fb
tch_20200510-225539_183,class_20200510-225539_183,NFGX-jXBy,e7ba489a-ba0c-40e3-9d6e-d9efd1d08de6,1500aef0-2881-4ee5-8648-379573adbbd0,b39e1080-8c4a-45e4-b435-e71a3f5dd8d2,5a9a3408-b122-4239-8cb3-91591efc5d10,95e28afd-61c7-4b5c-9169-09d1859740fb
tch_20200510-225539_185,class_20200510-225539_185,yu2t-8CyA,5ce9c87c-fb24-472a-ac28-a2d8fe7eb1ba,0680eab8-e4e3-4f16-8c66-077a90acf34a,529e1934-47e2-4719-8c96-3549593de25c,f2c59866-dd24-42dd-be10-c7c07fc9a825,fe5a315b-74c7-4efc-afb2-c7d74ba0d489
tch_20200510-225539_184,class_20200510-225539_184,k9DX-Ho62,f693ee15-e634-4346-af05-53729cb8f798,1463b2f0-4d9b-408a-8f8a-162e121bba0c,e74e0baf-ae7c-470b-8575-cf5a5aee5882,b71b5b1c-050e-45a2-a6a7-32be9b5cbb11,8463a1e1-a984-4156-aab3-12fcf72c5c77
tch_20200510-225539_186,class_20200510-225539_186,68hu-F7tc,28d3f69d-8f17-4484-841f-24b3bd31eb6f,32b5e55f-9567-44a0-bdc4-add444b40f07,9145db77-5507-407b-8cb8-72de18069f5a,2adf3a7f-10de-4575-834f-516edec62ea9,cfd17345-97c4-4f57-806e-7dc4428b4cd6
tch_20200510-225539_187,class_20200510-225539_187,C86V-79K2,98ae2622-2182-479a-8706-aa46ac27b63e,ec02a67b-ee7f-4539-8139-799af48e4439,a902811f-2589-4696-a9e9-a21a3c86b229,835fe8a4-9f4a-4a3f-8a20-fd5522c51c23,834b85dd-64ff-405b-bcb7-ee7ff5d6e7d1
tch_20200510-225539_188,class_20200510-225539_188,2p3i-y8yt,f58ecb28-e235-4e64-85af-f2d9d615302a,3c6dfc3b-783c-43d1-910f-99630bf45b33,3558c4fa-e718-4bc5-87df-4e25f9e01a9a,071fb833-b00a-40ba-9e54-280ebc90753f,0ab159c0-9ac0-45c4-a97f-c519f4d486e6
tch_20200510-225539_189,class_20200510-225539_189,JYg9-3U9n,de74fc9d-84ec-405c-a906-d7be32b4ca70,1299db69-9e5d-4a63-bec4-d7d499a98d79,aaf4115e-2e8f-424b-b941-67857497238b,570e76b3-d065-4e0a-addb-c4b3ef6d6253,3353001a-f19a-4a55-82a6-56c5037f761d
tch_20200510-225539_190,class_20200510-225539_190,4xuz-k9An,f19632b2-9b7b-4e1c-8bc3-2d02d6516dd8,2b7199e4-4bb5-4d00-8370-616a6fe6ad19,bcea62fd-9cf5-418f-b2aa-859b29fd2fd9,58c1a795-1879-4efe-bc02-d347f4e34f5a,7c16c692-c544-4c3b-ad62-31a58ee7b1bf
tch_20200510-225539_191,class_20200510-225539_191,P3hq-iG93,dee5f5e7-0880-49ea-a6f9-ee55f881774d,c6b74462-f9a9-453a-87d4-41fd2dd3ba2f,94dec409-c0cf-4396-a475-4274eef36c5e,cf4affa8-6df1-4a73-943b-1bc04bc2480c,21b8916c-69b9-477d-8c2f-dee3ff460f2e
tch_20200510-225539_192,class_20200510-225539_192,64YH-e34m,72477b66-d884-4668-b602-e13e6610273c,2b9920f7-296d-4bfe-b00f-9f73bd41c263,fbc07e71-0019-4aaf-9cd6-b36c9e74a2cd,189e69ec-c7bb-46de-84ae-b26cb4063c34,9b60d2c3-5060-42ed-bafd-5294ab88ca9e
tch_20200510-225539_193,class_20200510-225539_193,GP2Q-k4Wn,d2a78aa4-ed85-4f02-8faf-e3023577eb60,702dbcb9-6f28-4e60-b251-c2f1b66e6cb3,bdbe7e34-b86b-4d34-89f5-8759d2d506b1,5c42aa71-0d44-449a-9650-b2af7a7725b7,741e70fc-08d7-48db-ad49-feb4a8329cce
tch_20200510-225539_194,class_20200510-225539_194,oW7j-C3j9,34104483-a426-4459-a6e8-8df6f3427b3e,8435517d-fe97-4424-bec5-01c44b1173dc,ce40109d-51ff-4e07-94a3-de7d7f14a6f4,0b1638bc-142d-45c5-bb9c-393a60875fa4,72902153-c600-445c-830f-7807d487d4c9
tch_20200510-225539_195,class_20200510-225539_195,Cv2t-7cXK,69b35b29-65ce-4655-b798-3093286d5ab7,6c4ac7a6-d4b4-4e1e-b1cd-2d32e5332fe6,4a240e2f-2480-4ff9-92f4-3431a1763be7,663a9921-c64d-4405-b2ea-b588a26fd928,10dae8ff-d06b-4360-a9bd-d6d9307fc834
tch_20200510-225539_196,class_20200510-225539_196,uL79-pJA4,d66c94fd-d6de-457e-a42d-70846c643b4a,f8294299-f2af-4794-afe3-cf77f883f7a8,e61bb03d-a385-49df-a395-4e2a5ce91e0f,bdb4a22a-3e19-45ff-8845-ab6cbafda33e,9f5aa0c5-d7d5-4e90-b47f-55f8a99d23a4
tch_20200510-225539_197,class_20200510-225539_197,fYCY-DeQJ,a5627748-21a3-4c61-a856-483d6dbd8e40,ae38805a-97ac-470f-ab3c-96c5c23944e5,efe71143-1285-43d8-879b-f864262b7f97,e61842c9-2685-4671-9355-f4a5feaca752,e9e1bbea-e984-4375-9ea3-4ca8dfb311ad
tch_20200510-225539_198,class_20200510-225539_198,rWzn-4Lzr,12f3026f-436a-49a0-8484-8ad022f9db2d,0575b5e6-ae61-4b26-9232-4ddc5c8c47a4,f7c1083c-db45-4d2d-b350-91fcbcc49cda,ba15f980-665d-47b4-8c00-3bb0285ba295,3899def3-f4b1-45a4-8442-5d67c8cd81ae
tch_20200510-225539_199,class_20200510-225539_199,q9M7-foYn,662ed002-87f5-483c-9c06-1d4c93d3580a,a2554cab-0330-4a41-bf55-bf8eb33a369f,92d6fed5-0d1c-4124-80bf-5c9070159d46,db2108fe-ff06-476b-9dfb-77633c12ccdb,5ebb079f-3e32-4ed5-9775-ccb4da648370
tch_20200510-225539_200,class_20200510-225539_200,FAy9-gv2B,5e87c0b9-06e2-4da5-b364-f384c057e2e2,6750c465-d44d-4d47-a1b3-f7caa72aa665,92439ea4-796c-48dd-b30d-b29e55009980,4e742a70-c8bc-4004-9e77-6eba72d7fda6,50d3159d-943c-4182-8d52-32c9f0941c75
