teacherextuserid,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200514-094916_166,class_20200514-094916_166,98fC-dbAC,7a84fa00-99f4-40b2-a40f-0aae3f1e8e32,cda0a239-f53d-4bd9-b4f4-ef04e71866c1,2a76be66-e1c1-4d9f-bc6a-cf91a7cb7ba1,a74e1d6d-9474-46f4-a98b-08fb3aef2473,443bf86f-acdb-4dcb-8e7d-e9cd1f401271
tch_20200514-094916_167,class_20200514-094916_167,TbBo-3dnZ,5af1e341-9977-413b-9bd7-7e543b97c170,83407f8f-a1d9-4e8a-becf-31e3629a2358,9610ab42-f72a-46ef-90bb-1e7050cce8b8,8fe2378b-a03e-464a-9493-045a62aa7e21,62f747bb-9a3a-429d-a950-7891d6f0c231
tch_20200514-094916_169,class_20200514-094916_169,PuCZ-ev2b,61af2185-6412-4d53-b40f-5519b6915ec8,b94f8c75-b911-42f4-b366-f92bdc93bbb4,0b392aad-2c31-4a5e-997f-8136c8777d1b,22c8218a-45cd-4bc6-b114-ee59dc53436d,6034e3fe-9c24-40bf-a405-d4bab98ee978
tch_20200514-094916_168,class_20200514-094916_168,YE8K-2rcr,c2674757-2229-4430-ab56-12cefd7f4612,927f53c7-9fb7-45aa-bb7a-e3a7bdc89dd4,648e0d3d-ee72-4d73-a5e1-b33a7c87a116,a251b812-ab21-4109-a4cd-3808cb8876bc,38194698-2fb1-4718-bbf1-268ab26eaa01
tch_20200514-094916_170,class_20200514-094916_170,kKPc-9M6B,0dd46be8-bd7c-440e-8d74-ba772924ed4c,edaa5cf3-b41e-4a85-900d-3e9ff4d4e681,bbdf8e31-64e6-402c-a4bd-31e01bbebcae,f63679e9-472d-4746-a6e3-3df6cea64b8c,dc04498c-e599-4e00-a312-5c37d9e8b762
tch_20200514-094916_171,class_20200514-094916_171,pjrs-tRf4,def2f905-9516-46a7-8d47-66ea36a57dfa,62b57f29-7e3c-483f-b4f3-7b1303884a51,2666f436-77c8-4838-86ac-51ee68c2c283,9adc2757-29f2-4276-8e7b-f6081fa0007c,fd10c0d2-a413-43ca-a0fe-2f1a39d97f6c
tch_20200514-094916_172,class_20200514-094916_172,8BZg-oJ7p,267048f0-0ae4-46c9-ba33-4160e611b7a7,d323437b-aec2-495a-a817-86d8d73dfc36,5617ec7a-fe49-4eb2-a5f5-46e385118b57,c2fc1874-889d-4c41-8d73-62e8d4f87f01,516d1eae-9685-484d-a966-8ed3e091986b
tch_20200514-094916_173,class_20200514-094916_173,oFeG-e2Lz,36cc0c5a-bf01-4cbe-bd63-d8697b283aad,35726822-8d42-494b-93b7-8e89b173cd4a,5a52cfe5-6561-42cc-9b89-fd33682fc34e,234db8ae-e4ae-46aa-8c4d-b06ec40fbf4b,8afb0654-faaa-4f9a-a699-82e47cbe24f1
tch_20200514-094916_175,class_20200514-094916_175,L64n-wAU4,616e469f-2c76-4e96-81ee-359b5a3bd964,37c37dbf-7c21-41cd-ab41-62dc6f88af69,b708834d-2fdc-4581-bfd2-f9af2c05e237,3fc94270-ff83-41db-9edb-f9204538e429,1b6a472d-7a01-4fb4-b273-544842dae5f1
tch_20200514-094916_174,class_20200514-094916_174,fXkX-4xgK,457fa0d8-5e8b-4457-9cb1-68a6c3e991ff,1cc876ba-f2dc-47df-b6a5-317d4cd5401c,b9c55bf4-fa5d-482c-884e-33752036dfd8,e74655e0-40e8-47c1-9fa3-dabfd0277b4f,74278265-945e-4487-82f7-a0593741cebe
tch_20200514-094916_176,class_20200514-094916_176,T9V4-JyQt,649b52d6-7213-4af5-b986-19672dfcb9cc,314dbe86-3d97-454b-aa76-658dc739346e,09c476b5-e88b-4404-b205-07ea46e09bc9,116abd0d-f634-4e6d-a377-0a5d59ed7984,2fba0cb1-c3f5-4dbf-8014-4f079f4cfdb1
tch_20200514-094916_177,class_20200514-094916_177,8KkB-W8MJ,0d313fbc-6832-45d3-8311-19f8fef168a3,7e3a7ea1-de5a-485b-986c-d02bf20fe5bd,dbeb2b6d-6b6d-46e9-b50d-29e63eca859a,e6026ea4-8674-4241-bc90-739078db6b8b,d98f8dc8-7622-4ce9-bacd-9982b112a56a
tch_20200514-094916_178,class_20200514-094916_178,cU4T-3K2E,4a8c0799-4ac8-469c-ae55-d33a4ae7f1ca,23175ddd-5954-4db3-a68e-461bef3a249e,91985699-e66c-426e-b918-1b8c6911bfd5,c2161459-2b25-48c3-ba9f-20aba951d3ff,22caa634-1a85-4012-9d72-7e14d71e2cd0
tch_20200514-094916_180,class_20200514-094916_180,JqmW-fVwt,0a4447c6-871f-42b7-9edf-2be6f52b2f0c,141b2324-9667-4200-ae8c-037722a23043,73d70755-3cba-4104-a464-7024a128de94,100ce7ba-2d6d-43a4-9c06-2b7cf8807361,f380c0bf-a6be-455f-9a86-6cdc9f6254ea
tch_20200514-094916_179,class_20200514-094916_179,7WuU-Q6EY,8f533799-0366-4d91-9123-48ba5190c9a4,954e0f4c-1156-4576-96fe-b201f17c1941,8cb9e6b4-7940-4aff-afdc-13f7795d2b71,49a7e5b1-75d0-4236-841c-55a92641e046,09e6cbed-9d5b-4809-9ed4-96ffa96581ba
tch_20200514-094916_181,class_20200514-094916_181,C9NY-QUVJ,aefc049c-7520-4371-9705-1c5db69aa02a,15e251e3-5050-48ff-8653-4c93789f7271,139e25ee-fbde-44cd-8816-ee7a8b6b5f21,37716a88-9e7a-444d-b0e9-213c286185f9,e456182c-61de-46fc-9748-bf203e37b2b0
tch_20200514-094916_183,class_20200514-094916_183,MRLy-6V32,9a5b1c17-3851-4ccd-8a84-f51aea72e47c,a810145c-6511-4721-94ba-7a54b740e418,7e5fa1c0-bc4f-4d7d-91f6-d4a8d1198a13,7426208e-d715-4ffd-a877-9431675a433b,ca2cc6c2-d37d-455c-838e-38f411ce37f9
tch_20200514-094916_182,class_20200514-094916_182,Zn6j-AjLB,571e5263-67fb-4883-8db1-0c9929d78b43,597b8dfe-0bad-4d79-a301-9c3349abdc11,dde25a7b-2e48-456f-9658-4080c6eb1a06,c657e075-7870-41ef-9941-e204a4811e74,8ebad0f9-93c8-48b4-976c-dec497687b3b
tch_20200514-094916_184,class_20200514-094916_184,roTD-pPGn,4234d5a2-6454-49f9-8f95-017f151e0ad0,28a5b8f4-0d10-4a35-b762-d707f3b44b76,053dc72f-24e7-4791-87d9-fe628a7d772f,f694c4c0-feb3-49f9-ad11-261dfe7ba9f2,8eb9850a-ec1c-4c2f-8a84-634a1486025f
tch_20200514-094916_185,class_20200514-094916_185,CgQM-n3eL,d6f94858-abd0-4047-becb-86ae41367670,0a76e621-729b-42a8-83f0-fa958f78c2e2,54cf96df-7d07-4ae8-be61-29ef081074a0,c9d43ba9-4366-4c6b-8239-8cc241df3d4d,c2faaeb0-a7e7-42eb-b8de-bb328f9efb8b
tch_20200514-094916_186,class_20200514-094916_186,yHbk-7eq7,6ebd56fc-5802-4463-9464-ae7d85e0983b,054902c4-24ad-4fa7-b466-0d9e95efab2b,2bc445cc-b085-4db8-8d05-9299ec6e0e25,9a0e842a-340e-4e6a-9086-41edb08084d2,88a0d574-cdb2-49cd-a013-ea5017371406
tch_20200514-094916_187,class_20200514-094916_187,AyAk-o4cf,0ab67322-d56a-4adb-a6b5-61f8cabc91db,43193055-e357-410a-8337-765729917386,df8d570e-4742-47a2-a324-a3f4f339189d,297f63f4-01d2-4010-83df-a2c19222f086,bacc565d-c419-4a2d-ac7f-3cede49fd7d1
tch_20200514-094916_188,class_20200514-094916_188,N7kU-bVQz,5cbd7c6b-16a6-4f56-9fb0-08b30f8353f9,0b3de48f-9b9f-467f-88b8-4781eb85f778,7107f087-8894-47fd-942d-18e14637a9a0,dc959993-097f-486d-83d8-966ab3a81f56,ec8213a9-950e-45a7-b189-c79e83337923
tch_20200514-094916_189,class_20200514-094916_189,XxP2-g29H,67d22be3-e06c-4207-81c4-459130280a3a,debc31b5-9a10-4e1a-98e7-bdc9eb3def0a,1ed48e39-2d1b-47dc-8154-1010e227cafa,15fff9cb-3a5f-4775-bd73-32c39b1ab5b5,867293dd-a236-4f19-bafe-e9663656a211
tch_20200514-094916_191,class_20200514-094916_191,DpkZ-rAqH,9e5180eb-9a9a-4bf4-86e2-6e9698f9fdd0,a33b3cff-d4e3-41c3-86eb-df5bc9975bf6,6f993e2e-bd44-4e82-8c65-5c3e6bd40a0e,93b96914-7566-46a0-85dd-3a1db79dcc41,573ce3c1-e62d-4b08-9d1c-5d35f93806c0
tch_20200514-094916_190,class_20200514-094916_190,hDqd-3Uxh,500e2e30-bfbe-4552-b09e-2ed1f921f8e6,2e797bdf-d24e-4c0c-96a2-74b72708278c,30faa651-8a73-468b-91af-ebcd1851e183,d2ae25f4-9780-4f21-af98-16d444873599,1bcf876c-5cbd-450a-97b4-565033c85112
tch_20200514-094916_192,class_20200514-094916_192,7A3R-Yefe,d92b3027-02a6-424c-995d-4dfc9bd22518,be61d7ab-54f8-48ca-bc95-1d035e478ab2,4bed05fa-dc04-40be-af29-0147a2e67cc7,f02fc293-7763-4ab0-8871-62cf1f62016d,52532b00-e8f9-481b-8507-13d8ddf92a36
tch_20200514-094916_193,class_20200514-094916_193,E32x-dZyP,89faf2ee-6e2d-4390-92b5-e39a8b689e98,cf5c6bee-608e-4d71-a455-ff19169f2d26,e48ffeb4-06c1-44ab-8cb6-30d2def002cd,93a88f79-8277-4319-a6e3-28c3367096d2,1680b1e3-09b1-401c-8008-84de148af1dd
tch_20200514-094916_194,class_20200514-094916_194,jWE9-EQ3n,da16195b-7be4-4242-b42f-23b3aabc2e20,696680c1-d63c-48e2-bf24-30349fc3a96b,1488f683-5d7b-4cd5-b180-26bc64b5e3cc,40d8c170-4c56-48ca-9aa1-b492cc34bb71,2c6bba22-4b84-4bc5-a9c9-bb68bfa4eafe
tch_20200514-094916_195,class_20200514-094916_195,c72d-MDQ6,a5e41cc8-0607-4ebb-9b63-8e2ea49334b1,ffdf9338-8bba-42fc-82a4-cb977f299c67,1b1a7835-da62-4cf3-a733-7d835e5810d6,5be648d1-5432-4390-868c-1e75d62fb638,8f003b56-b9ac-4648-a8b7-2a242e88361a
tch_20200514-094916_196,class_20200514-094916_196,kBzN-42Vk,555750c2-8871-4beb-9a86-ec7d119c1d70,2547d0d3-44ab-4ace-b64b-d735d231af31,e30f5ca5-decf-4930-a6eb-45799f9b9cd0,5cac1afa-5a9c-4530-b392-5de17d3e2ba3,45ff2038-49a6-4e6b-a61f-69c9839903a2
tch_20200514-094916_198,class_20200514-094916_198,s4xj-7r2N,81d06f2d-fee2-404e-8a7a-d8b81ae28363,99b98ac0-101f-4fbf-bea6-125f0e754ae7,44810edf-e2bd-4c22-8dcd-8e5b45cf0ada,f78f85e9-f2df-4425-a8ed-25c04c85fdc0,844831ec-adde-4a26-b749-c3beebf6a581
tch_20200514-094916_197,class_20200514-094916_197,MTGi-DoiY,d58cd8ee-6cbd-4fd9-988f-f394400e3bf8,49e00563-11e0-4b61-b9cb-a3db49770b3c,c92dfe1f-3b85-4495-af12-a3adb9c02553,7b70ecf1-10d5-404c-b9bf-5bd831f49c6f,e618d11a-a1fd-4eef-9252-224f88f62910
tch_20200514-094916_199,class_20200514-094916_199,r8qy-3Z96,cedb0231-9143-4b32-a75d-a07ea4128a89,3121687e-a970-4f9e-8443-587de248fc2c,4d4dc5bf-6b1a-4ae9-a6d3-15eceedca4d6,a7965bbf-fa8b-4707-a35c-6606f301cad0,9a0b2abb-43fa-4133-bc1f-481c9c556d81
tch_20200514-094916_200,class_20200514-094916_200,FswF-wfEH,5f3adffa-572c-4391-b69b-a127c6e5eb04,28ad4aa3-0900-46c8-9e02-7d2a14acfae7,e0b4ee26-dfd4-4b2b-856c-4a6ece4e8a19,aee81841-08bf-4e6d-9546-cf64e30b58c6,54b2955a-6113-4ea7-a8c7-a922db3ea251
