tch,col1,stdextuserid,col2
tch_20200629-073759_53,48f65922-b9b3-11ea-94cc-0242ac110002,std_1593399041719_53,3cedfb83-6827-4e51-b631-bdabbb2c296d
tch_20200629-073759_53,3748223e-b9b3-11ea-840b-0242ac110002,std_1593399012089_53,3cedfb83-6827-4e51-b631-bdabbb2c296d
tch_20200629-073759_52,c315bb96-b9b2-11ea-94cc-0242ac110002,std_1593398817154_52,53dbb023-e7e3-4817-b0b3-9acb905159e2
tch_20200629-073759_52,b3733325-b9b2-11ea-94cc-0242ac110002,std_1593398790906_52,53dbb023-e7e3-4817-b0b3-9acb905159e2
tch_20200629-073759_52,a46cc3ce-b9b2-11ea-840b-0242ac110002,std_1593398765702_52,53dbb023-e7e3-4817-b0b3-9acb905159e2
tch_20200629-073759_51,baee2dd3-b9b2-11ea-840b-0242ac110002,std_1593398803487_51,39d6354a-8c30-4c59-992b-a5d208b14be4
tch_20200629-073759_50,585cdf24-b9b2-11ea-94cc-0242ac110002,std_1593398638115_50,6d6be2a1-1aa1-4539-a12d-fd843d79b1f2
tch_20200629-073759_52,961865da-b9b2-11ea-840b-0242ac110002,std_1593398741682_52,53dbb023-e7e3-4817-b0b3-9acb905159e2
tch_20200629-073759_51,a9081dde-b9b2-11ea-94cc-0242ac110002,std_1593398773437_51,39d6354a-8c30-4c59-992b-a5d208b14be4
tch_20200629-073759_50,48d495a7-b9b2-11ea-840b-0242ac110002,std_1593398612048_50,6d6be2a1-1aa1-4539-a12d-fd843d79b1f2
tch_20200629-073759_53,27e2a2cd-b9b3-11ea-94cc-0242ac110002,std_1593398986259_53,dd439fd5-d136-4322-bbc8-a603e70b6a8b
tch_20200629-073759_52,863a0d18-b9b2-11ea-840b-0242ac110002,std_1593398715041_52,53dbb023-e7e3-4817-b0b3-9acb905159e2
tch_20200629-073759_51,98fb88dc-b9b2-11ea-840b-0242ac110002,std_1593398746529_51,39d6354a-8c30-4c59-992b-a5d208b14be4
tch_20200629-073759_50,36c838ab-b9b2-11ea-840b-0242ac110002,std_1593398581780_50,6d6be2a1-1aa1-4539-a12d-fd843d79b1f2
tch_20200629-073759_53,18738661-b9b3-11ea-840b-0242ac110002,std_1593398960385_53,dd439fd5-d136-4322-bbc8-a603e70b6a8b
tch_20200629-073759_51,89ca86ce-b9b2-11ea-94cc-0242ac110002,std_1593398721015_51,39d6354a-8c30-4c59-992b-a5d208b14be4
tch_20200629-073759_50,2447e566-b9b2-11ea-94cc-0242ac110002,std_1593398550733_50,6d6be2a1-1aa1-4539-a12d-fd843d79b1f2
tch_20200629-073759_53,08d8504b-b9b3-11ea-840b-0242ac110002,std_1593398934219_53,dd439fd5-d136-4322-bbc8-a603e70b6a8b
tch_20200629-073759_51,78804258-b9b2-11ea-94cc-0242ac110002,std_1593398692013_51,39d6354a-8c30-4c59-992b-a5d208b14be4
tch_20200629-073759_50,14f6623d-b9b2-11ea-840b-0242ac110002,std_1593398524762_50,6d6be2a1-1aa1-4539-a12d-fd843d79b1f2
tch_20200629-073759_53,f8394026-b9b2-11ea-840b-0242ac110002,std_1593398906334_53,dd439fd5-d136-4322-bbc8-a603e70b6a8b
tch_20200629-073759_54,9b46e2db-b9b3-11ea-94cc-0242ac110002,std_1593399179860_54,b6e79578-9cd4-471d-95ad-aa576a017897
tch_20200629-073759_52,76a39297-b9b2-11ea-94cc-0242ac110002,std_1593398688886_52,8dbfdac3-22c4-4352-a4b7-cfa42f78caf6
tch_20200629-073759_53,e7b53089-b9b2-11ea-94cc-0242ac110002,std_1593398878589_53,dd439fd5-d136-4322-bbc8-a603e70b6a8b
tch_20200629-073759_54,8a643934-b9b3-11ea-840b-0242ac110002,std_1593399151526_54,b6e79578-9cd4-471d-95ad-aa576a017897
tch_20200629-073759_52,662cf17d-b9b2-11ea-94cc-0242ac110002,std_1593398661260_52,8dbfdac3-22c4-4352-a4b7-cfa42f78caf6
tch_20200629-073759_55,a252eeb1-b9b3-11ea-94cc-0242ac110002,std_1593399191655_55,19e6ab6a-a6a7-4e9d-8596-101980da48a2
tch_20200629-073759_54,781f67e5-b9b3-11ea-94cc-0242ac110002,std_1593399120877_54,b6e79578-9cd4-471d-95ad-aa576a017897
tch_20200629-073759_52,557a3140-b9b2-11ea-94cc-0242ac110002,std_1593398633290_52,8dbfdac3-22c4-4352-a4b7-cfa42f78caf6
tch_20200629-073759_56,a2d31bb2-b9b3-11ea-840b-0242ac110002,std_1593399192543_56,8eee7370-1083-4262-99b9-0a0eeb3784c3
tch_20200629-073759_55,920d21eb-b9b3-11ea-840b-0242ac110002,std_1593399164401_55,19e6ab6a-a6a7-4e9d-8596-101980da48a2
tch_20200629-073759_54,6a314618-b9b3-11ea-840b-0242ac110002,std_1593399097516_54,b6e79578-9cd4-471d-95ad-aa576a017897
tch_20200629-073759_51,695581a2-b9b2-11ea-94cc-0242ac110002,std_1593398666589_51,b58a2b61-5e12-4cd5-8af0-c9c5ae05b84c
tch_20200629-073759_52,4558dc81-b9b2-11ea-840b-0242ac110002,std_1593398606199_52,8dbfdac3-22c4-4352-a4b7-cfa42f78caf6
tch_20200629-073759_56,9542aa95-b9b3-11ea-840b-0242ac110002,std_1593399169731_56,8eee7370-1083-4262-99b9-0a0eeb3784c3
tch_20200629-073759_51,592e1248-b9b2-11ea-840b-0242ac110002,std_1593398639500_51,b58a2b61-5e12-4cd5-8af0-c9c5ae05b84c
tch_20200629-073759_55,80362d0d-b9b3-11ea-94cc-0242ac110002,std_1593399134456_55,19e6ab6a-a6a7-4e9d-8596-101980da48a2
tch_20200629-073759_53,d7938d31-b9b2-11ea-840b-0242ac110002,std_1593398851539_53,b1c324b1-bc42-4490-89d5-4569f69b349f
tch_20200629-073759_54,59ef97b4-b9b3-11ea-840b-0242ac110002,std_1593399070224_54,b6e79578-9cd4-471d-95ad-aa576a017897
tch_20200629-073759_52,3539d06f-b9b2-11ea-840b-0242ac110002,std_1593398578874_52,8dbfdac3-22c4-4352-a4b7-cfa42f78caf6
tch_20200629-073759_56,8667b7c8-b9b3-11ea-840b-0242ac110002,std_1593399144822_56,8eee7370-1083-4262-99b9-0a0eeb3784c3
tch_20200629-073759_53,c8659915-b9b2-11ea-840b-0242ac110002,std_1593398826061_53,b1c324b1-bc42-4490-89d5-4569f69b349f
tch_20200629-073759_51,49595635-b9b2-11ea-840b-0242ac110002,std_1593398612932_51,b58a2b61-5e12-4cd5-8af0-c9c5ae05b84c
tch_20200629-073759_55,70a09d57-b9b3-11ea-94cc-0242ac110002,std_1593399108299_55,19e6ab6a-a6a7-4e9d-8596-101980da48a2
tch_20200629-073759_56,76062548-b9b3-11ea-94cc-0242ac110002,std_1593399117314_56,8eee7370-1083-4262-99b9-0a0eeb3784c3
tch_20200629-073759_53,b7e1633b-b9b2-11ea-94cc-0242ac110002,std_1593398798359_53,b1c324b1-bc42-4490-89d5-4569f69b349f
tch_20200629-073759_51,39daa95c-b9b2-11ea-94cc-0242ac110002,std_1593398586925_51,b58a2b61-5e12-4cd5-8af0-c9c5ae05b84c
tch_20200629-073759_55,6074996c-b9b3-11ea-840b-0242ac110002,std_1593399081190_55,19e6ab6a-a6a7-4e9d-8596-101980da48a2
tch_20200629-073759_56,6747e262-b9b3-11ea-840b-0242ac110002,std_1593399092594_56,8eee7370-1083-4262-99b9-0a0eeb3784c3
tch_20200629-073759_53,a93f0cbe-b9b2-11ea-840b-0242ac110002,std_1593398773798_53,b1c324b1-bc42-4490-89d5-4569f69b349f
tch_20200629-073759_51,2a9ef846-b9b2-11ea-94cc-0242ac110002,std_1593398561096_51,b58a2b61-5e12-4cd5-8af0-c9c5ae05b84c
tch_20200629-073759_53,98c55df2-b9b2-11ea-840b-0242ac110002,std_1593398746117_53,b1c324b1-bc42-4490-89d5-4569f69b349f
tch_20200629-073759_54,4a13fd81-b9b3-11ea-94cc-0242ac110002,std_1593399043602_54,43faa021-9122-4291-90c0-df47480e18c7
tch_20200629-073759_54,39f0857e-b9b3-11ea-840b-0242ac110002,std_1593399016519_54,43faa021-9122-4291-90c0-df47480e18c7
tch_20200629-073759_57,b4996e49-b9b3-11ea-94cc-0242ac110002,std_1593399222353_57,8f53cddd-7114-4fce-bf7b-ccb51149378a
tch_20200629-073759_54,289ec67d-b9b3-11ea-840b-0242ac110002,std_1593398987496_54,43faa021-9122-4291-90c0-df47480e18c7
tch_20200629-073759_55,51155b91-b9b3-11ea-840b-0242ac110002,std_1593399055369_55,371c11ef-1152-46f9-ba9d-4f496a4dd8cd
tch_20200629-073759_57,a73abb44-b9b3-11ea-94cc-0242ac110002,std_1593399199906_57,8f53cddd-7114-4fce-bf7b-ccb51149378a
tch_20200629-073759_56,58f58010-b9b3-11ea-840b-0242ac110002,std_1593399068615_56,426f5f3c-d990-488e-9b10-3090699973c1
tch_20200629-073759_55,41b24cc9-b9b3-11ea-94cc-0242ac110002,std_1593399029557_55,371c11ef-1152-46f9-ba9d-4f496a4dd8cd
tch_20200629-073759_54,19b22050-b9b3-11ea-94cc-0242ac110002,std_1593398962455_54,43faa021-9122-4291-90c0-df47480e18c7
tch_20200629-073759_57,9629d665-b9b3-11ea-94cc-0242ac110002,std_1593399171286_57,8f53cddd-7114-4fce-bf7b-ccb51149378a
tch_20200629-073759_53,897a9234-b9b2-11ea-94cc-0242ac110002,std_1593398720495_53,3c5a178c-d7c0-4a41-959d-b9995ae54b67
tch_20200629-073759_56,47efe4ff-b9b3-11ea-94cc-0242ac110002,std_1593399040035_56,426f5f3c-d990-488e-9b10-3090699973c1
tch_20200629-073759_55,301b4796-b9b3-11ea-94cc-0242ac110002,std_1593399000058_55,371c11ef-1152-46f9-ba9d-4f496a4dd8cd
tch_20200629-073759_57,8817d8b5-b9b3-11ea-94cc-0242ac110002,std_1593399147660_57,8f53cddd-7114-4fce-bf7b-ccb51149378a
tch_20200629-073759_54,08776b7f-b9b3-11ea-840b-0242ac110002,std_1593398933508_54,43faa021-9122-4291-90c0-df47480e18c7
tch_20200629-073759_53,77914e66-b9b2-11ea-840b-0242ac110002,std_1593398690459_53,3c5a178c-d7c0-4a41-959d-b9995ae54b67
tch_20200629-073759_56,3890803c-b9b3-11ea-94cc-0242ac110002,std_1593399014264_56,426f5f3c-d990-488e-9b10-3090699973c1
tch_20200629-073759_55,206f227b-b9b3-11ea-840b-0242ac110002,std_1593398973777_55,371c11ef-1152-46f9-ba9d-4f496a4dd8cd
tch_20200629-073759_58,c0b20c87-b9b3-11ea-94cc-0242ac110002,std_1593399242629_58,88ef68ae-da2e-4e78-8e30-6eef182fd943
tch_20200629-073759_57,783931cc-b9b3-11ea-840b-0242ac110002,std_1593399121072_57,8f53cddd-7114-4fce-bf7b-ccb51149378a
tch_20200629-073759_53,679d980d-b9b2-11ea-840b-0242ac110002,std_1593398663719_53,3c5a178c-d7c0-4a41-959d-b9995ae54b67
tch_20200629-073759_56,29a9a740-b9b3-11ea-840b-0242ac110002,std_1593398989192_56,426f5f3c-d990-488e-9b10-3090699973c1
tch_20200629-073759_55,0f2b1e6c-b9b3-11ea-840b-0242ac110002,std_1593398944807_55,371c11ef-1152-46f9-ba9d-4f496a4dd8cd
tch_20200629-073759_58,b24ff3d1-b9b3-11ea-840b-0242ac110002,std_1593399218517_58,88ef68ae-da2e-4e78-8e30-6eef182fd943
tch_20200629-073759_53,59afc4a1-b9b2-11ea-94cc-0242ac110002,std_1593398640340_53,3c5a178c-d7c0-4a41-959d-b9995ae54b67
tch_20200629-073759_56,1a0ee640-b9b3-11ea-94cc-0242ac110002,std_1593398963042_56,426f5f3c-d990-488e-9b10-3090699973c1
tch_20200629-073759_58,a23cf603-b9b3-11ea-840b-0242ac110002,std_1593399191544_58,88ef68ae-da2e-4e78-8e30-6eef182fd943
tch_20200629-073759_53,4a62afc8-b9b2-11ea-840b-0242ac110002,std_1593398614381_53,3c5a178c-d7c0-4a41-959d-b9995ae54b67
tch_20200629-073759_58,9133d90f-b9b3-11ea-840b-0242ac110002,std_1593399162972_58,88ef68ae-da2e-4e78-8e30-6eef182fd943
tch_20200629-073759_54,f90e4299-b9b2-11ea-94cc-0242ac110002,std_1593398907703_54,709fab4f-8adf-462e-8506-c68bcd72bf5b
tch_20200629-073759_57,68089992-b9b3-11ea-94cc-0242ac110002,std_1593399093885_57,796dae38-cf69-4e53-b4a5-aac82e07d305
tch_20200629-073759_58,8111e6e3-b9b3-11ea-94cc-0242ac110002,std_1593399135888_58,88ef68ae-da2e-4e78-8e30-6eef182fd943
tch_20200629-073759_55,005ada81-b9b3-11ea-840b-0242ac110002,std_1593398919910_55,cc72e047-1340-4b9d-ae29-07f8776b2839
tch_20200629-073759_54,e90c35eb-b9b2-11ea-94cc-0242ac110002,std_1593398880843_54,709fab4f-8adf-462e-8506-c68bcd72bf5b
tch_20200629-073759_57,58398332-b9b3-11ea-840b-0242ac110002,std_1593399067338_57,796dae38-cf69-4e53-b4a5-aac82e07d305
tch_20200629-073759_55,f0508ef1-b9b2-11ea-840b-0242ac110002,std_1593398893016_55,cc72e047-1340-4b9d-ae29-07f8776b2839
tch_20200629-073759_56,0a2da7db-b9b3-11ea-94cc-0242ac110002,std_1593398936438_56,3bb8a407-53a2-4a18-9c8f-d78e84fd3550
tch_20200629-073759_54,d9433986-b9b2-11ea-840b-0242ac110002,std_1593398854361_54,709fab4f-8adf-462e-8506-c68bcd72bf5b
tch_20200629-073759_57,48f48441-b9b3-11ea-840b-0242ac110002,std_1593399041731_57,796dae38-cf69-4e53-b4a5-aac82e07d305
tch_20200629-073759_55,e0a6db13-b9b2-11ea-94cc-0242ac110002,std_1593398866726_55,cc72e047-1340-4b9d-ae29-07f8776b2839
tch_20200629-073759_56,f795379f-b9b2-11ea-840b-0242ac110002,std_1593398905244_56,3bb8a407-53a2-4a18-9c8f-d78e84fd3550
tch_20200629-073759_57,39775dc5-b9b3-11ea-94cc-0242ac110002,std_1593399015769_57,796dae38-cf69-4e53-b4a5-aac82e07d305
tch_20200629-073759_54,c9663ff8-b9b2-11ea-94cc-0242ac110002,std_1593398827733_54,709fab4f-8adf-462e-8506-c68bcd72bf5b
tch_20200629-073759_55,d06f3f05-b9b2-11ea-94cc-0242ac110002,std_1593398839550_55,cc72e047-1340-4b9d-ae29-07f8776b2839
tch_20200629-073759_56,e87cee25-b9b2-11ea-840b-0242ac110002,std_1593398879917_56,3bb8a407-53a2-4a18-9c8f-d78e84fd3550
tch_20200629-073759_59,d66a5ab8-b9b3-11ea-94cc-0242ac110002,std_1593399279059_59,edb1bf62-ac14-4746-8035-440a72db7f5a
tch_20200629-073759_57,2810dead-b9b3-11ea-840b-0242ac110002,std_1593398986557_57,796dae38-cf69-4e53-b4a5-aac82e07d305
tch_20200629-073759_54,ba927971-b9b2-11ea-94cc-0242ac110002,std_1593398802822_54,709fab4f-8adf-462e-8506-c68bcd72bf5b
tch_20200629-073759_58,71436d11-b9b3-11ea-840b-0242ac110002,std_1593399109373_58,25b68939-34c6-404b-8982-98a575685063
tch_20200629-073759_55,c27f95f0-b9b2-11ea-94cc-0242ac110002,std_1593398816163_55,cc72e047-1340-4b9d-ae29-07f8776b2839
tch_20200629-073759_59,c70576f1-b9b3-11ea-840b-0242ac110002,std_1593399253245_59,edb1bf62-ac14-4746-8035-440a72db7f5a
tch_20200629-073759_56,d90ac479-b9b2-11ea-94cc-0242ac110002,std_1593398853966_56,3bb8a407-53a2-4a18-9c8f-d78e84fd3550
tch_20200629-073759_58,62ea7b02-b9b3-11ea-94cc-0242ac110002,std_1593399085289_58,25b68939-34c6-404b-8982-98a575685063
tch_20200629-073759_56,ca63165f-b9b2-11ea-94cc-0242ac110002,std_1593398829378_56,3bb8a407-53a2-4a18-9c8f-d78e84fd3550
tch_20200629-073759_59,b6a5b999-b9b3-11ea-94cc-0242ac110002,std_1593399225783_59,edb1bf62-ac14-4746-8035-440a72db7f5a
tch_20200629-073759_58,550cad3b-b9b3-11ea-94cc-0242ac110002,std_1593399062042_58,25b68939-34c6-404b-8982-98a575685063
tch_20200629-073759_59,a6b8e0fa-b9b3-11ea-94cc-0242ac110002,std_1593399199056_59,edb1bf62-ac14-4746-8035-440a72db7f5a
tch_20200629-073759_58,45703ee6-b9b3-11ea-94cc-0242ac110002,std_1593399035840_58,25b68939-34c6-404b-8982-98a575685063
tch_20200629-073759_57,1887354b-b9b3-11ea-94cc-0242ac110002,std_1593398960485_57,ff31e786-ea3e-45cd-91fc-a56a3273e876
tch_20200629-073759_59,9827c855-b9b3-11ea-840b-0242ac110002,std_1593399174599_59,edb1bf62-ac14-4746-8035-440a72db7f5a
tch_20200629-073759_55,b35c9e7b-b9b2-11ea-94cc-0242ac110002,std_1593398790753_55,7709d907-4b3e-45f4-8eab-1a8fe47fdb14
tch_20200629-073759_57,068c16c8-b9b3-11ea-840b-0242ac110002,std_1593398930286_57,ff31e786-ea3e-45cd-91fc-a56a3273e876
tch_20200629-073759_54,a99e4376-b9b2-11ea-94cc-0242ac110002,std_1593398774431_54,5f193548-5803-4d35-b321-5c484f1dc734
tch_20200629-073759_58,3836c7e5-b9b3-11ea-94cc-0242ac110002,std_1593399013675_58,25b68939-34c6-404b-8982-98a575685063
tch_20200629-073759_55,a518bb0a-b9b2-11ea-840b-0242ac110002,std_1593398766830_55,7709d907-4b3e-45f4-8eab-1a8fe47fdb14
tch_20200629-073759_57,f7f6b8d9-b9b2-11ea-94cc-0242ac110002,std_1593398905778_57,ff31e786-ea3e-45cd-91fc-a56a3273e876
tch_20200629-073759_56,b92f3fd7-b9b2-11ea-94cc-0242ac110002,std_1593398800530_56,d051a76c-9f94-469c-bac9-675ed9511986
tch_20200629-073759_54,97b7be87-b9b2-11ea-840b-0242ac110002,std_1593398744398_54,5f193548-5803-4d35-b321-5c484f1dc734
tch_20200629-073759_55,97477050-b9b2-11ea-94cc-0242ac110002,std_1593398743647_55,7709d907-4b3e-45f4-8eab-1a8fe47fdb14
tch_20200629-073759_57,e659e695-b9b2-11ea-840b-0242ac110002,std_1593398876322_57,ff31e786-ea3e-45cd-91fc-a56a3273e876
tch_20200629-073759_56,aa2881ff-b9b2-11ea-94cc-0242ac110002,std_1593398775323_56,d051a76c-9f94-469c-bac9-675ed9511986
tch_20200629-073759_54,882d035e-b9b2-11ea-94cc-0242ac110002,std_1593398718289_54,5f193548-5803-4d35-b321-5c484f1dc734
tch_20200629-073759_55,86b9eba9-b9b2-11ea-840b-0242ac110002,std_1593398715869_55,7709d907-4b3e-45f4-8eab-1a8fe47fdb14
tch_20200629-073759_56,9b0c40be-b9b2-11ea-840b-0242ac110002,std_1593398750003_56,d051a76c-9f94-469c-bac9-675ed9511986
tch_20200629-073759_57,d8466329-b9b2-11ea-94cc-0242ac110002,std_1593398852697_57,ff31e786-ea3e-45cd-91fc-a56a3273e876
tch_20200629-073759_54,77203c86-b9b2-11ea-840b-0242ac110002,std_1593398689432_54,5f193548-5803-4d35-b321-5c484f1dc734
tch_20200629-073759_59,86c58f37-b9b3-11ea-840b-0242ac110002,std_1593399145461_59,76da03d6-447f-417a-9387-ef95df2fe814
tch_20200629-073759_58,28b200bd-b9b3-11ea-840b-0242ac110002,std_1593398987634_58,3d804f26-9fd0-44e8-9e8e-4500098e83e2
tch_20200629-073759_55,786b0c5a-b9b2-11ea-94cc-0242ac110002,std_1593398691563_55,7709d907-4b3e-45f4-8eab-1a8fe47fdb14
tch_20200629-073759_56,8c5417e5-b9b2-11ea-840b-0242ac110002,std_1593398725284_56,d051a76c-9f94-469c-bac9-675ed9511986
tch_20200629-073759_54,631773a5-b9b2-11ea-94cc-0242ac110002,std_1593398655830_54,5f193548-5803-4d35-b321-5c484f1dc734
tch_20200629-073759_59,78ee02f9-b9b3-11ea-840b-0242ac110002,std_1593399122238_59,76da03d6-447f-417a-9387-ef95df2fe814
tch_20200629-073759_58,18d295f7-b9b3-11ea-94cc-0242ac110002,std_1593398960988_58,3d804f26-9fd0-44e8-9e8e-4500098e83e2
tch_20200629-073759_56,7b16a46b-b9b2-11ea-840b-0242ac110002,std_1593398696052_56,d051a76c-9f94-469c-bac9-675ed9511986
tch_20200629-073759_59,697485a3-b9b3-11ea-94cc-0242ac110002,std_1593399096275_59,76da03d6-447f-417a-9387-ef95df2fe814
tch_20200629-073759_58,0696020d-b9b3-11ea-840b-0242ac110002,std_1593398930406_58,3d804f26-9fd0-44e8-9e8e-4500098e83e2
tch_20200629-073759_59,5a0c95bb-b9b3-11ea-94cc-0242ac110002,std_1593399070438_59,76da03d6-447f-417a-9387-ef95df2fe814
tch_20200629-073759_57,cab702a4-b9b2-11ea-94cc-0242ac110002,std_1593398829939_57,d03e02eb-877f-4598-9488-e2d1c78b5768
tch_20200629-073759_58,f860c484-b9b2-11ea-94cc-0242ac110002,std_1593398906564_58,3d804f26-9fd0-44e8-9e8e-4500098e83e2
tch_20200629-073759_59,4c5dc6a3-b9b3-11ea-840b-0242ac110002,std_1593399047464_59,76da03d6-447f-417a-9387-ef95df2fe814
tch_20200629-073759_60,f78a45a9-b9b3-11ea-94cc-0242ac110002,std_1593399334669_60,c15bffbc-da60-4a4d-9b2c-443a1dc8bd86
tch_20200629-073759_57,b9bdc3ee-b9b2-11ea-94cc-0242ac110002,std_1593398801487_57,d03e02eb-877f-4598-9488-e2d1c78b5768
tch_20200629-073759_58,e9b23944-b9b2-11ea-840b-0242ac110002,std_1593398881944_58,3d804f26-9fd0-44e8-9e8e-4500098e83e2
tch_20200629-073759_60,e5d2c017-b9b3-11ea-94cc-0242ac110002,std_1593399304933_60,c15bffbc-da60-4a4d-9b2c-443a1dc8bd86
tch_20200629-073759_57,a87ec9e8-b9b2-11ea-94cc-0242ac110002,std_1593398772538_57,d03e02eb-877f-4598-9488-e2d1c78b5768
tch_20200629-073759_60,d5c23383-b9b3-11ea-94cc-0242ac110002,std_1593399277971_60,c15bffbc-da60-4a4d-9b2c-443a1dc8bd86
tch_20200629-073759_57,9949339c-b9b2-11ea-94cc-0242ac110002,std_1593398747042_57,d03e02eb-877f-4598-9488-e2d1c78b5768
tch_20200629-073759_60,c6101a40-b9b3-11ea-94cc-0242ac110002,std_1593399251624_60,c15bffbc-da60-4a4d-9b2c-443a1dc8bd86
tch_20200629-073759_57,8a11540b-b9b2-11ea-840b-0242ac110002,std_1593398721181_57,d03e02eb-877f-4598-9488-e2d1c78b5768
tch_20200629-073759_59,3ec5db5b-b9b3-11ea-840b-0242ac110002,std_1593399024662_59,859f237b-8cca-4bca-add4-7c5e1a0130dd
tch_20200629-073759_60,b5ea58a4-b9b3-11ea-840b-0242ac110002,std_1593399224572_60,c15bffbc-da60-4a4d-9b2c-443a1dc8bd86
tch_20200629-073759_59,304b5837-b9b3-11ea-840b-0242ac110002,std_1593399000391_59,859f237b-8cca-4bca-add4-7c5e1a0130dd
tch_20200629-073759_58,d98c77c0-b9b2-11ea-94cc-0242ac110002,std_1593398854839_58,24995343-cb19-4cff-b6b0-b79fb290d2b1
tch_20200629-073759_59,213f91ea-b9b3-11ea-94cc-0242ac110002,std_1593398975126_59,859f237b-8cca-4bca-add4-7c5e1a0130dd
tch_20200629-073759_58,cbb7f84f-b9b2-11ea-94cc-0242ac110002,std_1593398831584_58,24995343-cb19-4cff-b6b0-b79fb290d2b1
tch_20200629-073759_59,118896f1-b9b3-11ea-840b-0242ac110002,std_1593398948739_59,859f237b-8cca-4bca-add4-7c5e1a0130dd
tch_20200629-073759_58,bb7b2b97-b9b2-11ea-94cc-0242ac110002,std_1593398804371_58,24995343-cb19-4cff-b6b0-b79fb290d2b1
tch_20200629-073759_59,0154073f-b9b3-11ea-840b-0242ac110002,std_1593398921568_59,859f237b-8cca-4bca-add4-7c5e1a0130dd
tch_20200629-073759_60,a3506226-b9b3-11ea-94cc-0242ac110002,std_1593399193333_60,0b0cd4a7-4fe1-45af-9bed-77e76928c5c4
tch_20200629-073759_58,ab64d23e-b9b2-11ea-840b-0242ac110002,std_1593398777364_58,24995343-cb19-4cff-b6b0-b79fb290d2b1
tch_20200629-073759_60,93e9f7f3-b9b3-11ea-94cc-0242ac110002,std_1593399167483_60,0b0cd4a7-4fe1-45af-9bed-77e76928c5c4
tch_20200629-073759_58,9aa911ec-b9b2-11ea-94cc-0242ac110002,std_1593398748999_58,24995343-cb19-4cff-b6b0-b79fb290d2b1
tch_20200629-073759_60,842875e3-b9b3-11ea-94cc-0242ac110002,std_1593399141066_60,0b0cd4a7-4fe1-45af-9bed-77e76928c5c4
tch_20200629-073759_61,147316ee-b9b4-11ea-840b-0242ac110002,std_1593399383158_61,aae04c90-d57d-4dbf-8129-d6069e563791
tch_20200629-073759_60,732b3fcf-b9b3-11ea-94cc-0242ac110002,std_1593399112573_60,0b0cd4a7-4fe1-45af-9bed-77e76928c5c4
tch_20200629-073759_61,03df2961-b9b4-11ea-94cc-0242ac110002,std_1593399355326_61,aae04c90-d57d-4dbf-8129-d6069e563791
tch_20200629-073759_62,1b51a9f0-b9b4-11ea-840b-0242ac110002,std_1593399394679_62,bf475025-8bef-4d06-9d56-7b225a9c26fd
tch_20200629-073759_59,efa2ea35-b9b2-11ea-94cc-0242ac110002,std_1593398891901_59,d8300832-8ae3-45d2-b47b-94939f99dc0c
tch_20200629-073759_60,63e94dc1-b9b3-11ea-94cc-0242ac110002,std_1593399086905_60,0b0cd4a7-4fe1-45af-9bed-77e76928c5c4
tch_20200629-073759_61,f59b9548-b9b3-11ea-840b-0242ac110002,std_1593399331429_61,aae04c90-d57d-4dbf-8129-d6069e563791
tch_20200629-073759_62,0e0a01e6-b9b4-11ea-94cc-0242ac110002,std_1593399372374_62,bf475025-8bef-4d06-9d56-7b225a9c26fd
tch_20200629-073759_59,e21c3d19-b9b2-11ea-840b-0242ac110002,std_1593398869202_59,d8300832-8ae3-45d2-b47b-94939f99dc0c
tch_20200629-073759_61,e455e3a7-b9b3-11ea-94cc-0242ac110002,std_1593399302452_61,aae04c90-d57d-4dbf-8129-d6069e563791
tch_20200629-073759_62,fd01f58d-b9b3-11ea-840b-0242ac110002,std_1593399343829_62,bf475025-8bef-4d06-9d56-7b225a9c26fd
tch_20200629-073759_59,d26bd177-b9b2-11ea-840b-0242ac110002,std_1593398842867_59,d8300832-8ae3-45d2-b47b-94939f99dc0c
tch_20200629-073759_61,d39e41ab-b9b3-11ea-94cc-0242ac110002,std_1593399274372_61,aae04c90-d57d-4dbf-8129-d6069e563791
tch_20200629-073759_62,ec175d31-b9b3-11ea-94cc-0242ac110002,std_1593399315448_62,bf475025-8bef-4d06-9d56-7b225a9c26fd
tch_20200629-073759_59,c270f08f-b9b2-11ea-94cc-0242ac110002,std_1593398816078_59,d8300832-8ae3-45d2-b47b-94939f99dc0c
tch_20200629-073759_60,546ff7a4-b9b3-11ea-840b-0242ac110002,std_1593399061006_60,b228c74f-1da0-4f47-b7d7-4bbba9fd71ca
tch_20200629-073759_62,dc1a0a5b-b9b3-11ea-94cc-0242ac110002,std_1593399288595_62,bf475025-8bef-4d06-9d56-7b225a9c26fd
tch_20200629-073759_59,b2126a9e-b9b2-11ea-840b-0242ac110002,std_1593398788287_59,d8300832-8ae3-45d2-b47b-94939f99dc0c
tch_20200629-073759_60,444af95a-b9b3-11ea-94cc-0242ac110002,std_1593399033903_60,b228c74f-1da0-4f47-b7d7-4bbba9fd71ca
tch_20200629-073759_60,341b2502-b9b3-11ea-840b-0242ac110002,std_1593399006763_60,b228c74f-1da0-4f47-b7d7-4bbba9fd71ca
tch_20200629-073759_61,c2fdf8b4-b9b3-11ea-94cc-0242ac110002,std_1593399246491_61,fff3a02a-6907-4101-aa2c-c967f3bd0756
tch_20200629-073759_60,24ded80c-b9b3-11ea-840b-0242ac110002,std_1593398981139_60,b228c74f-1da0-4f47-b7d7-4bbba9fd71ca
